car_id,city_name,price_per_day,pickup_location,car_type,capacity,extra_services,extra_services_group
1,Geneva,56.48,Geneva Cointrin International Airport,Compact,4,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'WiFi', 'Pet seat belts', 'Pet-friendly', 'Advanced Driving Assistance Systems']","['business travelers', 'with pets', 'elderly travelers']"
2,Geneva,44.27,Geneva Cointrin International Airport,Compact,4,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Wheelchair space', 'Hand controls', 'Accessible cars', 'First-class car', 'Chauffeured cars', 'Guide/driver package', 'Advanced Driving Assistance Systems']","['disabled traveler', 'luxury travelers', 'elderly travelers']"
3,Geneva,52.01,Geneva Cointrin International Airport,Compact,4,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Remote shoots', 'Women-only cars', 'Airport safe waiting areas', 'Pet seat belts', 'Pet-friendly']","['photography', 'solo women', 'with pets']"
4,Geneva,47.39,Geneva Cointrin International Airport,Economy,4,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Roadside emergency support', 'First-class car', 'Chauffeured cars', 'Guide/driver package', 'Pet seat belts', 'Pet-friendly']","['road trip', 'luxury travelers', 'with pets']"
5,Geneva,51.86,Geneva Cointrin International Airport,Economy,4,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Wheelchair space', 'Hand controls', 'Accessible cars', 'First-class car', 'Chauffeured cars', 'Guide/driver package', 'Late pick up services']","['disabled traveler', 'luxury travelers', 'nightlife enthusiast']"
6,Geneva,51.25,Geneva Cointrin International Airport,Economy,4,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Roadside emergency support', 'Child seats', 'Child locks', 'Advanced Driving Assistance Systems']","['road trip', 'with children', 'elderly travelers']"
7,Geneva,74.49,Geneva Cointrin International Airport,Sedan,5,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Roadside emergency support', 'WiFi', 'Remote shoots']","['road trip', 'business travelers', 'photography']"
8,Geneva,68.71,Geneva Cointrin International Airport,Sedan,5,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Remote shoots', 'Late pick up services', 'Advanced Driving Assistance Systems']","['photography', 'nightlife enthusiast', 'elderly travelers']"
9,Geneva,76.6,Geneva Cointrin International Airport,Sedan,5,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'WiFi', 'Child seats', 'Child locks', 'Women-only cars', 'Airport safe waiting areas']","['business travelers', 'with children', 'solo women']"
10,Geneva,103.99,Geneva Cointrin International Airport,SUV,5,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Child seats', 'Child locks', 'Late pick up services', 'Advanced Driving Assistance Systems']","['with children', 'nightlife enthusiast', 'elderly travelers']"
11,Geneva,102.41,Geneva Cointrin International Airport,SUV,5,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Wheelchair space', 'Hand controls', 'Accessible cars', 'Pet seat belts', 'Pet-friendly', 'Advanced Driving Assistance Systems']","['disabled traveler', 'with pets', 'elderly travelers']"
12,Geneva,108.07,Geneva Cointrin International Airport,SUV,5,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Roadside emergency support', 'Child seats', 'Child locks', 'Late pick up services']","['road trip', 'with children', 'nightlife enthusiast']"
13,Geneva,87.33,Geneva Cointrin International Airport,Minivan,7,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Roadside emergency support', 'WiFi', 'Late pick up services']","['road trip', 'business travelers', 'nightlife enthusiast']"
14,Geneva,118.88,Geneva Cointrin International Airport,Minivan,7,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Roadside emergency support', 'First-class car', 'Chauffeured cars', 'Guide/driver package', 'Late pick up services']","['road trip', 'luxury travelers', 'nightlife enthusiast']"
15,Geneva,113.2,Geneva Cointrin International Airport,Minivan,7,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Roadside emergency support', 'First-class car', 'Chauffeured cars', 'Guide/driver package', 'Remote shoots']","['road trip', 'luxury travelers', 'photography']"
16,Geneva,148.76,Geneva Cointrin International Airport,Luxury,5,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Remote shoots', 'First-class car', 'Chauffeured cars', 'Guide/driver package', 'Late pick up services']","['photography', 'luxury travelers', 'nightlife enthusiast']"
17,Geneva,140.14,Geneva Cointrin International Airport,Luxury,5,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Remote shoots', 'Women-only cars', 'Airport safe waiting areas', 'Advanced Driving Assistance Systems']","['photography', 'solo women', 'elderly travelers']"
18,Geneva,154.33,Geneva Cointrin International Airport,Luxury,5,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'WiFi', 'Wheelchair space', 'Hand controls', 'Accessible cars', 'Women-only cars', 'Airport safe waiting areas']","['business travelers', 'disabled traveler', 'solo women']"
19,Geneva,112.59,Geneva Cointrin International Airport,Convertible,4,"['GPS navigation', 'Unlimited mileage', 'Insurance included', 'Free cancellation', 'Air conditioning', '24/7 customer support', 'Roadside emergency support', 'Child seats', 'Child locks', 'Women-only cars', 'Airport safe waiting areas']","['road trip', 'with children', 'solo women']"
