hotel_id,city_name,name,price,star,rating,address,about,amenities,longitude,latitude,rate_of_restaurant,amenities_group,country
1,Osaka,Castle Palace Osaka,153.0,3.5,9.0,"495-2-3, Asahidori, Tsuruhashi-ku, Kobe, Hyogo, 651-0095","Castle Palace Osaka is a 3-star hotel in Osaka, Japan, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Women-only floors/rooms, Privacy-conscious check-in, 24-hour security, Surveillance cameras, Double locks on doors, Accessible entrances, Ramps/lifts, Accessible rooms/bathrooms, Braille/raised signage, Elevators, Bathroom grab bars, Medical contacts, Breakfast with dietary options, 24-hour front desk, Late room service, On-site bars, Rooftop lounges/nightclubs, High speed WiFi, Business center, Meeting rooms, Laundry service, Print machine, Pet-friendly, Pet rest area, Pet beds, Durable floors, restaurant. Average price is 153.0 USD per night. Enjoy comfortable stays with a rating of 9.0/5. The on-site restaurant is rated 5/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Women-only floors/rooms', 'Privacy-conscious check-in', '24-hour security', 'Surveillance cameras', 'Double locks on doors', 'Accessible entrances', 'Ramps/lifts', 'Accessible rooms/bathrooms', 'Braille/raised signage', 'Elevators', 'Bathroom grab bars', 'Medical contacts', 'Breakfast with dietary options', '24-hour front desk', 'Late room service', 'On-site bars', 'Rooftop lounges/nightclubs', 'High speed WiFi', 'Business center', 'Meeting rooms', 'Laundry service', 'Print machine', 'Pet-friendly', 'Pet rest area', 'Pet beds', 'Durable floors', 'restaurant']",135.475877,34.64488,5,"['Road trip', 'Elderly Travelers', 'Business Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers']",Japan
2,Osaka,Shin-Osaka Gallery Namba,212.0,4.0,9.4,"791-15-15 Higashi-shinsaibashi, Umeda-ku, Osaka, Osaka-fu, 542-0083","Shin-Osaka Gallery Namba is a 4-star hotel in Osaka, Japan, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Women-only floors/rooms, Privacy-conscious check-in, 24-hour security, Surveillance cameras, Double locks on doors, Accessible entrances, Ramps/lifts, Accessible rooms/bathrooms, Braille/raised signage, Scenic rooms, Sunrise calls, Photography services/packages, Free Wi-Fi, Communal kitchens, Laundry, Lockers, High speed WiFi, Business center, Meeting rooms, Laundry service, Print machine, Pet-friendly, Pet rest area, Pet beds, Durable floors, restaurant. Average price is 212.0 USD per night. Enjoy comfortable stays with a rating of 9.4/5. The on-site restaurant is rated 5/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Women-only floors/rooms', 'Privacy-conscious check-in', '24-hour security', 'Surveillance cameras', 'Double locks on doors', 'Accessible entrances', 'Ramps/lifts', 'Accessible rooms/bathrooms', 'Braille/raised signage', 'Scenic rooms', 'Sunrise calls', 'Photography services/packages', 'Free Wi-Fi', 'Communal kitchens', 'Laundry', 'Lockers', 'High speed WiFi', 'Business center', 'Meeting rooms', 'Laundry service', 'Print machine', 'Pet-friendly', 'Pet rest area', 'Pet beds', 'Durable floors', 'restaurant']",135.518001,34.682326,5,"['Business Travelers', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Photography']",Japan
3,Osaka,Higashi Court Shinsaibashi,101.0,2.0,9.2,"104-9-1 Toyosaki, Kita-ku, Osaka, Osaka-fu, 00531-0072","Higashi Court Shinsaibashi is a 2-star hotel in Osaka, Japan, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Accessible entrances, Ramps/lifts, Accessible rooms/bathrooms, Braille/raised signage, Free Wi-Fi, Communal kitchens, Laundry, Lockers, Child-friendly rooms, Baby cots, Stroller storage, Diaper changing tables, Nursing rooms, 24-hour front desk, Late room service, On-site bars, Rooftop lounges/nightclubs, High speed WiFi, Business center, Meeting rooms, Laundry service, Print machine, Pet-friendly, Pet rest area, Pet beds, Durable floors. Average price is 101.0 USD per night. Enjoy comfortable stays with a rating of 9.2/5. The on-site restaurant is rated 4/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Accessible entrances', 'Ramps/lifts', 'Accessible rooms/bathrooms', 'Braille/raised signage', 'Free Wi-Fi', 'Communal kitchens', 'Laundry', 'Lockers', 'Child-friendly rooms', 'Baby cots', 'Stroller storage', 'Diaper changing tables', 'Nursing rooms', '24-hour front desk', 'Late room service', 'On-site bars', 'Rooftop lounges/nightclubs', 'High speed WiFi', 'Business center', 'Meeting rooms', 'Laundry service', 'Print machine', 'Pet-friendly', 'Pet rest area', 'Pet beds', 'Durable floors']",135.449176,34.681634,4,"['Family with children', 'Road trip', 'Business Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel']",Japan
4,Osaka,Sakura Tower Tennoji,673.0,5.0,10.0,"Doujimahama 1-4-26, Kita-ku, Osaka, Osaka, 530-0004","Sakura Tower Tennoji is a 5-star hotel in Osaka, Japan, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Women-only floors/rooms, Privacy-conscious check-in, 24-hour security, Surveillance cameras, Double locks on doors, Accessible entrances, Ramps/lifts, Accessible rooms/bathrooms, Braille/raised signage, Scenic rooms, Sunrise calls, Photography services/packages, Parking, 24-hour front desk, EV charging for electric vehicles, Bathtubs/jacuzzis, Scenic rooms/villas, Spa, High speed WiFi, Business center, Meeting rooms, Laundry service, Print machine, Michelin-starred restaurants. Average price is 673.0 USD per night. Enjoy comfortable stays with a rating of 10.0/5. The on-site restaurant is rated 5/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Women-only floors/rooms', 'Privacy-conscious check-in', '24-hour security', 'Surveillance cameras', 'Double locks on doors', 'Accessible entrances', 'Ramps/lifts', 'Accessible rooms/bathrooms', 'Braille/raised signage', 'Scenic rooms', 'Sunrise calls', 'Photography services/packages', 'Parking', '24-hour front desk', 'EV charging for electric vehicles', 'Bathtubs/jacuzzis', 'Scenic rooms/villas', 'Spa', 'High speed WiFi', 'Business center', 'Meeting rooms', 'Laundry service', 'Print machine', 'Michelin-starred restaurants']",135.581509,34.631958,5,"['Road trip', 'Business Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",Japan
5,Osaka,Central Oasis Minami,62.0,2.5,7.2,"331-1-13 Kyutaromachi, Hanshin, Osaka, Osaka, 541-0056","Central Oasis Minami is a 2-star hotel in Osaka, Japan, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Accessible entrances, Ramps/lifts, Accessible rooms/bathrooms, Braille/raised signage, Free Wi-Fi, Communal kitchens, Laundry, Lockers, Child-friendly rooms, Baby cots, Stroller storage, Diaper changing tables, Nursing rooms, Elevators, Bathroom grab bars, Medical contacts, Breakfast with dietary options, 24-hour front desk, Late room service, On-site bars, Rooftop lounges/nightclubs, Pet-friendly, Pet rest area, Pet beds, Durable floors, restaurant. Average price is 62.0 USD per night. Enjoy comfortable stays with a rating of 7.2/5. The on-site restaurant is rated 5/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Accessible entrances', 'Ramps/lifts', 'Accessible rooms/bathrooms', 'Braille/raised signage', 'Free Wi-Fi', 'Communal kitchens', 'Laundry', 'Lockers', 'Child-friendly rooms', 'Baby cots', 'Stroller storage', 'Diaper changing tables', 'Nursing rooms', 'Elevators', 'Bathroom grab bars', 'Medical contacts', 'Breakfast with dietary options', '24-hour front desk', 'Late room service', 'On-site bars', 'Rooftop lounges/nightclubs', 'Pet-friendly', 'Pet rest area', 'Pet beds', 'Durable floors', 'restaurant']",135.617389,34.75694,5,"['Family with children', 'Road trip', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel']",Japan
6,Osaka,Shinsaibashi Court Tennoji,69.0,3.0,8.6,"857-1-2 Nanbanaka, Osaka, Osaka, 556-0011","Shinsaibashi Court Tennoji is a 3-star hotel in Osaka, Japan, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Scenic rooms, Sunrise calls, Photography services/packages, Child-friendly rooms, Baby cots, Stroller storage, Diaper changing tables, Nursing rooms, Parking, 24-hour front desk, EV charging for electric vehicles, Bathtubs/jacuzzis, Scenic rooms/villas, Spa, Gym, Premium bedding, Bar, High speed WiFi, Business center, Meeting rooms, Laundry service, Print machine, restaurant. Average price is 69.0 USD per night. Enjoy comfortable stays with a rating of 8.6/5. The on-site restaurant is rated 4/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Scenic rooms', 'Sunrise calls', 'Photography services/packages', 'Child-friendly rooms', 'Baby cots', 'Stroller storage', 'Diaper changing tables', 'Nursing rooms', 'Parking', '24-hour front desk', 'EV charging for electric vehicles', 'Bathtubs/jacuzzis', 'Scenic rooms/villas', 'Spa', 'Gym', 'Premium bedding', 'Bar', 'High speed WiFi', 'Business center', 'Meeting rooms', 'Laundry service', 'Print machine', 'restaurant']",135.603087,34.603105,4,"['Family with children', 'Road trip', 'Business Travelers', 'Nightlife Enthusiast', 'Couples trip', 'Luxury Travelers', 'Photography']",Japan
7,Osaka,Umeda Garden Shin-Osaka,562.0,5.0,9.4,"571-3-19 Minamimorimachi, Kita-ku, Osaka, Osaka-fu, 530-0054","Umeda Garden Shin-Osaka is a 5-star hotel in Osaka, Japan, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Scenic rooms, Sunrise calls, Photography services/packages, Free Wi-Fi, Communal kitchens, Laundry, Lockers, Child-friendly rooms, Baby cots, Stroller storage, Diaper changing tables, Nursing rooms, Bathtubs/jacuzzis, Scenic rooms/villas, Spa, Elevators, Bathroom grab bars, Medical contacts, Breakfast with dietary options, 24-hour front desk, Late room service, On-site bars, Rooftop lounges/nightclubs, Michelin-starred restaurants. Average price is 562.0 USD per night. Enjoy comfortable stays with a rating of 9.4/5. The on-site restaurant is rated 5/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Scenic rooms', 'Sunrise calls', 'Photography services/packages', 'Free Wi-Fi', 'Communal kitchens', 'Laundry', 'Lockers', 'Child-friendly rooms', 'Baby cots', 'Stroller storage', 'Diaper changing tables', 'Nursing rooms', 'Bathtubs/jacuzzis', 'Scenic rooms/villas', 'Spa', 'Elevators', 'Bathroom grab bars', 'Medical contacts', 'Breakfast with dietary options', '24-hour front desk', 'Late room service', 'On-site bars', 'Rooftop lounges/nightclubs', 'Michelin-starred restaurants']",135.542347,34.727569,5,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Couples trip', 'Luxury Travelers', 'Photography']",Japan
8,Osaka,Urban Oasis Namba,133.0,3.5,9.0,"597-12 Kamiyamacho Kita-ku, Osaka, Osaka-fu, 530-0026","Urban Oasis Namba is a 3-star hotel in Osaka, Japan, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Women-only floors/rooms, Privacy-conscious check-in, 24-hour security, Surveillance cameras, Double locks on doors, Accessible entrances, Ramps/lifts, Accessible rooms/bathrooms, Braille/raised signage, Bathtubs/jacuzzis, Scenic rooms/villas, Spa, Gym, Premium bedding, Bar, Elevators, Bathroom grab bars, Medical contacts, Breakfast with dietary options, 24-hour front desk, Late room service, On-site bars, Rooftop lounges/nightclubs, restaurant. Average price is 133.0 USD per night. Enjoy comfortable stays with a rating of 9.0/5. The on-site restaurant is rated 4/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Women-only floors/rooms', 'Privacy-conscious check-in', '24-hour security', 'Surveillance cameras', 'Double locks on doors', 'Accessible entrances', 'Ramps/lifts', 'Accessible rooms/bathrooms', 'Braille/raised signage', 'Bathtubs/jacuzzis', 'Scenic rooms/villas', 'Spa', 'Gym', 'Premium bedding', 'Bar', 'Elevators', 'Bathroom grab bars', 'Medical contacts', 'Breakfast with dietary options', '24-hour front desk', 'Late room service', 'On-site bars', 'Rooftop lounges/nightclubs', 'restaurant']",135.513323,34.736275,4,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",Japan
9,Osaka,Shin-Osaka Oasis Shin-Osaka,89.0,3.0,8.8,"100-12-23 Tennojishinsaibashi, Osaka, Osaka, 542-0083","Shin-Osaka Oasis Shin-Osaka is a 3-star hotel in Osaka, Japan, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Scenic rooms, Sunrise calls, Photography services/packages, Child-friendly rooms, Baby cots, Stroller storage, Diaper changing tables, Nursing rooms, Bathtubs/jacuzzis, Scenic rooms/villas, Spa, Elevators, Bathroom grab bars, Medical contacts, Breakfast with dietary options, 24-hour front desk, Late room service, On-site bars, Rooftop lounges/nightclubs, High speed WiFi, Business center, Meeting rooms, Laundry service, Print machine, restaurant. Average price is 89.0 USD per night. Enjoy comfortable stays with a rating of 8.8/5. The on-site restaurant is rated 5/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Scenic rooms', 'Sunrise calls', 'Photography services/packages', 'Child-friendly rooms', 'Baby cots', 'Stroller storage', 'Diaper changing tables', 'Nursing rooms', 'Bathtubs/jacuzzis', 'Scenic rooms/villas', 'Spa', 'Elevators', 'Bathroom grab bars', 'Medical contacts', 'Breakfast with dietary options', '24-hour front desk', 'Late room service', 'On-site bars', 'Rooftop lounges/nightclubs', 'High speed WiFi', 'Business center', 'Meeting rooms', 'Laundry service', 'Print machine', 'restaurant']",135.523182,34.740051,5,"['Family with children', 'Road trip', 'Elderly Travelers', 'Business Travelers', 'Nightlife Enthusiast', 'Couples trip', 'Luxury Travelers', 'Photography']",Japan
10,Osaka,Hommachi Plaza Minami,122.0,4.0,8.6,"#501, 1-chome-1-29 Shimodera, Naniwa Ward, Osaka, Osaka, 556-0001","Hommachi Plaza Minami is a 4-star hotel in Osaka, Japan, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Scenic rooms, Sunrise calls, Photography services/packages, Child-friendly rooms, Baby cots, Stroller storage, Diaper changing tables, Nursing rooms, Parking, 24-hour front desk, EV charging for electric vehicles, Spa, Gym, Premium bedding, Bar, Elevators, Bathroom grab bars, Medical contacts, Breakfast with dietary options, High speed WiFi, Business center, Meeting rooms, Laundry service, Print machine, restaurant. Average price is 122.0 USD per night. Enjoy comfortable stays with a rating of 8.6/5. The on-site restaurant is rated 5/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Scenic rooms', 'Sunrise calls', 'Photography services/packages', 'Child-friendly rooms', 'Baby cots', 'Stroller storage', 'Diaper changing tables', 'Nursing rooms', 'Parking', '24-hour front desk', 'EV charging for electric vehicles', 'Spa', 'Gym', 'Premium bedding', 'Bar', 'Elevators', 'Bathroom grab bars', 'Medical contacts', 'Breakfast with dietary options', 'High speed WiFi', 'Business center', 'Meeting rooms', 'Laundry service', 'Print machine', 'restaurant']",135.533097,34.773212,5,"['Family with children', 'Road trip', 'Elderly Travelers', 'Business Travelers', 'Nightlife Enthusiast', 'Couples trip', 'Luxury Travelers', 'Photography']",Japan
