id,name,hotelname_en,featurehoteltype,lat,lon,price,numbed
0,臻程酒店(武汉汉阳江滩国博店),Yucheng Hotel (Wuhan Hanyang Jiangtan Guobo),免费停车,30.533848,114.271243,308,1
1,武汉江滩好百年美仑国际酒店,Grand Madison Wuhan Hankou on the Bund,江河景房,30.57657,114.297248,499,1
2,武汉汉口温德姆花园酒店,Wyndham Garden Wuhan Hankou,免费停车,30.613822,114.247295,498,1
3,武汉会议中心,Wuhan Conference Center,免费停车,30.612458,114.29597,518,1
4,武汉江滩世茂凡象酒店,Ethos Hotel Wuhan Riverside,免费停车,30.586202,114.302012,471,1
5,武汉万科瞻云酒店,The Yun Hotel Hankou,泳池,30.626677,114.23768,469,1
6,水云岚酒店(武汉江汉路步行街店),Shuiyunlan Hotel,机器人服务,30.580917,114.288128,361,1
7,武汉中交五洲皇冠酒店,V-Continent WuHan Hotel,行政酒廊,30.505159,114.202726,410,2
8,武汉洪山宾馆,Hongshan Hotel,泳池,30.54656,114.336871,496,2
9,开元大酒店(武汉高铁站欢乐谷店),"New Century Hotel (Wuhan High-speed Railway Station, Happy Valley)",管家服务,30.630145,114.391357,439,2
10,臻程酒店(武汉汉口火车站泛海CBD店),Zhencheng Hotel (Wuhan Hankou Railway Station Fanhai CBD Branch),免费停车,30.610597,114.252982,322,1
11,武汉高铁站希尔顿欢朋酒店,Hampton by Hilton Wuhan railway Station,免费停车,30.60948,114.411733,428,1
12,武汉汉口江滩保安洋行漫心府,Wuhan Hankou River Beach Security Foreign Travel Man Xinfu,管家服务,30.581779,114.298373,493,1
13,瑞景凯瑞精选酒店(武商梦时代街道口店),Ruijing Kairui Collection Hotel (Wu Shang Meng Times Street Branch),管家服务,30.525723,114.337171,379,1
14,武汉欧亚会展国际酒店,Eurasia Convention International Hotel,泳池,30.639813,114.207022,449,2
15,武汉汉口火车站希尔顿惠庭酒店,Home2 Suites By Hilton Wuhan Hankou Railway Station,免费停车,30.617046,114.259267,401,1
16,武汉王家湾郁锦香酒店(国博中心店),Golden Tulip Wuhan Wangjiawan,智能客控,30.558393,114.224851,351,1
17,丽橙酒店·逸(武汉楚河汉街岳家嘴地铁站店),Licheng Hotel Yi (Wuhan Chuhe Han Street Yuejiazui Subway Station),免费停车,30.575427,114.361691,448,1
18,武汉车都金盾大酒店(沌口体育中心店),Wuhan Chedu Kingdom Plaza Hotel (Zhuankou Sports Center),SPA,30.490753,114.159245,456,2
19,武汉光谷大道希尔顿欢朋酒店,Hampton by Hilton Wuhan Guanggu Avenue,免费停车,30.507412,114.424435,469,1
20,陌上轻雅酒店(武汉汉口火车站万科广场店),Moshang Qingya Hotel (Wuhan Hankou Railway Station),家庭房,30.619849,114.249897,287,1
21,珞珈山宾馆(武汉大学东湖店),LuoJia Hills Hotel,窗外好景,30.531469,114.374127,438,2
22,武汉硚口古田希尔顿欢朋酒店,Hampton by Hilton Wuhan Qiaokou Gutian,免费停车,30.584868,114.188888,451,1
23,武汉一宝华美达酒店(汉口火车站竹叶山地铁站店),YIbao Ramada Wuhan,江河景房,30.627039,114.295267,339,1
24,武汉中南路隆森美仑国际酒店,Longsen Meilun International Hotel (Yellow Crane Tower Zhongnan Road Subway Station),自营亲子房,30.532681,114.330818,370,1
25,武汉汉口金融中心美仑酒店,"Madison  Hotel Hankou Financial Center, Wuhan",免费停车,30.594169,114.272919,496,1
26,武汉青莲·景合酒店(武汉动物园国际博览中心店),Wuhan JING Hotel (Wuhan Zoo International Expo Center),窗外好景,30.537834,114.247787,348,1
27,武汉经开希尔顿欢朋酒店,Hampton by Hilton Wuhan Jingkai,免费停车,30.488339,114.157718,535,1
28,武汉黄鹤楼首义广场漫心酒店,Wuhan Huanghelou Shouyi square MANXIN Hotel,免费停车,30.539711,114.307009,396,2
29,武汉光谷蔚景温德姆酒店,Wingate by Wyndham Wuhan Optics Valley,免费停车,30.487355,114.515016,381,2
30,武汉街道口珞珈山亚朵酒店,Atour Hotel Wuhan Jiedaokou Luojia Mountain,免费停车,30.536249,114.349569,456,1
31,纽宾凯N+国际酒店(武汉中山公园雪松路店),Wuhan Zhongshan Park Xuesong Road,免费停车,30.592134,114.273104,388,1
32,武汉天河机场奥特莱斯亚朵酒店,Wuhan Tianhe Airport Outlets Atour Hotel,免费停车,30.721717,114.260539,334,1
33,武汉江城明珠豪生大酒店,Howard Johnson Pearl Plaza Wuhan,江河景房,30.590778,114.304157,589,2
34,万信至格酒店(武汉天河机场航空总部地铁站店),Wassim Hotel (Wuhan Tianhe Airport Aviation Headquarters Subway Station),免费停车,30.73043,114.215932,358,1
35,武汉温德姆花园酒店(光谷会展中心大悦城店),Wyndham Garden Wuhan Optics Valley Hotel,网红泳池,30.482965,114.492426,498,1
36,武汉汇豪大酒店(江汉路步行街店),Wuhan Huihao Hotel (Jianghan Road Pedestrian Street),免费停车,30.585868,114.287032,399,1
37,武汉广场汉口金融中心亚朵酒店,ATOUR HOTEL,免费停车,30.594283,114.273187,558,1
38,俪居花园酒店(武汉体育中心江汉大学店),Wuhan Liju Garden Hotel,免费停车,30.513558,114.190643,484,1
39,武汉汉口金融中心枫渡酒店,FONTOO Hotel Wuhan Hankou IFC( International Financial Center),SPA,30.588498,114.279518,329,1
40,武汉青山希尔顿惠庭酒店(武汉高铁站店),Home2 Suites by Hilton Wuhan Qingshan,免费停车,30.622951,114.387811,387,1
41,武汉沌口体育中心枫渡酒店,FONTOO Hotel Wuhan Zhuankou Sport Center,SPA,30.496617,114.178477,498,1
42,武汉汉口金融中心万象城漫心酒店,Wuhan Hankou Financial Center MixC Manxin Hotel,免费停车,30.598286,114.276928,510,1
43,武汉光谷科技会展中心大悦城丽芮酒店,Radisson Red Wuhan Optics Valley Science & Technology Exhibition Center Grand Joy City,自营亲子房,30.488355,114.505611,372,1
44,武汉光谷关山大道城际酒店,Wuhan Optics Valley Guanshan Avenue Intercity Hotel,窗外好景,30.494778,114.412521,370,1
45,武汉高铁站西广场亚朵X酒店,"Atour X Hotel, West Plaza, Wuhan High-speed Railway Station",免费停车,30.603852,114.422403,403,2
46,武汉国际广场希尔顿欢朋酒店,Hampton by Hilton Wuhan International Plaza,家庭房,30.571598,114.268809,480,1
47,武汉光谷漫心酒店,MANXIN Hotel (Wuhan Optical Valley Software Park store),免费停车,30.478779,114.392003,458,1
48,武汉恺德光谷城际酒店,IntercityHotel,免费停车,30.486446,114.500787,396,1
49,武汉黄鹤楼美仑酒店,Wuhan Yellow Crane Tower Meilun Hotel,免费停车,30.545536,114.318794,378,1
50,武汉江滩江汉路步行街轻居酒店,Wuhan Jiangtan Jianghan Road Pedestrian Street Qingju Hotel,家庭房,30.578339,114.293392,412,1
51,武汉喜瑞得大酒店(沌口体育中心店),Xiruide Hotel Wuhan (Zhuankou Sports Center),桑拿,30.495236,114.159368,377,1
