attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Baltimore,United States,Nature/Scenery/Park,Cicada Creek Greenway,"Cicada Creek Greenway is a nature in Baltimore, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.44 USD. Recommended visit: 3 hours. Discover Cicada Creek Greenway, a peaceful nature in Baltimore, United States, ideal for nature lovers. Open 08:00-17:30, entry 6.44 USD.",6.44,08:00-17:30,3 hours,3.7,"No. 456, West Street, Baltimore",39.31488396506692,-76.61141873858331,"['elderly travelers', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'wheelchair rental', 'benches/rest areas', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
2,Baltimore,United States,Nature/Scenery/Park,Greenway Grove Discovery Trail,"Greenway Grove Discovery Trail is a nature in Baltimore, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.53 USD. Recommended visit: 3 hours. Discover Greenway Grove Discovery Trail, a peaceful nature in Baltimore, United States, ideal for nature lovers. Open 08:30-17:30, entry 12.53 USD.",12.53,08:30-17:30,3 hours,3.7,"187/4 Rajdamnoen Avenue, Sathorn District, Baltimore",39.35015416481106,-76.61042255851892,"['with children', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'parking']"
3,Baltimore,United States,Nature/Scenery/Park,Cedar Hollow Sanctuary,"Cedar Hollow Sanctuary is a nature in Baltimore, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.8 USD. Recommended visit: 3 hours. Discover Cedar Hollow Sanctuary, a peaceful nature in Baltimore, United States, ideal for nature lovers. Open 09:00-17:30, entry 2.8 USD.",2.8,09:00-17:30,3 hours,3.7,"239-10, Gwanghwamun-daero, Yongsan-gu, Baltimore",39.358435977513984,-76.55708371545629,"['nightlife enthusiast', 'couples trip', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'wheelchair rental', 'benches/rest areas']"
4,Baltimore,United States,Nature/Scenery/Park,Annapolis Baywalk Discovery,"Annapolis Baywalk Discovery is a nature in Baltimore, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.15 USD. Recommended visit: 3 hours. Discover Annapolis Baywalk Discovery, a peaceful nature in Baltimore, United States, ideal for nature lovers. Open 08:30-17:30, entry 5.15 USD.",5.15,08:30-17:30,3 hours,3.7,"No. 456 Seaside Promenade, Baltimore",39.31636783368318,-76.65416867959625,"['nightlife enthusiast', 'photography', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'photo spots', 'guided photo tours', 'charging stations', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
5,Baltimore,United States,Nature/Scenery/Park,Moonlit Bay Excursion,"Moonlit Bay Excursion is a nature in Baltimore, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 1.4 USD. Recommended visit: 3 hours. Discover Moonlit Bay Excursion, a peaceful nature in Baltimore, United States, ideal for nature lovers. Open 08:30-20:00, entry 1.4 USD.",1.4,08:30-20:00,3 hours,3.7,"473 Seomyeon-ro, Baltimore",39.25635960099356,-76.65526019990882,['fast-paced budget travel'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours']"
6,Baltimore,United States,Nature/Scenery/Park,Cedar Hollow Preserve,"Cedar Hollow Preserve is a nature in Baltimore, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.95 USD. Recommended visit: 3 hours. Discover Cedar Hollow Preserve, a peaceful nature in Baltimore, United States, ideal for nature lovers. Open 08:30-17:00, entry 13.95 USD.",13.95,08:30-17:00,3 hours,3.7,"813 Sakura Street, Shibuya, Baltimore",39.367635791054845,-76.69067733300983,"['with children', 'couples trip', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'private tours', 'skip the line passes', 'VIP exclusive events']"
7,Baltimore,United States,Nature/Scenery/Park,Evergreen Ridge Culinary Trail,"Evergreen Ridge Culinary Trail is a nature in Baltimore, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.93 USD. Recommended visit: 3 hours. Discover Evergreen Ridge Culinary Trail, a peaceful nature in Baltimore, United States, ideal for nature lovers. Open 08:00-18:00, entry 12.93 USD.",12.93,08:00-18:00,3 hours,3.7,"No. 456, Huafeng Road, Baltimore",39.32610185445439,-76.5965702917601,"['with pets', 'foodie', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'Food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
8,Baltimore,United States,Nature/Scenery/Park,Inner Harbor Skyline Express + Inner Harbor Observation Deck + Harbor Walk Cable Car Pass,"Inner Harbor Skyline Express + Inner Harbor Observation Deck + Harbor Walk Cable Car Pass is a nature in Baltimore, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.17 USD. Recommended visit: 3 hours. Discover Inner Harbor Skyline Express + Inner Harbor Observation Deck + Harbor Walk Cable Car Pass, a peaceful nature in Baltimore, United States, ideal for nature lovers. Open 08:30-17:00, entry 6.17 USD.",6.17,08:30-17:00,3 hours,3.7,"No. 456, West Mountain Road, Baltimore",39.327598007060935,-76.70115716183099,"['with children', 'solo women', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'group tours', 'security', 'photo spots', 'guided photo tours', 'charging stations']"
9,Baltimore,United States,Nature/Scenery/Park,Horizon Grove,"Horizon Grove is a nature in Baltimore, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 9.8 USD. Recommended visit: 3 hours. Discover Horizon Grove, a peaceful nature in Baltimore, United States, ideal for nature lovers. Open 09:00-18:00, entry 9.8 USD.",9.8,09:00-18:00,3 hours,3.7,"683 Seaside Promenade, Baltimore",39.326302769926826,-76.66105089223714,"['nightlife enthusiast', 'solo women']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'group tours', 'security']"
10,Baltimore,United States,Nature/Scenery/Park,Willowbrook Discovery Grove,"Willowbrook Discovery Grove is a nature in Baltimore, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.4 USD. Recommended visit: 3 hours. Discover Willowbrook Discovery Grove, a peaceful nature in Baltimore, United States, ideal for nature lovers. Open 09:00-19:00, entry 14.4 USD.",14.4,09:00-19:00,3 hours,3.7,"No. 456, Riverside Lane, Xiaoshan District, Baltimore",39.24689640777771,-76.59876704125956,"['solo women', 'luxury travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'private tours', 'skip the line passes', 'VIP exclusive events', 'High speed WiFi']"
