attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Nanjing,China,Nature/Scenery/Park,Silkwood Glade,"Silkwood Glade is a nature in Nanjing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 0.0 USD. Recommended visit: 3 hours. Discover Silkwood Glade, a peaceful nature in Nanjing, China, ideal for nature lovers. Open 08:00-20:00, entry 0.0 USD.",0.0,08:00-20:00,3 hours,3.7,"475-897 Kitahama Street, Nanjing",31.676754648599267,118.92446949567568,"['couples trip', 'disabled traveler', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'parking']"
2,Nanjing,China,Nature/Scenery/Park,Minghu Greenway Trail,"Minghu Greenway Trail is a nature in Nanjing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.0 USD. Recommended visit: 3 hours. Discover Minghu Greenway Trail, a peaceful nature in Nanjing, China, ideal for nature lovers. Open 09:00-17:00, entry 2.0 USD.",2.0,09:00-17:00,3 hours,3.7,"178-1 Nishi 1-chome, Nanjing",31.80806476094568,118.8172701510768,"['road trip', 'fast-paced budget travel', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'parking', 'city passes', 'luggage storage', 'self-guided tours', 'High speed WiFi']"
3,Nanjing,China,Nature/Scenery/Park,Verdant Hollow Sanctuary,"Verdant Hollow Sanctuary is a nature in Nanjing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 29.53 USD. Recommended visit: 3 hours. Discover Verdant Hollow Sanctuary, a peaceful nature in Nanjing, China, ideal for nature lovers. Open 08:30-17:00, entry 29.53 USD.",29.53,08:30-17:00,3 hours,3.7,"372-12-8 Shibuya, Nanjing",32.008358816927846,119.00118193448682,"['solo women', 'with pets', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'wheelchair rental', 'benches/rest areas']"
4,Nanjing,China,Nature/Scenery/Park,Mingzhu Hill Trail,"Mingzhu Hill Trail is a nature in Nanjing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.15 USD. Recommended visit: 3 hours. Discover Mingzhu Hill Trail, a peaceful nature in Nanjing, China, ideal for nature lovers. Open 08:30-18:00, entry 5.15 USD.",5.15,08:30-18:00,3 hours,3.7,"No. 456, Lingfeng Road, Xihu District, Nanjing",32.087442011106226,118.95899033205755,"['solo women', 'disabled traveler', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'High speed WiFi']"
5,Nanjing,China,Nature/Scenery/Park,Mistwood River Serenade,"Mistwood River Serenade is a nature in Nanjing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 31.52 USD. Recommended visit: 3 hours. Discover Mistwood River Serenade, a peaceful nature in Nanjing, China, ideal for nature lovers. Open 09:00-17:30, entry 31.52 USD.",31.52,09:00-17:30,3 hours,3.7,"452 Gwangjang Street, Nanjing",32.238105254742166,119.09015645683998,"['nightlife enthusiast', 'elderly travelers', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'wheelchair rental', 'benches/rest areas', 'parking']"
6,Nanjing,China,Nature/Scenery/Park,Emerald Hollow Reserve,"Emerald Hollow Reserve is a nature in Nanjing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.12 USD. Recommended visit: 3 hours. Discover Emerald Hollow Reserve, a peaceful nature in Nanjing, China, ideal for nature lovers. Open 09:00-17:30, entry 8.12 USD.",8.12,09:00-17:30,3 hours,3.7,"399 Jurong Hill, Nanjing",31.74294629791812,118.7821671157656,"['fast-paced budget travel', 'foodie', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'Food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
7,Nanjing,China,Nature/Scenery/Park,Verdant Ridge Eatscape,"Verdant Ridge Eatscape is a nature in Nanjing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.44 USD. Recommended visit: 3 hours. Discover Verdant Ridge Eatscape, a peaceful nature in Nanjing, China, ideal for nature lovers. Open 08:30-17:00, entry 6.44 USD.",6.44,08:30-17:00,3 hours,3.7,"334 Suthep Road, Nanjing",32.318368692277325,118.9776202214674,"['foodie', 'disabled traveler', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'parking']"
8,Nanjing,China,Nature/Scenery/Park,Silk Road Summit Adventure Pass,"Silk Road Summit Adventure Pass is a nature in Nanjing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.95 USD. Recommended visit: 3 hours. Discover Silk Road Summit Adventure Pass, a peaceful nature in Nanjing, China, ideal for nature lovers. Open 09:00-18:00, entry 13.95 USD.",13.95,09:00-18:00,3 hours,3.7,"913 Shinsaibashi Dori, Chuo Ward, Nanjing",32.061391446690365,118.93161301301602,"['with children', 'photography', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'scenic spots', 'sunset cruises', 'special couples experiences']"
9,Nanjing,China,Nature/Scenery/Park,Waveside Haven,"Waveside Haven is a nature in Nanjing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.98 USD. Recommended visit: 3 hours. Discover Waveside Haven, a peaceful nature in Nanjing, China, ideal for nature lovers. Open 08:00-17:30, entry 14.98 USD.",14.98,08:00-17:30,3 hours,3.7,"No. 89, Juyong Pass Road, Nanjing",31.644326936920788,119.11180120159756,"['nightlife enthusiast', 'elderly travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'wheelchair rental', 'benches/rest areas', 'High speed WiFi']"
10,Nanjing,China,Nature/Scenery/Park,Greenhaven Explorers' Haven,"Greenhaven Explorers' Haven is a nature in Nanjing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.87 USD. Recommended visit: 3 hours. Discover Greenhaven Explorers' Haven, a peaceful nature in Nanjing, China, ideal for nature lovers. Open 09:00-18:00, entry 4.87 USD.",4.87,09:00-18:00,3 hours,3.7,"702 Raffles Boulevard, Nanjing",32.18324184651539,118.66069499328188,"['couples trip', 'luxury travelers', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'private tours', 'skip the line passes', 'VIP exclusive events', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
