attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Bishkek,Kyrgyzstan,Nature/Scenery/Park,Alpine Green Haven,"Alpine Green Haven is a nature in Bishkek, Kyrgyzstan, popular for its natural scenery and relaxing atmosphere. Entry fee is 9.8 USD. Recommended visit: 3 hours. Discover Alpine Green Haven, a peaceful nature in Bishkek, Kyrgyzstan, ideal for nature lovers. Open 09:00-18:00, entry 9.8 USD.",9.8,09:00-18:00,3 hours,3.7,"951 Sathorn Unique, Sathorn, Bishkek",42.92255854373313,74.62187028406213,['business travelers'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'High speed WiFi']"
2,Bishkek,Kyrgyzstan,Nature/Scenery/Park,Alpine Trail Discovery Path,"Alpine Trail Discovery Path is a nature in Bishkek, Kyrgyzstan, popular for its natural scenery and relaxing atmosphere. Entry fee is 33.27 USD. Recommended visit: 3 hours. Discover Alpine Trail Discovery Path, a peaceful nature in Bishkek, Kyrgyzstan, ideal for nature lovers. Open 09:00-17:30, entry 33.27 USD.",33.27,09:00-17:30,3 hours,3.7,"245 Seaside Promenade, Bishkek",42.85327500820616,74.59486286387103,"['with children', 'elderly travelers', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'wheelchair rental', 'benches/rest areas', 'parking']"
3,Bishkek,Kyrgyzstan,Nature/Scenery/Park,Alpine Haven Grove,"Alpine Haven Grove is a nature in Bishkek, Kyrgyzstan, popular for its natural scenery and relaxing atmosphere. Entry fee is 17.5 USD. Recommended visit: 3 hours. Discover Alpine Haven Grove, a peaceful nature in Bishkek, Kyrgyzstan, ideal for nature lovers. Open 19:00-23:00, entry 17.5 USD.",17.5,19:00-23:00,3 hours,3.7,"No. 456, Xinghai Road, Bishkek",42.88546232219188,74.64259970628606,"['with pets', 'photography', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']"
4,Bishkek,Kyrgyzstan,Nature/Scenery/Park,Alpine Valley Walk,"Alpine Valley Walk is a nature in Bishkek, Kyrgyzstan, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.44 USD. Recommended visit: 3 hours. Discover Alpine Valley Walk, a peaceful nature in Bishkek, Kyrgyzstan, ideal for nature lovers. Open 08:30-17:00, entry 6.44 USD.",6.44,08:30-17:00,3 hours,3.7,"815 Sumida River View Street, Bishkek",42.86670265912325,74.62188860858471,"['with children', 'luxury travelers', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'private tours', 'skip the line passes', 'VIP exclusive events', 'wheelchair rental', 'benches/rest areas']"
5,Bishkek,Kyrgyzstan,Nature/Scenery/Park,Celestial Lake Serenade,"Celestial Lake Serenade is a nature in Bishkek, Kyrgyzstan, popular for its natural scenery and relaxing atmosphere. Entry fee is 75.28 USD. Recommended visit: 3 hours. Discover Celestial Lake Serenade, a peaceful nature in Bishkek, Kyrgyzstan, ideal for nature lovers. Open 08:30-17:30, entry 75.28 USD.",75.28,08:30-17:30,3 hours,3.7,"No. 456, Cultural Street, Bishkek",42.85429298769213,74.69103456058153,"['road trip', 'couples trip', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'parking', 'scenic spots', 'sunset cruises', 'special couples experiences', 'High speed WiFi']"
6,Bishkek,Kyrgyzstan,Nature/Scenery/Park,Verdant Peak Sanctuary,"Verdant Peak Sanctuary is a nature in Bishkek, Kyrgyzstan, popular for its natural scenery and relaxing atmosphere. Entry fee is 294.64 USD. Recommended visit: 3 hours. Discover Verdant Peak Sanctuary, a peaceful nature in Bishkek, Kyrgyzstan, ideal for nature lovers. Open 09:00-17:30, entry 294.64 USD.",294.64,09:00-17:30,3 hours,3.7,"842/11 Phra Sumen Road, Samran Riverside, Bishkek",42.86819791949677,74.6379883822171,"['fast-paced budget travel', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences']"
7,Bishkek,Kyrgyzstan,Nature/Scenery/Park,Verdant Ridge Eatscape,"Verdant Ridge Eatscape is a nature in Bishkek, Kyrgyzstan, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.57 USD. Recommended visit: 3 hours. Discover Verdant Ridge Eatscape, a peaceful nature in Bishkek, Kyrgyzstan, ideal for nature lovers. Open 08:30-17:00, entry 7.57 USD.",7.57,08:30-17:00,3 hours,3.7,"719 Seogwipo Street, Bishkek",42.82394736844073,74.62207189727117,"['fast-paced budget travel', 'photography', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'photo spots', 'guided photo tours', 'charging stations', 'Food markets', 'tasting tours']"
8,Bishkek,Kyrgyzstan,Nature/Scenery/Park,Ala-Archa Summit Express Pass,"Ala-Archa Summit Express Pass is a nature in Bishkek, Kyrgyzstan, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.39 USD. Recommended visit: 3 hours. Discover Ala-Archa Summit Express Pass, a peaceful nature in Bishkek, Kyrgyzstan, ideal for nature lovers. Open 09:00-17:30, entry 6.39 USD.",6.39,09:00-17:30,3 hours,3.7,"No. 456 Riverside Avenue, Yuexiu District, Bishkek",43.00556819275156,74.51934435623993,"['nightlife enthusiast', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
9,Bishkek,Kyrgyzstan,Nature/Scenery/Park,Skyline Grove,"Skyline Grove is a nature in Bishkek, Kyrgyzstan, popular for its natural scenery and relaxing atmosphere. Entry fee is 51.08 USD. Recommended visit: 3 hours. Discover Skyline Grove, a peaceful nature in Bishkek, Kyrgyzstan, ideal for nature lovers. Open 09:00-17:30, entry 51.08 USD.",51.08,09:00-17:30,3 hours,3.7,"No. 456 Innovation Road, Bishkek",42.87689688698829,74.60319696860311,"['nightlife enthusiast', 'solo women', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'group tours', 'security', 'parking']"
10,Bishkek,Kyrgyzstan,Nature/Scenery/Park,Alpine Explorers' Haven,"Alpine Explorers' Haven is a nature in Bishkek, Kyrgyzstan, popular for its natural scenery and relaxing atmosphere. Entry fee is 55.55 USD. Recommended visit: 3 hours. Discover Alpine Explorers' Haven, a peaceful nature in Bishkek, Kyrgyzstan, ideal for nature lovers. Open 08:00-18:00, entry 55.55 USD.",55.55,08:00-18:00,3 hours,3.7,"165 Seogwipo Street, Bishkek",42.89669115965373,74.58555533558643,"['fast-paced budget travel', 'foodie', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'Food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
