attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Brindisi,Italy,Nature/Scenery/Park,Lido delle Foci,"Lido delle Foci is a nature in Brindisi, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.65 USD. Recommended visit: 3 hours. Discover Lido delle Foci, a peaceful nature in Brindisi, Italy, ideal for nature lovers. Open 09:00-19:00, entry 8.65 USD.",8.65,09:00-19:00,3 hours,3.7,"697/3 Moo 5, Srisoonthorn Road, Nongkhaem, Brindisi",40.56256393492802,18.029940324397177,"['nightlife enthusiast', 'with pets', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events']"
2,Brindisi,Italy,Nature/Scenery/Park,Lido Verde Coastal Walk,"Lido Verde Coastal Walk is a nature in Brindisi, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 11.76 USD. Recommended visit: 3 hours. Discover Lido Verde Coastal Walk, a peaceful nature in Brindisi, Italy, ideal for nature lovers. Open 08:00-18:00, entry 11.76 USD.",11.76,08:00-18:00,3 hours,3.7,"830 Sathorn Road, Silom District, Brindisi",40.56035481245979,18.02051454319745,"['elderly travelers', 'photography', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'wheelchair rental', 'benches/rest areas', 'photo spots', 'guided photo tours', 'charging stations', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
3,Brindisi,Italy,Nature/Scenery/Park,Cypress Haven,"Cypress Haven is a nature in Brindisi, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 37.95 USD. Recommended visit: 3 hours. Discover Cypress Haven, a peaceful nature in Brindisi, Italy, ideal for nature lovers. Open 08:30-17:00, entry 37.95 USD.",37.95,08:30-17:00,3 hours,3.7,"272 Sakura Street, Nakamura Ward, Brindisi",40.63300334092073,17.755294469143987,"['couples trip', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'private tours', 'skip the line passes', 'VIP exclusive events']"
4,Brindisi,Italy,Nature/Scenery/Park,Gulf Horizon Trail,"Gulf Horizon Trail is a nature in Brindisi, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.12 USD. Recommended visit: 3 hours. Discover Gulf Horizon Trail, a peaceful nature in Brindisi, Italy, ideal for nature lovers. Open 08:30-19:00, entry 8.12 USD.",8.12,08:30-19:00,3 hours,3.7,"945 Shinsaibashi Street, Chuo Ward, Brindisi",40.594156214195024,17.956287651860883,"['with children', 'elderly travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'wheelchair rental', 'benches/rest areas', 'High speed WiFi']"
5,Brindisi,Italy,Nature/Scenery/Park,Moonlit Bay Excursion,"Moonlit Bay Excursion is a nature in Brindisi, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.57 USD. Recommended visit: 3 hours. Discover Moonlit Bay Excursion, a peaceful nature in Brindisi, Italy, ideal for nature lovers. Open 09:00-17:30, entry 7.57 USD.",7.57,09:00-17:30,3 hours,3.7,"661 Shinsaibashi Street, Chuo Ward, Brindisi",40.49588694793403,17.858353931234202,"['nightlife enthusiast', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'private tours', 'skip the line passes', 'VIP exclusive events']"
6,Brindisi,Italy,Nature/Scenery/Park,Crimson Ridge Vista,"Crimson Ridge Vista is a nature in Brindisi, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 19.18 USD. Recommended visit: 3 hours. Discover Crimson Ridge Vista, a peaceful nature in Brindisi, Italy, ideal for nature lovers. Open 08:30-17:00, entry 19.18 USD.",19.18,08:30-17:00,3 hours,3.7,"737 Shinsaibashi Dori, Chuo Ward, Brindisi",40.6703498357214,17.790075043514555,"['couples trip', 'disabled traveler', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'High speed WiFi']"
7,Brindisi,Italy,Nature/Scenery/Park,Verde Vista Culinary Trail,"Verde Vista Culinary Trail is a nature in Brindisi, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.36 USD. Recommended visit: 3 hours. Discover Verde Vista Culinary Trail, a peaceful nature in Brindisi, Italy, ideal for nature lovers. Open 09:00-17:30, entry 4.36 USD.",4.36,09:00-17:30,3 hours,3.7,"558 Seiryo-dori, Chuo-ku, Brindisi",40.481646687038975,17.875119076393382,"['nightlife enthusiast', 'solo women', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'group tours', 'security', 'wheelchair rental', 'benches/rest areas']"
8,Brindisi,Italy,Nature/Scenery/Park,Gulf Coast Scenic Loop Pass + Punta della Mola Cable Car Round Trip,"Gulf Coast Scenic Loop Pass + Punta della Mola Cable Car Round Trip is a nature in Brindisi, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 294.64 USD. Recommended visit: 3 hours. Discover Gulf Coast Scenic Loop Pass + Punta della Mola Cable Car Round Trip, a peaceful nature in Brindisi, Italy, ideal for nature lovers. Open 08:30-17:30, entry 294.64 USD.",294.64,08:30-17:30,3 hours,3.7,"No. 456, West Mountain Road, Brindisi",40.667176141901855,17.808083449680467,"['with pets', 'couples trip', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'scenic spots', 'sunset cruises', 'special couples experiences', 'private tours', 'skip the line passes', 'VIP exclusive events']"
9,Brindisi,Italy,Nature/Scenery/Park,Azure Horizon Cliffs,"Azure Horizon Cliffs is a nature in Brindisi, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 55.55 USD. Recommended visit: 3 hours. Discover Azure Horizon Cliffs, a peaceful nature in Brindisi, Italy, ideal for nature lovers. Open 09:30-17:00, entry 55.55 USD.",55.55,09:30-17:00,3 hours,3.7,"No. 456, Yuyuantan Park Road, Brindisi",40.501194096860274,17.887194699377087,"['nightlife enthusiast', 'with pets', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'photo spots', 'guided photo tours', 'charging stations']"
10,Brindisi,Italy,Nature/Scenery/Park,Vento Verde Adventure Hub,"Vento Verde Adventure Hub is a nature in Brindisi, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 17.5 USD. Recommended visit: 3 hours. Discover Vento Verde Adventure Hub, a peaceful nature in Brindisi, Italy, ideal for nature lovers. Open 08:30-17:30, entry 17.5 USD.",17.5,08:30-17:30,3 hours,3.7,"250 Suthep Road, Brindisi",40.60403959634552,17.76201335314999,"['nightlife enthusiast', 'solo women', 'with pets']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'group tours', 'security', 'Pet-friendly', 'pet water stations', 'Pet rest area']"
