attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Frankfurt am Main,Germany,Nature/Scenery/Park,Rheinflora Green Haven,"Rheinflora Green Haven is a nature in Frankfurt am Main, Germany, popular for its natural scenery and relaxing atmosphere. Entry fee is 29.53 USD. Recommended visit: 3 hours. Discover Rheinflora Green Haven, a peaceful nature in Frankfurt am Main, Germany, ideal for nature lovers. Open 09:00-17:30, entry 29.53 USD.",29.53,09:00-17:30,3 hours,3.7,"No. 45 Xizhimen Wuyi Lane, Frankfurt am Main",50.04807410495431,8.557494353812672,"['with children', 'photography', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
2,Frankfurt am Main,Germany,Nature/Scenery/Park,Greenway Forest Discovery Loop,"Greenway Forest Discovery Loop is a nature in Frankfurt am Main, Germany, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.32 USD. Recommended visit: 3 hours. Discover Greenway Forest Discovery Loop, a peaceful nature in Frankfurt am Main, Germany, ideal for nature lovers. Open 06:00-20:00, entry 12.32 USD.",12.32,06:00-20:00,3 hours,3.7,"215 Rama IV Road, Pathum Wan, Frankfurt am Main",50.147875321386266,8.673596357639754,"['fast-paced budget travel', 'foodie', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'Food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences']"
3,Frankfurt am Main,Germany,Nature/Scenery/Park,Greenhaven Sanctuary,"Greenhaven Sanctuary is a nature in Frankfurt am Main, Germany, popular for its natural scenery and relaxing atmosphere. Entry fee is 3.36 USD. Recommended visit: 3 hours. Discover Greenhaven Sanctuary, a peaceful nature in Frankfurt am Main, Germany, ideal for nature lovers. Open 09:30-17:00, entry 3.36 USD.",3.36,09:30-17:00,3 hours,3.7,"525 Sakura Street, Bunkyo City, Frankfurt am Main",50.12175647729152,8.747391205426842,"['luxury travelers', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'parking']"
4,Frankfurt am Main,Germany,Nature/Scenery/Park,Rhine Riverside Sanctuary,"Rhine Riverside Sanctuary is a nature in Frankfurt am Main, Germany, popular for its natural scenery and relaxing atmosphere. Entry fee is 33.27 USD. Recommended visit: 3 hours. Discover Rhine Riverside Sanctuary, a peaceful nature in Frankfurt am Main, Germany, ideal for nature lovers. Open 08:30-17:00, entry 33.27 USD.",33.27,08:30-17:00,3 hours,3.7,"342 Sukhumvit Road, Khlong Toei District, Frankfurt am Main",50.07561341632982,8.68534288158754,['luxury travelers'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events']"
5,Frankfurt am Main,Germany,Nature/Scenery/Park,Luminous River Walk,"Luminous River Walk is a nature in Frankfurt am Main, Germany, popular for its natural scenery and relaxing atmosphere. Entry fee is 0.0 USD. Recommended visit: 3 hours. Discover Luminous River Walk, a peaceful nature in Frankfurt am Main, Germany, ideal for nature lovers. Open 09:00-17:30, entry 0.0 USD.",0.0,09:00-17:30,3 hours,3.7,"817 Sakura Street, Naka-ku, Frankfurt am Main",50.06936483473289,8.712274995295788,"['with children', 'road trip', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'parking', 'High speed WiFi']"
6,Frankfurt am Main,Germany,Nature/Scenery/Park,Greenhaven Summit Park,"Greenhaven Summit Park is a nature in Frankfurt am Main, Germany, popular for its natural scenery and relaxing atmosphere. Entry fee is 2059.2 USD. Recommended visit: 3 hours. Discover Greenhaven Summit Park, a peaceful nature in Frankfurt am Main, Germany, ideal for nature lovers. Open 09:00-18:00, entry 2059.2 USD.",2059.2,09:00-18:00,3 hours,3.7,"930 Sukhumvit Road, Khlong Toei District, Frankfurt am Main",50.13337669354022,8.6235371503854,"['nightlife enthusiast', 'with children', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'family restrooms', 'Nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
7,Frankfurt am Main,Germany,Nature/Scenery/Park,Green Ridge Eatscape,"Green Ridge Eatscape is a nature in Frankfurt am Main, Germany, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.12 USD. Recommended visit: 3 hours. Discover Green Ridge Eatscape, a peaceful nature in Frankfurt am Main, Germany, ideal for nature lovers. Open 09:00-17:30, entry 4.12 USD.",4.12,09:00-17:30,3 hours,3.7,"473 Chaofa Road, Frankfurt am Main",50.05709794810093,8.554235826968641,"['nightlife enthusiast', 'with children']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'family restrooms', 'Nursing facilities']"
8,Frankfurt am Main,Germany,Nature/Scenery/Park,Frankfurt Skyline Scenic Loop Pass + Main Tower Observation Deck + Riverwalk Cable Car,"Frankfurt Skyline Scenic Loop Pass + Main Tower Observation Deck + Riverwalk Cable Car is a nature in Frankfurt am Main, Germany, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.6 USD. Recommended visit: 3 hours. Discover Frankfurt Skyline Scenic Loop Pass + Main Tower Observation Deck + Riverwalk Cable Car, a peaceful nature in Frankfurt am Main, Germany, ideal for nature lovers. Open 08:30-17:30, entry 5.6 USD.",5.6,08:30-17:30,3 hours,3.7,"No. 128, Huaqing Road, Frankfurt am Main",50.15119693950758,8.682202934080186,"['with pets', 'couples trip', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking']"
9,Frankfurt am Main,Germany,Nature/Scenery/Park,Skyline Vista Point,"Skyline Vista Point is a nature in Frankfurt am Main, Germany, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.36 USD. Recommended visit: 3 hours. Discover Skyline Vista Point, a peaceful nature in Frankfurt am Main, Germany, ideal for nature lovers. Open 08:00-22:00, entry 4.36 USD.",4.36,08:00-22:00,3 hours,3.7,"966 Sakura Street, Frankfurt am Main",50.14031612840539,8.72485542889717,"['solo women', 'couples trip', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking']"
10,Frankfurt am Main,Germany,Nature/Scenery/Park,Greenwave Explorers' Grove,"Greenwave Explorers' Grove is a nature in Frankfurt am Main, Germany, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.65 USD. Recommended visit: 3 hours. Discover Greenwave Explorers' Grove, a peaceful nature in Frankfurt am Main, Germany, ideal for nature lovers. Open 09:30-17:00, entry 8.65 USD.",8.65,09:30-17:00,3 hours,3.7,"No. 456, Xingang Road, Haizhu District, Frankfurt am Main",50.08460396571369,8.535645975135951,"['nightlife enthusiast', 'couples trip', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
