attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Toronto,Canada,Nature/Scenery/Park,Dovercourt Green Haven,"Dovercourt Green Haven is a nature in Toronto, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 43.59 USD. Recommended visit: 3 hours. Discover Dovercourt Green Haven, a peaceful nature in Toronto, Canada, ideal for nature lovers. Open 08:00-19:00, entry 43.59 USD.",43.59,08:00-19:00,3 hours,3.7,"272 Siam Road, Toronto",43.819653855746616,-79.15988953454163,"['nightlife enthusiast', 'with pets', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events']"
2,Toronto,Canada,Nature/Scenery/Park,Greenwood Trail Discovery,"Greenwood Trail Discovery is a nature in Toronto, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 51.08 USD. Recommended visit: 3 hours. Discover Greenwood Trail Discovery, a peaceful nature in Toronto, Canada, ideal for nature lovers. Open 18:00-21:00, entry 51.08 USD.",51.08,18:00-21:00,3 hours,3.7,"966 Sakura Street, Toronto",43.75767095333577,-79.53518338200992,"['road trip', 'foodie', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'parking', 'Food markets', 'tasting tours', 'High speed WiFi']"
3,Toronto,Canada,Nature/Scenery/Park,Evergreen Haven,"Evergreen Haven is a nature in Toronto, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.36 USD. Recommended visit: 3 hours. Discover Evergreen Haven, a peaceful nature in Toronto, Canada, ideal for nature lovers. Open 08:30-19:00, entry 4.36 USD.",4.36,08:30-19:00,3 hours,3.7,"No. 456, Henggang Road, Toronto",43.70147844228658,-79.32032087846947,['with pets'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area']"
4,Toronto,Canada,Nature/Scenery/Park,Harbor Edge Discovery Trail,"Harbor Edge Discovery Trail is a nature in Toronto, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 3.36 USD. Recommended visit: 3 hours. Discover Harbor Edge Discovery Trail, a peaceful nature in Toronto, Canada, ideal for nature lovers. Open 08:30-17:00, entry 3.36 USD.",3.36,08:30-17:00,3 hours,3.7,"225 Chalong Bay Road, Toronto",43.81463717790402,-79.2138065253018,"['nightlife enthusiast', 'fast-paced budget travel', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'city passes', 'luggage storage', 'self-guided tours', 'parking']"
5,Toronto,Canada,Nature/Scenery/Park,Luminous Bay Voyage,"Luminous Bay Voyage is a nature in Toronto, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 10.5 USD. Recommended visit: 3 hours. Discover Luminous Bay Voyage, a peaceful nature in Toronto, Canada, ideal for nature lovers. Open 08:30-17:00, entry 10.5 USD.",10.5,08:30-17:00,3 hours,3.7,"765 Nishi-Umeda Street, Toronto",43.6476050915039,-79.32453699397433,"['nightlife enthusiast', 'luxury travelers', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'private tours', 'skip the line passes', 'VIP exclusive events', 'wheelchair rental', 'benches/rest areas']"
6,Toronto,Canada,Nature/Scenery/Park,Evergreen Vista,"Evergreen Vista is a nature in Toronto, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.95 USD. Recommended visit: 3 hours. Discover Evergreen Vista, a peaceful nature in Toronto, Canada, ideal for nature lovers. Open 06:00-20:00, entry 13.95 USD.",13.95,06:00-20:00,3 hours,3.7,"316/11 Moo 5, Na Klang Road, Bang Lamung, Toronto",43.806377141791415,-79.19778836944559,['solo women'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security']"
7,Toronto,Canada,Nature/Scenery/Park,Evergreen Vista Retreat,"Evergreen Vista Retreat is a nature in Toronto, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 33.27 USD. Recommended visit: 3 hours. Discover Evergreen Vista Retreat, a peaceful nature in Toronto, Canada, ideal for nature lovers. Open 08:30-17:30, entry 33.27 USD.",33.27,08:30-17:30,3 hours,3.7,"908 Sakura Street, Chuo Ward, Toronto",43.63027757624284,-79.50605548477503,"['with children', 'with pets', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
8,Toronto,Canada,Nature/Scenery/Park,Dawnridge Skyline Express + Willowridge Summit Cableway + Maplewood Heritage Trail,"Dawnridge Skyline Express + Willowridge Summit Cableway + Maplewood Heritage Trail is a nature in Toronto, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 11.76 USD. Recommended visit: 3 hours. Discover Dawnridge Skyline Express + Willowridge Summit Cableway + Maplewood Heritage Trail, a peaceful nature in Toronto, Canada, ideal for nature lovers. Open 08:30-17:30, entry 11.76 USD.",11.76,08:30-17:30,3 hours,3.7,"991 Charoenkrung Road, Samranjit, Toronto",43.67390325958647,-79.54686277662645,"['with pets', 'couples trip', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
9,Toronto,Canada,Nature/Scenery/Park,Horizon Grove,"Horizon Grove is a nature in Toronto, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 55.55 USD. Recommended visit: 3 hours. Discover Horizon Grove, a peaceful nature in Toronto, Canada, ideal for nature lovers. Open 09:00-18:00, entry 55.55 USD.",55.55,09:00-18:00,3 hours,3.7,"741 Sakura Street, Chuo Ward, Toronto",43.674991274753474,-79.42914402560395,"['foodie', 'elderly travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Food markets', 'tasting tours', 'wheelchair rental', 'benches/rest areas', 'High speed WiFi']"
10,Toronto,Canada,Nature/Scenery/Park,Greenway Explorers Hub,"Greenway Explorers Hub is a nature in Toronto, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.35 USD. Recommended visit: 3 hours. Discover Greenway Explorers Hub, a peaceful nature in Toronto, Canada, ideal for nature lovers. Open 08:30-17:30, entry 7.35 USD.",7.35,08:30-17:30,3 hours,3.7,"No. 456 Xinglin Road, Toronto",43.75842800984931,-79.36486469517342,['solo women'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security']"
