attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Bamako,Mali,Nature/Scenery/Park,Sahel Green Haven,"Sahel Green Haven is a nature in Bamako, Mali, popular for its natural scenery and relaxing atmosphere. Entry fee is 26.32 USD. Recommended visit: 3 hours. Discover Sahel Green Haven, a peaceful nature in Bamako, Mali, ideal for nature lovers. Open 09:00-19:00, entry 26.32 USD.",26.32,09:00-19:00,3 hours,3.7,"No. 456, Xueyuan Road, Bamako",12.651191839570844,-8.022679092974801,"['with children', 'fast-paced budget travel', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'city passes', 'luggage storage', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events']"
2,Bamako,Mali,Nature/Scenery/Park,Sahel Serenity Trail,"Sahel Serenity Trail is a nature in Bamako, Mali, popular for its natural scenery and relaxing atmosphere. Entry fee is 9.8 USD. Recommended visit: 3 hours. Discover Sahel Serenity Trail, a peaceful nature in Bamako, Mali, ideal for nature lovers. Open 08:30-17:00, entry 9.8 USD.",9.8,08:30-17:00,3 hours,3.7,"No. 500, Century Avenue, Bamako",12.55873141141126,-7.985064053038477,"['solo women', 'photography', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']"
3,Bamako,Mali,Nature/Scenery/Park,Sahel Serenity Grove,"Sahel Serenity Grove is a nature in Bamako, Mali, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.17 USD. Recommended visit: 3 hours. Discover Sahel Serenity Grove, a peaceful nature in Bamako, Mali, ideal for nature lovers. Open 09:00-17:30, entry 6.17 USD.",6.17,09:00-17:30,3 hours,3.7,"158 Nathan Road, Bamako",12.65397362620678,-8.048366260135351,"['solo women', 'foodie', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'Food markets', 'tasting tours', 'parking']"
4,Bamako,Mali,Nature/Scenery/Park,Sahel Skywalk,"Sahel Skywalk is a nature in Bamako, Mali, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.36 USD. Recommended visit: 3 hours. Discover Sahel Skywalk, a peaceful nature in Bamako, Mali, ideal for nature lovers. Open 10:00-22:00, entry 4.36 USD.",4.36,10:00-22:00,3 hours,3.7,"724 Gwanghwamun Street, Jongno-gu, Bamako",12.608901373510143,-7.924537617658685,"['with children', 'luxury travelers', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'private tours', 'skip the line passes', 'VIP exclusive events', 'wheelchair rental', 'benches/rest areas']"
5,Bamako,Mali,Nature/Scenery/Park,Mali Moonlit River Walk,"Mali Moonlit River Walk is a nature in Bamako, Mali, popular for its natural scenery and relaxing atmosphere. Entry fee is 15.4 USD. Recommended visit: 3 hours. Discover Mali Moonlit River Walk, a peaceful nature in Bamako, Mali, ideal for nature lovers. Open 09:00-18:00, entry 15.4 USD.",15.4,09:00-18:00,3 hours,3.7,"973 Suthep Road, Bamako",12.53901815010691,-7.979294263473941,"['with pets', 'foodie', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'Food markets', 'tasting tours', 'parking']"
6,Bamako,Mali,Nature/Scenery/Park,Sahel Skyline Reserve,"Sahel Skyline Reserve is a nature in Bamako, Mali, popular for its natural scenery and relaxing atmosphere. Entry fee is 3.36 USD. Recommended visit: 3 hours. Discover Sahel Skyline Reserve, a peaceful nature in Bamako, Mali, ideal for nature lovers. Open 09:00-17:00, entry 3.36 USD.",3.36,09:00-17:00,3 hours,3.7,"No. 456, Riverside Avenue, Jianyang City, Bamako",12.590460759596844,-7.977021015446921,"['couples trip', 'elderly travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'wheelchair rental', 'benches/rest areas', 'High speed WiFi']"
7,Bamako,Mali,Nature/Scenery/Park,Verdant Vista Retreat,"Verdant Vista Retreat is a nature in Bamako, Mali, popular for its natural scenery and relaxing atmosphere. Entry fee is 94.11 USD. Recommended visit: 3 hours. Discover Verdant Vista Retreat, a peaceful nature in Bamako, Mali, ideal for nature lovers. Open 09:00-18:00, entry 94.11 USD.",94.11,09:00-18:00,3 hours,3.7,"168-8501 Shuri-cho, Bamako",12.676934115998264,-8.012213442055371,"['fast-paced budget travel', 'solo women']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'group tours', 'security']"
8,Bamako,Mali,Nature/Scenery/Park,Sahel Summit Adventure Pass,"Sahel Summit Adventure Pass is a nature in Bamako, Mali, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.93 USD. Recommended visit: 3 hours. Discover Sahel Summit Adventure Pass, a peaceful nature in Bamako, Mali, ideal for nature lovers. Open 09:00-17:30, entry 12.93 USD.",12.93,09:00-17:30,3 hours,3.7,"784 Seogwipo Street, Bamako",12.64245712721274,-7.948654409597139,['solo women'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security']"
9,Bamako,Mali,Nature/Scenery/Park,Horizon Grove,"Horizon Grove is a nature in Bamako, Mali, popular for its natural scenery and relaxing atmosphere. Entry fee is 11.76 USD. Recommended visit: 3 hours. Discover Horizon Grove, a peaceful nature in Bamako, Mali, ideal for nature lovers. Open 09:00-17:30, entry 11.76 USD.",11.76,09:00-17:30,3 hours,3.7,"No. 456, Xiamen Bay Road, Bamako",12.656618014517312,-7.991178846276573,"['fast-paced budget travel', 'foodie', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'Food markets', 'tasting tours', 'High speed WiFi']"
10,Bamako,Mali,Nature/Scenery/Park,Sahel Splash Park,"Sahel Splash Park is a nature in Bamako, Mali, popular for its natural scenery and relaxing atmosphere. Entry fee is 294.64 USD. Recommended visit: 3 hours. Discover Sahel Splash Park, a peaceful nature in Bamako, Mali, ideal for nature lovers. Open 08:30-17:00, entry 294.64 USD.",294.64,08:30-17:00,3 hours,3.7,"379 Gwanghwamun Street, Jongno-gu, Bamako",12.625585280712798,-7.980618565774012,"['with children', 'solo women', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'group tours', 'security', 'parking']"
