attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
1,Bangkok,Golden Crown Cabaret Experience,"119 Sathorn Road, Silom District, Bangkok",100.779728,13.741701,10:00-22:00,14.06,"Golden Crown Cabaret Experience is a theme park in Bangkok, Thailand, popular for its memorable experiences. Entry fee is 14.06 USD. Recommended visit: 6 hours. Discover Golden Crown Cabaret Experience, a notable theme park in Bangkok, Thailand, ideal for visitors. Open 10:00-22:00, entry 14.06 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Road trip', 'Elderly Travelers', 'Pet Owners', 'couples trip']",Thailand
2,Bangkok,Bangkok Calypso Cabaret at Asiatique The Riverfront,"862/38 Moo 5, Bang Kapi Road, Bangkok",100.585125,13.855598,18:00-23:00,33.08,"Bangkok Calypso Cabaret at Asiatique The Riverfront is a historic site in Bangkok, Thailand, popular for its memorable experiences. Entry fee is 33.08 USD. Recommended visit: 2 hours. Discover Bangkok Calypso Cabaret at Asiatique The Riverfront, a notable historic site in Bangkok, Thailand, ideal for visitors. Open 18:00-23:00, entry 33.08 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Luxury Travelers']",Thailand
3,Bangkok,YoYo Park in Bangkok,"682 Sukhumvit Road, Khlong Toei District",100.446452,13.655886,09:00-20:00,31.27,"YoYo Park in Bangkok is a theme park in Bangkok, Thailand, popular for its memorable experiences. Entry fee is 31.27 USD. Recommended visit: 7 hours. Discover YoYo Park in Bangkok, a notable theme park in Bangkok, Thailand, ideal for visitors. Open 09:00-20:00, entry 31.27 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows']",Theme Park/Amusement Park,7 hours,3.75,"['Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Thailand
4,Bangkok,Bangkok Wild Encounter,"817 Khlong Toei Road, Samut Prakan",100.974939,13.895632,08:30-17:00,185.0,"Bangkok Wild Encounter is a theme park in Bangkok, Thailand, popular for its memorable experiences. Entry fee is 185.0 USD. Recommended visit: 8 hours. Discover Bangkok Wild Encounter, a notable theme park in Bangkok, Thailand, ideal for visitors. Open 08:30-17:00, entry 185.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip']",Thailand
5,Bangkok,Erawan Cultural Gallery,"911 Sukhumvit Road, Khlong Toei District, Bangkok",100.91654,13.745817,09:00-17:30,6.15,"Erawan Cultural Gallery is a museum in Bangkok, Thailand, popular for its unique collections and exhibitions. Entry fee is 6.15 USD. Recommended visit: 2 hours. Discover Erawan Cultural Gallery, a renowned museum in Bangkok, Thailand, ideal for art lovers. Open 09:00-17:30, entry 6.15 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie', 'Photography']",Thailand
6,Bangkok,Dream World Plaza,"955 Sathorn Road, Silom District",100.484038,13.667215,09:00-21:00,17.8,"Dream World Plaza is a theme park in Bangkok, Thailand, popular for its memorable experiences. Entry fee is 17.8 USD. Recommended visit: 6 hours. Discover Dream World Plaza, a notable theme park in Bangkok, Thailand, ideal for visitors. Open 09:00-21:00, entry 17.8 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'night markets', 'bars', 'evening shows', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Road trip', 'Nightlife Enthusiast', 'Disabled Travelers', 'couples trip', 'Solo Woman Travelers']",Thailand
7,Bangkok,Chao Phraya River Cruiseline: 1-Day Hop On Hop Off Pass,"604/2 Charoenkrung Road, Thonburi District, Bangkok",100.440845,13.731704,08:30-17:30,3.18,"Chao Phraya River Cruiseline: 1-Day Hop On Hop Off Pass is a nature in Bangkok, Thailand, popular for its natural scenery and relaxing atmosphere. Entry fee is 3.18 USD. Recommended visit: 3 hours. Discover Chao Phraya River Cruiseline: 1-Day Hop On Hop Off Pass, a peaceful nature in Bangkok, Thailand, ideal for nature lovers. Open 08:30-17:30, entry 3.18 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'foodie', 'Photography']",Thailand
8,Bangkok,Bangkok Skyline Adventure Pass,"651 Silom Road, Sathorn District",100.869411,13.88388,08:30-19:00,41.69,"Bangkok Skyline Adventure Pass is a historic site in Bangkok, Thailand, popular for its memorable experiences. Entry fee is 41.69 USD. Recommended visit: 2 hours. Discover Bangkok Skyline Adventure Pass, a notable historic site in Bangkok, Thailand, ideal for visitors. Open 08:30-19:00, entry 41.69 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'foodie', 'Photography']",Thailand
9,Bangkok,Siam Adventure Park with Free Snacks,"377/1 Sukhumvit Road, Khlong Toei, Bangkok",100.805742,13.853962,10:00-22:00,9.82,"Siam Adventure Park with Free Snacks is a theme park in Bangkok, Thailand, popular for its memorable experiences. Entry fee is 9.82 USD. Recommended visit: 6 hours. Discover Siam Adventure Park with Free Snacks, a notable theme park in Bangkok, Thailand, ideal for visitors. Open 10:00-22:00, entry 9.82 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers', 'Photography']",Thailand
10,Bangkok,Erawan Cultural Hub,"323 Sukhumvit Road, Khlong Toei District, Bangkok",100.861748,13.891347,09:00-17:30,135.16,"Erawan Cultural Hub is a museum in Bangkok, Thailand, popular for its unique collections and exhibitions. Entry fee is 135.16 USD. Recommended visit: 2 hours. Discover Erawan Cultural Hub, a renowned museum in Bangkok, Thailand, ideal for art lovers. Open 09:00-17:30, entry 135.16 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'high speed WiFi']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'foodie']",Thailand
