attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,West Palm Beach,United States,Nature/Scenery/Park,Emerald Marshland Preserve,"Emerald Marshland Preserve is a nature in West Palm Beach, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.7 USD. Recommended visit: 3 hours. Discover Emerald Marshland Preserve, a peaceful nature in West Palm Beach, United States, ideal for nature lovers. Open 09:00-21:00, entry 7.7 USD.",7.7,09:00-21:00,3 hours,3.7,"280 Suthep Road, West Palm Beach",26.73851244859246,-80.07295677244936,"['fast-paced budget travel', 'photography', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'photo spots', 'guided photo tours', 'charging stations', 'private tours', 'skip the line passes', 'VIP exclusive events']"
2,West Palm Beach,United States,Nature/Scenery/Park,Emerald Grove Trailhead,"Emerald Grove Trailhead is a nature in West Palm Beach, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 94.11 USD. Recommended visit: 3 hours. Discover Emerald Grove Trailhead, a peaceful nature in West Palm Beach, United States, ideal for nature lovers. Open 08:30-17:00, entry 94.11 USD.",94.11,08:30-17:00,3 hours,3.7,"No. 19, Dongdan Street, West Palm Beach",26.8184969014889,-80.19044958843419,['couples trip'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences']"
3,West Palm Beach,United States,Nature/Scenery/Park,Emerald Hollow Sanctuary,"Emerald Hollow Sanctuary is a nature in West Palm Beach, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.32 USD. Recommended visit: 3 hours. Discover Emerald Hollow Sanctuary, a peaceful nature in West Palm Beach, United States, ideal for nature lovers. Open 09:00-17:00, entry 12.32 USD.",12.32,09:00-17:00,3 hours,3.7,"No. 567 West Garden Street, West Palm Beach",26.70666505680723,-80.05426100585767,"['nightlife enthusiast', 'couples trip', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'High speed WiFi']"
4,West Palm Beach,United States,Nature/Scenery/Park,Tropical Shoreline Trail,"Tropical Shoreline Trail is a nature in West Palm Beach, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.17 USD. Recommended visit: 3 hours. Discover Tropical Shoreline Trail, a peaceful nature in West Palm Beach, United States, ideal for nature lovers. Open 08:00-18:00, entry 6.17 USD.",6.17,08:00-18:00,3 hours,3.7,"No. 456, Snow Valley Road, West Palm Beach",26.73519527233564,-80.18197722724355,"['with children', 'couples trip', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking']"
5,West Palm Beach,United States,Nature/Scenery/Park,Moonlit Bay Excursion,"Moonlit Bay Excursion is a nature in West Palm Beach, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.8 USD. Recommended visit: 3 hours. Discover Moonlit Bay Excursion, a peaceful nature in West Palm Beach, United States, ideal for nature lovers. Open 19:00-23:00, entry 2.8 USD.",2.8,19:00-23:00,3 hours,3.7,"789 Seaside Promenade, West Palm Beach",26.73522385025768,-80.15149711871821,['with children'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities']"
6,West Palm Beach,United States,Nature/Scenery/Park,Emerald Hollow Preserve,"Emerald Hollow Preserve is a nature in West Palm Beach, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 3.36 USD. Recommended visit: 3 hours. Discover Emerald Hollow Preserve, a peaceful nature in West Palm Beach, United States, ideal for nature lovers. Open 18:00-21:00, entry 3.36 USD.",3.36,18:00-21:00,3 hours,3.7,"681 Seongsan Road, West Palm Beach",26.80437044019341,-80.15395724730497,"['with pets', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'Food markets', 'tasting tours']"
7,West Palm Beach,United States,Nature/Scenery/Park,Tropical Vista Escapes,"Tropical Vista Escapes is a nature in West Palm Beach, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.93 USD. Recommended visit: 3 hours. Discover Tropical Vista Escapes, a peaceful nature in West Palm Beach, United States, ideal for nature lovers. Open 08:30-17:00, entry 12.93 USD.",12.93,08:30-17:00,3 hours,3.7,"No. 456 Green Valley Road, West Palm Beach",26.785535835819168,-80.19325053101397,"['fast-paced budget travel', 'couples trip', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'wheelchair rental', 'benches/rest areas']"
8,West Palm Beach,United States,Nature/Scenery/Park,Coastal Canopy Adventure Pass,"Coastal Canopy Adventure Pass is a nature in West Palm Beach, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 116.65 USD. Recommended visit: 3 hours. Discover Coastal Canopy Adventure Pass, a peaceful nature in West Palm Beach, United States, ideal for nature lovers. Open 08:00-17:30, entry 116.65 USD.",116.65,08:00-17:30,3 hours,3.7,"156 Nathan Road, West Palm Beach",26.725638530677887,-80.05118558117287,"['elderly travelers', 'with pets', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'wheelchair rental', 'benches/rest areas', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
9,West Palm Beach,United States,Nature/Scenery/Park,Tidal Haven,"Tidal Haven is a nature in West Palm Beach, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 33.27 USD. Recommended visit: 3 hours. Discover Tidal Haven, a peaceful nature in West Palm Beach, United States, ideal for nature lovers. Open 08:30-17:00, entry 33.27 USD.",33.27,08:30-17:00,3 hours,3.7,"No. 456, Zhongshan Road, West Palm Beach",26.75909373769033,-80.11843221972559,"['with pets', 'luxury travelers', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'wheelchair rental', 'benches/rest areas']"
10,West Palm Beach,United States,Nature/Scenery/Park,Tidehaven Discovery Gardens,"Tidehaven Discovery Gardens is a nature in West Palm Beach, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 55.55 USD. Recommended visit: 3 hours. Discover Tidehaven Discovery Gardens, a peaceful nature in West Palm Beach, United States, ideal for nature lovers. Open 08:30-17:00, entry 55.55 USD.",55.55,08:30-17:00,3 hours,3.7,"No. 456 Cultural Heritage Avenue, West Palm Beach",26.79472546600192,-80.15306229700737,"['nightlife enthusiast', 'couples trip', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'High speed WiFi']"
