attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Yangon,Myanmar,Nature/Scenery/Park,Inle Marshland Reserve,"Inle Marshland Reserve is a nature in Yangon, Myanmar, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.12 USD. Recommended visit: 3 hours. Discover Inle Marshland Reserve, a peaceful nature in Yangon, Myanmar, ideal for nature lovers. Open 10:00-18:00, entry 4.12 USD.",4.12,10:00-18:00,3 hours,3.7,"138 Seaside Promenade, Yangon",16.75885408153125,96.1480542080341,"['nightlife enthusiast', 'with children', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'family restrooms', 'Nursing facilities', 'parking']"
2,Yangon,Myanmar,Nature/Scenery/Park,Emerald Grove Adventure Trail,"Emerald Grove Adventure Trail is a nature in Yangon, Myanmar, popular for its natural scenery and relaxing atmosphere. Entry fee is 22.61 USD. Recommended visit: 3 hours. Discover Emerald Grove Adventure Trail, a peaceful nature in Yangon, Myanmar, ideal for nature lovers. Open 18:00-21:00, entry 22.61 USD.",22.61,18:00-21:00,3 hours,3.7,"642-1-1 Shibuya, Shibuya City, Yangon",16.904900680650183,96.2107516062767,"['with children', 'luxury travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'private tours', 'skip the line passes', 'VIP exclusive events', 'High speed WiFi']"
3,Yangon,Myanmar,Nature/Scenery/Park,Emerald Glen Sanctuary,"Emerald Glen Sanctuary is a nature in Yangon, Myanmar, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.53 USD. Recommended visit: 3 hours. Discover Emerald Glen Sanctuary, a peaceful nature in Yangon, Myanmar, ideal for nature lovers. Open 09:00-17:00, entry 12.53 USD.",12.53,09:00-17:00,3 hours,3.7,"593 Seaside Promenade, Hakata-ku, Yangon",16.703828055507863,96.18371739965433,"['nightlife enthusiast', 'solo women', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'group tours', 'security', 'wheelchair rental', 'benches/rest areas']"
4,Yangon,Myanmar,Nature/Scenery/Park,Inle Bay Serenity Walk,"Inle Bay Serenity Walk is a nature in Yangon, Myanmar, popular for its natural scenery and relaxing atmosphere. Entry fee is 37.95 USD. Recommended visit: 3 hours. Discover Inle Bay Serenity Walk, a peaceful nature in Yangon, Myanmar, ideal for nature lovers. Open 09:00-21:00, entry 37.95 USD.",37.95,09:00-21:00,3 hours,3.7,"207 Nishinari-ku, Yangon",16.992707559059745,96.14127293362556,"['nightlife enthusiast', 'fast-paced budget travel', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'city passes', 'luggage storage', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events']"
5,Yangon,Myanmar,Nature/Scenery/Park,Moonlit River Walk,"Moonlit River Walk is a nature in Yangon, Myanmar, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.0 USD. Recommended visit: 3 hours. Discover Moonlit River Walk, a peaceful nature in Yangon, Myanmar, ideal for nature lovers. Open 09:00-17:30, entry 2.0 USD.",2.0,09:00-17:30,3 hours,3.7,"No. 456, West Lake Scenic Avenue, Yangon",16.846403617725212,96.1177388238931,"['solo women', 'with pets', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'parking']"
6,Yangon,Myanmar,Nature/Scenery/Park,Emerald Ridge Sanctuary,"Emerald Ridge Sanctuary is a nature in Yangon, Myanmar, popular for its natural scenery and relaxing atmosphere. Entry fee is 75.28 USD. Recommended visit: 3 hours. Discover Emerald Ridge Sanctuary, a peaceful nature in Yangon, Myanmar, ideal for nature lovers. Open 08:30-19:00, entry 75.28 USD.",75.28,08:30-19:00,3 hours,3.7,"570 Thaweewong Road, Yangon",16.98209655995497,96.12793120227184,"['nightlife enthusiast', 'fast-paced budget travel', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'city passes', 'luggage storage', 'self-guided tours', 'photo spots', 'guided photo tours', 'charging stations']"
7,Yangon,Myanmar,Nature/Scenery/Park,Emerald Ridge Eatscape,"Emerald Ridge Eatscape is a nature in Yangon, Myanmar, popular for its natural scenery and relaxing atmosphere. Entry fee is 43.59 USD. Recommended visit: 3 hours. Discover Emerald Ridge Eatscape, a peaceful nature in Yangon, Myanmar, ideal for nature lovers. Open 09:00-17:30, entry 43.59 USD.",43.59,09:00-17:30,3 hours,3.7,"No. 588, Jiangwan Road, Yangon",16.609389774434693,96.18144043611234,"['nightlife enthusiast', 'with pets', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'scenic spots', 'sunset cruises', 'special couples experiences']"
8,Yangon,Myanmar,Nature/Scenery/Park,Inle Lake Scenic Loop Adventure,"Inle Lake Scenic Loop Adventure is a nature in Yangon, Myanmar, popular for its natural scenery and relaxing atmosphere. Entry fee is 294.64 USD. Recommended visit: 3 hours. Discover Inle Lake Scenic Loop Adventure, a peaceful nature in Yangon, Myanmar, ideal for nature lovers. Open 08:30-17:00, entry 294.64 USD.",294.64,08:30-17:00,3 hours,3.7,"No. 456, Ocean View Road, Yangon",16.74334214405357,96.10172541693126,['with children'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities']"
9,Yangon,Myanmar,Nature/Scenery/Park,Horizon Haven,"Horizon Haven is a nature in Yangon, Myanmar, popular for its natural scenery and relaxing atmosphere. Entry fee is 51.08 USD. Recommended visit: 3 hours. Discover Horizon Haven, a peaceful nature in Yangon, Myanmar, ideal for nature lovers. Open 08:00-20:00, entry 51.08 USD.",51.08,08:00-20:00,3 hours,3.7,"882 Beachside Lane, Yangon",16.912223552626504,96.0325527920998,['disabled traveler'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
10,Yangon,Myanmar,Nature/Scenery/Park,Green Haven Explorer's Grove,"Green Haven Explorer's Grove is a nature in Yangon, Myanmar, popular for its natural scenery and relaxing atmosphere. Entry fee is 20.74 USD. Recommended visit: 3 hours. Discover Green Haven Explorer's Grove, a peaceful nature in Yangon, Myanmar, ideal for nature lovers. Open 08:30-17:30, entry 20.74 USD.",20.74,08:30-17:30,3 hours,3.7,"798 Sakura Street, Naka Ward, Yangon",16.834824275174757,96.14273487542737,"['fast-paced budget travel', 'solo women', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'group tours', 'security', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
