attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Ho Chi Minh,Vietnam,Nature/Scenery/Park,Saigon Green Haven,"Saigon Green Haven is a nature in Ho Chi Minh, Vietnam, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.36 USD. Recommended visit: 3 hours. Discover Saigon Green Haven, a peaceful nature in Ho Chi Minh, Vietnam, ideal for nature lovers. Open 09:00-17:00, entry 4.36 USD.",4.36,09:00-17:00,3 hours,3.7,"559 Hibikino Street, Ho Chi Minh",10.720718123856413,107.42435076494095,"['couples trip', 'luxury travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'private tours', 'skip the line passes', 'VIP exclusive events', 'High speed WiFi']"
2,Ho Chi Minh,Vietnam,Nature/Scenery/Park,Greenway Canopy Walk,"Greenway Canopy Walk is a nature in Ho Chi Minh, Vietnam, popular for its natural scenery and relaxing atmosphere. Entry fee is 22.61 USD. Recommended visit: 3 hours. Discover Greenway Canopy Walk, a peaceful nature in Ho Chi Minh, Vietnam, ideal for nature lovers. Open 08:00-20:00, entry 22.61 USD.",22.61,08:00-20:00,3 hours,3.7,"348 Sathorn Road, Wat Arun District, Ho Chi Minh",11.198596780013638,106.72857976714396,"['foodie', 'disabled traveler', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'High speed WiFi']"
3,Ho Chi Minh,Vietnam,Nature/Scenery/Park,Greenhaven Sanctuary,"Greenhaven Sanctuary is a nature in Ho Chi Minh, Vietnam, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.39 USD. Recommended visit: 3 hours. Discover Greenhaven Sanctuary, a peaceful nature in Ho Chi Minh, Vietnam, ideal for nature lovers. Open 08:30-17:00, entry 6.39 USD.",6.39,08:30-17:00,3 hours,3.7,"No. 588, Xinle Road, Ho Chi Minh",10.52931436955408,107.53615947742917,"['with children', 'photography', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'Food markets', 'tasting tours']"
4,Ho Chi Minh,Vietnam,Nature/Scenery/Park,Saigon Baywalk Sanctuary,"Saigon Baywalk Sanctuary is a nature in Ho Chi Minh, Vietnam, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.98 USD. Recommended visit: 3 hours. Discover Saigon Baywalk Sanctuary, a peaceful nature in Ho Chi Minh, Vietnam, ideal for nature lovers. Open 09:00-21:00, entry 14.98 USD.",14.98,09:00-21:00,3 hours,3.7,"No. 567, Green Leaf Road, Ho Chi Minh",11.336643834627832,106.38662355203256,"['nightlife enthusiast', 'solo women', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'group tours', 'security', 'private tours', 'skip the line passes', 'VIP exclusive events']"
5,Ho Chi Minh,Vietnam,Nature/Scenery/Park,Lagoon Moonlight Cruise,"Lagoon Moonlight Cruise is a nature in Ho Chi Minh, Vietnam, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.53 USD. Recommended visit: 3 hours. Discover Lagoon Moonlight Cruise, a peaceful nature in Ho Chi Minh, Vietnam, ideal for nature lovers. Open 08:30-17:30, entry 12.53 USD.",12.53,08:30-17:30,3 hours,3.7,"543 Shibuya Street, Shibuya Ward, Ho Chi Minh",10.598048196331,107.3158097411638,"['photography', 'luxury travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'photo spots', 'guided photo tours', 'charging stations', 'private tours', 'skip the line passes', 'VIP exclusive events', 'High speed WiFi']"
6,Ho Chi Minh,Vietnam,Nature/Scenery/Park,Emerald Ridge Sanctuary,"Emerald Ridge Sanctuary is a nature in Ho Chi Minh, Vietnam, popular for its natural scenery and relaxing atmosphere. Entry fee is 24.24 USD. Recommended visit: 3 hours. Discover Emerald Ridge Sanctuary, a peaceful nature in Ho Chi Minh, Vietnam, ideal for nature lovers. Open 08:30-17:00, entry 24.24 USD.",24.24,08:30-17:00,3 hours,3.7,"125 Queen's Road Central, Ho Chi Minh",10.568429955375612,107.4804417273659,"['with children', 'couples trip', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'Food markets', 'tasting tours']"
7,Ho Chi Minh,Vietnam,Nature/Scenery/Park,Emerald Ridge Eco Haven,"Emerald Ridge Eco Haven is a nature in Ho Chi Minh, Vietnam, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.7 USD. Recommended visit: 3 hours. Discover Emerald Ridge Eco Haven, a peaceful nature in Ho Chi Minh, Vietnam, ideal for nature lovers. Open 08:00-20:00, entry 7.7 USD.",7.7,08:00-20:00,3 hours,3.7,"408 Hibikino Street, Ho Chi Minh",10.764360283677368,106.5401920226231,"['nightlife enthusiast', 'foodie', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'Food markets', 'tasting tours', 'High speed WiFi']"
8,Ho Chi Minh,Vietnam,Nature/Scenery/Park,Saigon Skyline Green Pass + Linh Phuoc Cable Car Round Trip + Binh Thanh Garden,"Saigon Skyline Green Pass + Linh Phuoc Cable Car Round Trip + Binh Thanh Garden is a nature in Ho Chi Minh, Vietnam, popular for its natural scenery and relaxing atmosphere. Entry fee is 11.76 USD. Recommended visit: 3 hours. Discover Saigon Skyline Green Pass + Linh Phuoc Cable Car Round Trip + Binh Thanh Garden, a peaceful nature in Ho Chi Minh, Vietnam, ideal for nature lovers. Open 09:00-19:00, entry 11.76 USD.",11.76,09:00-19:00,3 hours,3.7,"248 Sakura Street, Chuo Ward, Ho Chi Minh",11.31735514572535,106.43869956929623,"['with pets', 'elderly travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'wheelchair rental', 'benches/rest areas', 'High speed WiFi']"
9,Ho Chi Minh,Vietnam,Nature/Scenery/Park,Azure Horizon Grove,"Azure Horizon Grove is a nature in Ho Chi Minh, Vietnam, popular for its natural scenery and relaxing atmosphere. Entry fee is 3.36 USD. Recommended visit: 3 hours. Discover Azure Horizon Grove, a peaceful nature in Ho Chi Minh, Vietnam, ideal for nature lovers. Open 09:00-17:30, entry 3.36 USD.",3.36,09:00-17:30,3 hours,3.7,"No. 456, Riverside Park, Ho Chi Minh",10.756837243950272,107.4717677171068,"['nightlife enthusiast', 'luxury travelers', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'private tours', 'skip the line passes', 'VIP exclusive events', 'wheelchair rental', 'benches/rest areas']"
10,Ho Chi Minh,Vietnam,Nature/Scenery/Park,Greenwave Discovery Garden,"Greenwave Discovery Garden is a nature in Ho Chi Minh, Vietnam, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.4 USD. Recommended visit: 3 hours. Discover Greenwave Discovery Garden, a peaceful nature in Ho Chi Minh, Vietnam, ideal for nature lovers. Open 08:00-18:00, entry 14.4 USD.",14.4,08:00-18:00,3 hours,3.7,"No. 588, Jiangwan Road, Ho Chi Minh",10.648404925358903,107.47411974979929,"['with children', 'solo women', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'group tours', 'security', 'High speed WiFi']"
