attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Salvador,Brazil,Nature/Scenery/Park,Serra Verde Oasis,"Serra Verde Oasis is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.53 USD. Recommended visit: 3 hours. Discover Serra Verde Oasis, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 08:30-17:30, entry 12.53 USD.",12.53,08:30-17:30,3 hours,3.7,"868 Sairee Road, Salvador",-12.948638270661972,-38.37507765190517,['business travelers'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'High speed WiFi']"
2,Salvador,Brazil,Nature/Scenery/Park,Verde Vale EcoTrail,"Verde Vale EcoTrail is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.6 USD. Recommended visit: 3 hours. Discover Verde Vale EcoTrail, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 08:30-17:30, entry 5.6 USD.",5.6,08:30-17:30,3 hours,3.7,"No. 456 Guangming Road, Salvador",-12.844934137352569,-38.36676621737112,"['solo women', 'disabled traveler', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'parking']"
3,Salvador,Brazil,Nature/Scenery/Park,Cristalina Vista Sanctuary,"Cristalina Vista Sanctuary is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.12 USD. Recommended visit: 3 hours. Discover Cristalina Vista Sanctuary, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 09:30-17:00, entry 8.12 USD.",8.12,09:30-17:00,3 hours,3.7,"No. 588, Yantian Road, Yantian District, Salvador",-12.745618143715124,-38.53818661394804,"['road trip', 'fast-paced budget travel', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'parking', 'city passes', 'luggage storage', 'self-guided tours', 'High speed WiFi']"
4,Salvador,Brazil,Nature/Scenery/Park,Lagoa das Maréns,"Lagoa das Maréns is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 19.18 USD. Recommended visit: 3 hours. Discover Lagoa das Maréns, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 08:30-17:00, entry 19.18 USD.",19.18,08:30-17:00,3 hours,3.7,"875 Seaside Promenade, Salvador",-12.902016683640673,-38.35831410140903,"['with children', 'fast-paced budget travel', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'city passes', 'luggage storage', 'self-guided tours', 'Food markets', 'tasting tours']"
5,Salvador,Brazil,Nature/Scenery/Park,Moonlit Bay Adventure,"Moonlit Bay Adventure is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.0 USD. Recommended visit: 3 hours. Discover Moonlit Bay Adventure, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 08:00-22:00, entry 2.0 USD.",2.0,08:00-22:00,3 hours,3.7,"644-8901 Sapporo City, Odori Park, Salvador",-12.92190602137748,-38.42306435152247,"['with pets', 'luxury travelers', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'parking']"
6,Salvador,Brazil,Nature/Scenery/Park,Cerro das Flores Viewpoint,"Cerro das Flores Viewpoint is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.98 USD. Recommended visit: 3 hours. Discover Cerro das Flores Viewpoint, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 08:30-17:00, entry 14.98 USD.",14.98,08:30-17:00,3 hours,3.7,"No. 128, Xingqing West Road, Salvador",-12.911323594273602,-38.49165315962339,"['with children', 'fast-paced budget travel', 'with pets']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'city passes', 'luggage storage', 'self-guided tours', 'Pet-friendly', 'pet water stations', 'Pet rest area']"
7,Salvador,Brazil,Nature/Scenery/Park,Luz Verde Canopy Escape,"Luz Verde Canopy Escape is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 55.55 USD. Recommended visit: 3 hours. Discover Luz Verde Canopy Escape, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 09:00-21:00, entry 55.55 USD.",55.55,09:00-21:00,3 hours,3.7,"133 Seaside Promenade, Salvador",-12.892885466132991,-38.40603373808213,"['fast-paced budget travel', 'luxury travelers', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'wheelchair rental', 'benches/rest areas']"
8,Salvador,Brazil,Nature/Scenery/Park,Cidade Baixa Green Pass + Morro de São João Skyride + Ladeira do Bem-te-Ver,"Cidade Baixa Green Pass + Morro de São João Skyride + Ladeira do Bem-te-Ver is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.12 USD. Recommended visit: 3 hours. Discover Cidade Baixa Green Pass + Morro de São João Skyride + Ladeira do Bem-te-Ver, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 09:00-17:30, entry 4.12 USD.",4.12,09:00-17:30,3 hours,3.7,"No. 15 Huangpu Park, Salvador",-12.85744731006627,-38.39242251197732,"['with children', 'solo women', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'group tours', 'security', 'parking']"
9,Salvador,Brazil,Nature/Scenery/Park,Azure Horizon Walk,"Azure Horizon Walk is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.8 USD. Recommended visit: 3 hours. Discover Azure Horizon Walk, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 08:30-17:30, entry 2.8 USD.",2.8,08:30-17:30,3 hours,3.7,"499 Gwangnaru-ro, Gangnam-gu, Salvador",-12.974998913649262,-38.44698855984791,"['fast-paced budget travel', 'luxury travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'High speed WiFi']"
10,Salvador,Brazil,Nature/Scenery/Park,Luna Verde Explorers' Haven,"Luna Verde Explorers' Haven is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.35 USD. Recommended visit: 3 hours. Discover Luna Verde Explorers' Haven, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 09:00-18:00, entry 7.35 USD.",7.35,09:00-18:00,3 hours,3.7,"885 Sakura Street, Naka Ward, Salvador",-12.742820026711872,-38.55015102308945,"['solo women', 'foodie', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'Food markets', 'tasting tours', 'private tours', 'skip the line passes', 'VIP exclusive events']"
11,Salvador,Brazil,Nature/Scenery/Park,Coral Bay Sunset Sanctuary,"Coral Bay Sunset Sanctuary is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 51.08 USD. Recommended visit: 3 hours. Discover Coral Bay Sunset Sanctuary, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 09:30-17:00, entry 51.08 USD.",51.08,09:30-17:00,3 hours,3.7,"993 Shinsaibashi Street, Chuo Ward, Salvador",-12.953622728695889,-38.39692737211055,"['with children', 'solo women', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'group tours', 'security', 'photo spots', 'guided photo tours', 'charging stations']"
12,Salvador,Brazil,Nature/Scenery/Park,Serra Verde EcoTrail,"Serra Verde EcoTrail is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 20.74 USD. Recommended visit: 3 hours. Discover Serra Verde EcoTrail, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 08:30-17:00, entry 20.74 USD.",20.74,08:30-17:00,3 hours,3.7,"446 Marina Bay Sands, Salvador",-12.873244603873175,-38.45657965232012,"['fast-paced budget travel', 'solo women']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'group tours', 'security']"
13,Salvador,Brazil,Nature/Scenery/Park,Cristal Waters Spa Retreat,"Cristal Waters Spa Retreat is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.72 USD. Recommended visit: 3 hours. Discover Cristal Waters Spa Retreat, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 08:30-17:00, entry 6.72 USD.",6.72,08:30-17:00,3 hours,3.7,"No. 456, Riverside Park, Salvador",-12.804324538047991,-38.46901695504524,"['with children', 'with pets']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'Pet-friendly', 'pet water stations', 'Pet rest area']"
14,Salvador,Brazil,Nature/Scenery/Park,Coral Lagoon Walkway,"Coral Lagoon Walkway is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 43.59 USD. Recommended visit: 3 hours. Discover Coral Lagoon Walkway, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 08:30-17:30, entry 43.59 USD.",43.59,08:30-17:30,3 hours,3.7,"101 Shuri Street, Salvador",-12.782493767628637,-38.544575302662565,"['with children', 'fast-paced budget travel', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'city passes', 'luggage storage', 'self-guided tours', 'photo spots', 'guided photo tours', 'charging stations']"
15,Salvador,Brazil,Nature/Scenery/Park,Lagoa Verde Sanctuary,"Lagoa Verde Sanctuary is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 2059.2 USD. Recommended visit: 3 hours. Discover Lagoa Verde Sanctuary, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 09:00-17:30, entry 2059.2 USD.",2059.2,09:00-17:30,3 hours,3.7,"No. 456 West Riverside Road, Salvador",-12.827997831903897,-38.48855658775245,"['fast-paced budget travel', 'foodie', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'Food markets', 'tasting tours', 'High speed WiFi']"
16,Salvador,Brazil,Nature/Scenery/Park,Lagoa Celestial Express,"Lagoa Celestial Express is a nature in Salvador, Brazil, popular for its natural scenery and relaxing atmosphere. Entry fee is 11.05 USD. Recommended visit: 3 hours. Discover Lagoa Celestial Express, a peaceful nature in Salvador, Brazil, ideal for nature lovers. Open 10:00-22:00, entry 11.05 USD.",11.05,10:00-22:00,3 hours,3.7,"657/48 Moo 5, Damnoen Saduak, Salvador",-12.859006979013218,-38.382371604683925,"['nightlife enthusiast', 'solo women', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'group tours', 'security', 'private tours', 'skip the line passes', 'VIP exclusive events']"
