attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Las Vegas,United States,Nature/Scenery/Park,Desert Mirage Preserve,"Desert Mirage Preserve is a nature in Las Vegas, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.72 USD. Recommended visit: 3 hours. Discover Desert Mirage Preserve, a peaceful nature in Las Vegas, United States, ideal for nature lovers. Open 08:30-17:00, entry 6.72 USD.",6.72,08:30-17:00,3 hours,3.7,"710 Seongsan-ro, Las Vegas",36.23076112919126,-115.22688043336596,"['with children', 'fast-paced budget travel', 'solo women']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'city passes', 'luggage storage', 'self-guided tours', 'group tours', 'security']"
2,Las Vegas,United States,Nature/Scenery/Park,Desert Bloom Sanctuary,"Desert Bloom Sanctuary is a nature in Las Vegas, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.12 USD. Recommended visit: 3 hours. Discover Desert Bloom Sanctuary, a peaceful nature in Las Vegas, United States, ideal for nature lovers. Open 08:30-17:00, entry 4.12 USD.",4.12,08:30-17:00,3 hours,3.7,"No. 188, Huangpu Road, Las Vegas",36.18016266559759,-115.06819039554682,"['with children', 'solo women', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'group tours', 'security', 'Food markets', 'tasting tours']"
3,Las Vegas,United States,Nature/Scenery/Park,Sunset Oasis Sanctuary,"Sunset Oasis Sanctuary is a nature in Las Vegas, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.65 USD. Recommended visit: 3 hours. Discover Sunset Oasis Sanctuary, a peaceful nature in Las Vegas, United States, ideal for nature lovers. Open 09:00-17:30, entry 8.65 USD.",8.65,09:00-17:30,3 hours,3.7,"967 Shinsaibashi Dori, Chuo Ward, Las Vegas",36.24519784993342,-115.22722603020289,"['nightlife enthusiast', 'with pets', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'scenic spots', 'sunset cruises', 'special couples experiences']"
4,Las Vegas,United States,Nature/Scenery/Park,Desert Mirage Oasis,"Desert Mirage Oasis is a nature in Las Vegas, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 17.5 USD. Recommended visit: 3 hours. Discover Desert Mirage Oasis, a peaceful nature in Las Vegas, United States, ideal for nature lovers. Open 08:00-22:00, entry 17.5 USD.",17.5,08:00-22:00,3 hours,3.7,"No. 456 Riverside Avenue, Las Vegas",36.36387690356561,-115.29860168488626,"['with children', 'luxury travelers', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'private tours', 'skip the line passes', 'VIP exclusive events', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
5,Las Vegas,United States,Nature/Scenery/Park,Gilded River Walk,"Gilded River Walk is a nature in Las Vegas, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.53 USD. Recommended visit: 3 hours. Discover Gilded River Walk, a peaceful nature in Las Vegas, United States, ideal for nature lovers. Open 09:00-18:00, entry 12.53 USD.",12.53,09:00-18:00,3 hours,3.7,"813-890 Nishi 1-chome, Las Vegas",36.23274320669282,-115.31978763605277,"['disabled traveler', 'solo women', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'group tours', 'security', 'wheelchair rental', 'benches/rest areas']"
6,Las Vegas,United States,Nature/Scenery/Park,Desert Vista Preserve,"Desert Vista Preserve is a nature in Las Vegas, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.6 USD. Recommended visit: 3 hours. Discover Desert Vista Preserve, a peaceful nature in Las Vegas, United States, ideal for nature lovers. Open 09:30-17:00, entry 5.6 USD.",5.6,09:30-17:00,3 hours,3.7,"887 Shinko Street, Chuo Ward, Las Vegas",36.31375372590277,-115.25834035012736,"['with pets', 'disabled traveler', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'High speed WiFi']"
7,Las Vegas,United States,Nature/Scenery/Park,Sandscape Sanctuary,"Sandscape Sanctuary is a nature in Las Vegas, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 11.05 USD. Recommended visit: 3 hours. Discover Sandscape Sanctuary, a peaceful nature in Las Vegas, United States, ideal for nature lovers. Open 08:30-17:30, entry 11.05 USD.",11.05,08:30-17:30,3 hours,3.7,"440 Marina Bay Sands, Las Vegas",36.16204183784529,-115.14815337568596,"['fast-paced budget travel', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences']"
8,Las Vegas,United States,Nature/Scenery/Park,Sin City Skyline Scenic Loop,"Sin City Skyline Scenic Loop is a nature in Las Vegas, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.4 USD. Recommended visit: 3 hours. Discover Sin City Skyline Scenic Loop, a peaceful nature in Las Vegas, United States, ideal for nature lovers. Open 09:00-17:30, entry 14.4 USD.",14.4,09:00-17:30,3 hours,3.7,"No. 88, Huangpu River Promenade, Las Vegas",36.325440358912246,-115.25166676630695,"['road trip', 'foodie', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'parking', 'Food markets', 'tasting tours', 'High speed WiFi']"
9,Las Vegas,United States,Nature/Scenery/Park,Desert Horizon Oasis,"Desert Horizon Oasis is a nature in Las Vegas, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 26.32 USD. Recommended visit: 3 hours. Discover Desert Horizon Oasis, a peaceful nature in Las Vegas, United States, ideal for nature lovers. Open 10:00-22:00, entry 26.32 USD.",26.32,10:00-22:00,3 hours,3.7,"No. 123 Xinglin Road, Las Vegas",36.21449023738093,-115.32769789792168,"['fast-paced budget travel', 'couples trip', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking']"
10,Las Vegas,United States,Nature/Scenery/Park,Dune Quest Exploration Park,"Dune Quest Exploration Park is a nature in Las Vegas, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.15 USD. Recommended visit: 3 hours. Discover Dune Quest Exploration Park, a peaceful nature in Las Vegas, United States, ideal for nature lovers. Open 09:00-18:00, entry 5.15 USD.",5.15,09:00-18:00,3 hours,3.7,"872 Beach Road, Las Vegas",36.3423709636521,-115.28042284337708,"['with children', 'luxury travelers', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'private tours', 'skip the line passes', 'VIP exclusive events', 'parking']"
