attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Pisa,Italy,Nature/Scenery/Park,Arno Valley Green Oasis,"Arno Valley Green Oasis is a nature in Pisa, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 29.53 USD. Recommended visit: 3 hours. Discover Arno Valley Green Oasis, a peaceful nature in Pisa, Italy, ideal for nature lovers. Open 19:00-23:00, entry 29.53 USD.",29.53,19:00-23:00,3 hours,3.7,"No. 58, West Street, Pisa",43.629329703207,10.3771640430866,"['fast-paced budget travel', 'solo women', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'group tours', 'security', 'parking']"
2,Pisa,Italy,Nature/Scenery/Park,Lungarno Verde Trail,"Lungarno Verde Trail is a nature in Pisa, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 24.24 USD. Recommended visit: 3 hours. Discover Lungarno Verde Trail, a peaceful nature in Pisa, Italy, ideal for nature lovers. Open 09:00-17:30, entry 24.24 USD.",24.24,09:00-17:30,3 hours,3.7,"No. 456, Riverside Avenue, Pisa",43.69226576368575,10.362821144555834,"['foodie', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Food markets', 'tasting tours', 'parking']"
3,Pisa,Italy,Nature/Scenery/Park,Lunaria Grove,"Lunaria Grove is a nature in Pisa, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 0.0 USD. Recommended visit: 3 hours. Discover Lunaria Grove, a peaceful nature in Pisa, Italy, ideal for nature lovers. Open 09:00-17:30, entry 0.0 USD.",0.0,09:00-17:30,3 hours,3.7,"No. 128, West Culture Road, Pisa",43.6799576672518,10.341681914988122,"['with pets', 'luxury travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'High speed WiFi']"
4,Pisa,Italy,Nature/Scenery/Park,Arno Riverside Walk,"Arno Riverside Walk is a nature in Pisa, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.3 USD. Recommended visit: 3 hours. Discover Arno Riverside Walk, a peaceful nature in Pisa, Italy, ideal for nature lovers. Open 10:00-18:00, entry 13.3 USD.",13.3,10:00-18:00,3 hours,3.7,"652 Siam Road, Patong Beach, Pisa",43.67260790035864,10.405071592075116,"['fast-paced budget travel', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'parking']"
5,Pisa,Italy,Nature/Scenery/Park,Lagoon Moonlight Voyage,"Lagoon Moonlight Voyage is a nature in Pisa, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.0 USD. Recommended visit: 3 hours. Discover Lagoon Moonlight Voyage, a peaceful nature in Pisa, Italy, ideal for nature lovers. Open 08:30-18:00, entry 2.0 USD.",2.0,08:30-18:00,3 hours,3.7,"344 Seiwa Street, Chuo Ward, Pisa",43.666794633193874,10.358081893622852,"['with pets', 'foodie', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'Food markets', 'tasting tours', 'private tours', 'skip the line passes', 'VIP exclusive events']"
6,Pisa,Italy,Nature/Scenery/Park,Arno Valley Greenbelt,"Arno Valley Greenbelt is a nature in Pisa, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.39 USD. Recommended visit: 3 hours. Discover Arno Valley Greenbelt, a peaceful nature in Pisa, Italy, ideal for nature lovers. Open 09:00-19:00, entry 6.39 USD.",6.39,09:00-19:00,3 hours,3.7,"378 Marina Bay, Pisa",43.71691127208227,10.364465005376676,"['with children', 'with pets', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'parking']"
7,Pisa,Italy,Nature/Scenery/Park,Verde Vista Eco Haven,"Verde Vista Eco Haven is a nature in Pisa, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 2059.2 USD. Recommended visit: 3 hours. Discover Verde Vista Eco Haven, a peaceful nature in Pisa, Italy, ideal for nature lovers. Open 08:30-17:30, entry 2059.2 USD.",2059.2,08:30-17:30,3 hours,3.7,"768 Jeongdongjin-ro, Sihwa-myeon, Sihwa-gu, Pisa",43.64382802380964,10.361022318715008,['nightlife enthusiast'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows']"
8,Pisa,Italy,Nature/Scenery/Park,Arno Valley Scenic Loop Pass + San Miniato Skyride + Pisa Botanical Gardens,"Arno Valley Scenic Loop Pass + San Miniato Skyride + Pisa Botanical Gardens is a nature in Pisa, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.12 USD. Recommended visit: 3 hours. Discover Arno Valley Scenic Loop Pass + San Miniato Skyride + Pisa Botanical Gardens, a peaceful nature in Pisa, Italy, ideal for nature lovers. Open 09:00-18:00, entry 4.12 USD.",4.12,09:00-18:00,3 hours,3.7,"No. 456, Zhongshan Road, Pisa",43.655409960509616,10.436634871125891,"['with children', 'with pets', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
9,Pisa,Italy,Nature/Scenery/Park,Lunaria Grove No.2,"Lunaria Grove is a nature in Pisa, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.98 USD. Recommended visit: 3 hours. Discover Lunaria Grove, a peaceful nature in Pisa, Italy, ideal for nature lovers. Open 08:30-17:30, entry 14.98 USD.",14.98,08:30-17:30,3 hours,3.7,"971 Sakura Street, Naka-ku, Pisa",43.607649716199056,10.298573957971303,"['fast-paced budget travel', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'Food markets', 'tasting tours']"
10,Pisa,Italy,Nature/Scenery/Park,Luna Verde Adventure Grove,"Luna Verde Adventure Grove is a nature in Pisa, Italy, popular for its natural scenery and relaxing atmosphere. Entry fee is 3.36 USD. Recommended visit: 3 hours. Discover Luna Verde Adventure Grove, a peaceful nature in Pisa, Italy, ideal for nature lovers. Open 08:00-18:00, entry 3.36 USD.",3.36,08:00-18:00,3 hours,3.7,"747 Seiryo-cho, Pisa",43.68573829275834,10.352356322480253,"['with pets', 'photography', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']"
