attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Colombo,Sri Lanka,Nature/Scenery/Park,Bentota Botanical Haven,"Bentota Botanical Haven is a nature in Colombo, Sri Lanka, popular for its natural scenery and relaxing atmosphere. Entry fee is 11.05 USD. Recommended visit: 3 hours. Discover Bentota Botanical Haven, a peaceful nature in Colombo, Sri Lanka, ideal for nature lovers. Open 08:30-17:00, entry 11.05 USD.",11.05,08:30-17:00,3 hours,3.7,"No. 456, Haiyuan Road, Colombo",6.956976636162465,79.86605780622808,"['foodie', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Food markets', 'tasting tours', 'High speed WiFi']"
2,Colombo,Sri Lanka,Nature/Scenery/Park,Greenway Canopy Walk,"Greenway Canopy Walk is a nature in Colombo, Sri Lanka, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.4 USD. Recommended visit: 3 hours. Discover Greenway Canopy Walk, a peaceful nature in Colombo, Sri Lanka, ideal for nature lovers. Open 09:00-18:00, entry 14.4 USD.",14.4,09:00-18:00,3 hours,3.7,"746-10-12 Shibuya, Shibuya City, Colombo",6.954737229545389,79.86484259749582,"['couples trip', 'foodie', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'Food markets', 'tasting tours', 'High speed WiFi']"
3,Colombo,Sri Lanka,Nature/Scenery/Park,Emerald Grove Sanctuary,"Emerald Grove Sanctuary is a nature in Colombo, Sri Lanka, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.35 USD. Recommended visit: 3 hours. Discover Emerald Grove Sanctuary, a peaceful nature in Colombo, Sri Lanka, ideal for nature lovers. Open 08:30-19:00, entry 7.35 USD.",7.35,08:30-19:00,3 hours,3.7,"342 Beachside Lane, Colombo",6.902000585112819,79.88009452274022,['luxury travelers'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events']"
4,Colombo,Sri Lanka,Nature/Scenery/Park,Bentley Bay Walk,"Bentley Bay Walk is a nature in Colombo, Sri Lanka, popular for its natural scenery and relaxing atmosphere. Entry fee is 24.24 USD. Recommended visit: 3 hours. Discover Bentley Bay Walk, a peaceful nature in Colombo, Sri Lanka, ideal for nature lovers. Open 09:00-21:00, entry 24.24 USD.",24.24,09:00-21:00,3 hours,3.7,"425-890 Shinko-dai, Colombo",6.932323993563034,79.85071370325343,"['solo women', 'luxury travelers', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'private tours', 'skip the line passes', 'VIP exclusive events', 'parking']"
5,Colombo,Sri Lanka,Nature/Scenery/Park,Moonlit Bay Journey,"Moonlit Bay Journey is a nature in Colombo, Sri Lanka, popular for its natural scenery and relaxing atmosphere. Entry fee is 75.28 USD. Recommended visit: 3 hours. Discover Moonlit Bay Journey, a peaceful nature in Colombo, Sri Lanka, ideal for nature lovers. Open 08:00-20:00, entry 75.28 USD.",75.28,08:00-20:00,3 hours,3.7,"No. 456 Xingang Road, Colombo",6.916065568014711,79.8541811965542,"['with pets', 'disabled traveler', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'parking']"
6,Colombo,Sri Lanka,Nature/Scenery/Park,Velveteen Ridge,"Velveteen Ridge is a nature in Colombo, Sri Lanka, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.53 USD. Recommended visit: 3 hours. Discover Velveteen Ridge, a peaceful nature in Colombo, Sri Lanka, ideal for nature lovers. Open 09:30-17:00, entry 12.53 USD.",12.53,09:30-17:00,3 hours,3.7,"316 Seongsan Road, Colombo",6.9430968100899175,79.86838492291093,"['with children', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'photo spots', 'guided photo tours', 'charging stations']"
7,Colombo,Sri Lanka,Nature/Scenery/Park,Green Peak Culinary Sanctuary,"Green Peak Culinary Sanctuary is a nature in Colombo, Sri Lanka, popular for its natural scenery and relaxing atmosphere. Entry fee is 0.0 USD. Recommended visit: 3 hours. Discover Green Peak Culinary Sanctuary, a peaceful nature in Colombo, Sri Lanka, ideal for nature lovers. Open 08:30-17:30, entry 0.0 USD.",0.0,08:30-17:30,3 hours,3.7,"368 Shimbashi Park Street, Shibuya Ward, Colombo",6.922719541391431,79.87713859690702,"['couples trip', 'foodie', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'Food markets', 'tasting tours', 'wheelchair rental', 'benches/rest areas']"
8,Colombo,Sri Lanka,Nature/Scenery/Park,Bentota Bay Coastal Explorer Pass + Hikkaduwa Cliff Descent + Weligama Beachside Escape,"Bentota Bay Coastal Explorer Pass + Hikkaduwa Cliff Descent + Weligama Beachside Escape is a nature in Colombo, Sri Lanka, popular for its natural scenery and relaxing atmosphere. Entry fee is 294.64 USD. Recommended visit: 3 hours. Discover Bentota Bay Coastal Explorer Pass + Hikkaduwa Cliff Descent + Weligama Beachside Escape, a peaceful nature in Colombo, Sri Lanka, ideal for nature lovers. Open 09:00-17:30, entry 294.64 USD.",294.64,09:00-17:30,3 hours,3.7,"388 Sakura Street, Chuo-ku, Colombo",6.905541817603899,79.8702116858536,"['foodie', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences']"
9,Colombo,Sri Lanka,Nature/Scenery/Park,Horizon Grove,"Horizon Grove is a nature in Colombo, Sri Lanka, popular for its natural scenery and relaxing atmosphere. Entry fee is 15.4 USD. Recommended visit: 3 hours. Discover Horizon Grove, a peaceful nature in Colombo, Sri Lanka, ideal for nature lovers. Open 08:00-19:00, entry 15.4 USD.",15.4,08:00-19:00,3 hours,3.7,"202-12-8 Shibuya, Shibuya City, Colombo",6.92242604712242,79.87852756162282,"['fast-paced budget travel', 'with pets', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events']"
10,Colombo,Sri Lanka,Nature/Scenery/Park,Greenwave Explorer Hub,"Greenwave Explorer Hub is a nature in Colombo, Sri Lanka, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.12 USD. Recommended visit: 3 hours. Discover Greenwave Explorer Hub, a peaceful nature in Colombo, Sri Lanka, ideal for nature lovers. Open 08:30-17:30, entry 8.12 USD.",8.12,08:30-17:30,3 hours,3.7,"403 Shinsaibashi Dori, Chuo Ward, Colombo",6.9765333919941614,79.87877263575157,"['with pets', 'foodie', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'Food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
