attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Savannah,United States,Nature/Scenery/Park,Riverwalk Canopy Preserve,"Riverwalk Canopy Preserve is a nature in Savannah, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 2059.2 USD. Recommended visit: 3 hours. Discover Riverwalk Canopy Preserve, a peaceful nature in Savannah, United States, ideal for nature lovers. Open 09:00-21:00, entry 2059.2 USD.",2059.2,09:00-21:00,3 hours,3.7,"292 Seaside Promenade, Savannah",32.1606514335856,-81.24230637752692,"['nightlife enthusiast', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'private tours', 'skip the line passes', 'VIP exclusive events']"
2,Savannah,United States,Nature/Scenery/Park,Cedar Hollow Wildscape Walk,"Cedar Hollow Wildscape Walk is a nature in Savannah, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.39 USD. Recommended visit: 3 hours. Discover Cedar Hollow Wildscape Walk, a peaceful nature in Savannah, United States, ideal for nature lovers. Open 08:30-17:00, entry 6.39 USD.",6.39,08:30-17:00,3 hours,3.7,"No. 588, Jiangbei New District, Savannah",32.06231410022297,-81.08418063035387,"['nightlife enthusiast', 'with children', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'family restrooms', 'Nursing facilities', 'parking']"
3,Savannah,United States,Nature/Scenery/Park,Havenwood Sanctuary,"Havenwood Sanctuary is a nature in Savannah, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.7 USD. Recommended visit: 3 hours. Discover Havenwood Sanctuary, a peaceful nature in Savannah, United States, ideal for nature lovers. Open 09:00-18:00, entry 7.7 USD.",7.7,09:00-18:00,3 hours,3.7,"No. 456, Cultural Street, Savannah",31.98889068993893,-81.14118131284523,"['with children', 'couples trip', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking']"
4,Savannah,United States,Nature/Scenery/Park,Riverwalk Canopy Trail,"Riverwalk Canopy Trail is a nature in Savannah, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 37.95 USD. Recommended visit: 3 hours. Discover Riverwalk Canopy Trail, a peaceful nature in Savannah, United States, ideal for nature lovers. Open 09:00-19:00, entry 37.95 USD.",37.95,09:00-19:00,3 hours,3.7,"No. 456, Xingcheng Road, Savannah",32.16226638534671,-81.22385784626694,['photography'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'photo spots', 'guided photo tours', 'charging stations']"
5,Savannah,United States,Nature/Scenery/Park,Moonlit Bay Excursion,"Moonlit Bay Excursion is a nature in Savannah, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 1.4 USD. Recommended visit: 3 hours. Discover Moonlit Bay Excursion, a peaceful nature in Savannah, United States, ideal for nature lovers. Open 09:00-17:30, entry 1.4 USD.",1.4,09:00-17:30,3 hours,3.7,"884-345 Nishi 1-chome, Savannah",31.937335437977943,-81.15995588912787,['solo women'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security']"
6,Savannah,United States,Nature/Scenery/Park,Cedar Hollow Preserve,"Cedar Hollow Preserve is a nature in Savannah, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 15.4 USD. Recommended visit: 3 hours. Discover Cedar Hollow Preserve, a peaceful nature in Savannah, United States, ideal for nature lovers. Open 10:00-22:00, entry 15.4 USD.",15.4,10:00-22:00,3 hours,3.7,"456 Queen's Road Central, Savannah",31.918703040357737,-81.2164043267886,"['nightlife enthusiast', 'solo women', 'with pets']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'group tours', 'security', 'Pet-friendly', 'pet water stations', 'Pet rest area']"
7,Savannah,United States,Nature/Scenery/Park,Emerald Ridge Culinary Trail,"Emerald Ridge Culinary Trail is a nature in Savannah, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 10.5 USD. Recommended visit: 3 hours. Discover Emerald Ridge Culinary Trail, a peaceful nature in Savannah, United States, ideal for nature lovers. Open 08:30-17:30, entry 10.5 USD.",10.5,08:30-17:30,3 hours,3.7,"387-890 Shirokane Street, Savannah",31.953634667234688,-81.14685352770292,"['fast-paced budget travel', 'solo women', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'group tours', 'security', 'High speed WiFi']"
8,Savannah,United States,Nature/Scenery/Park,Savannah River Skyline Express Pass + Historic District Tram Tour + Forsyth Park Elevated View,"Savannah River Skyline Express Pass + Historic District Tram Tour + Forsyth Park Elevated View is a nature in Savannah, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 0.0 USD. Recommended visit: 3 hours. Discover Savannah River Skyline Express Pass + Historic District Tram Tour + Forsyth Park Elevated View, a peaceful nature in Savannah, United States, ideal for nature lovers. Open 08:30-17:00, entry 0.0 USD.",0.0,08:30-17:00,3 hours,3.7,"384 Shimbashi Street, Shibuya Ward, Savannah",31.98369101399047,-81.1748164377154,"['fast-paced budget travel', 'couples trip', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'private tours', 'skip the line passes', 'VIP exclusive events']"
9,Savannah,United States,Nature/Scenery/Park,Horizon Grove,"Horizon Grove is a nature in Savannah, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.32 USD. Recommended visit: 3 hours. Discover Horizon Grove, a peaceful nature in Savannah, United States, ideal for nature lovers. Open 09:00-18:00, entry 12.32 USD.",12.32,09:00-18:00,3 hours,3.7,"489 Shinjuku Gyoen, Shinjuku, Savannah",32.141440474328135,-81.23721978458364,"['fast-paced budget travel', 'foodie', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'Food markets', 'tasting tours', 'High speed WiFi']"
10,Savannah,United States,Nature/Scenery/Park,Whimsy Woods Playland,"Whimsy Woods Playland is a nature in Savannah, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.57 USD. Recommended visit: 3 hours. Discover Whimsy Woods Playland, a peaceful nature in Savannah, United States, ideal for nature lovers. Open 08:30-17:30, entry 7.57 USD.",7.57,08:30-17:30,3 hours,3.7,"934 Sakura Street, Chuo Ward, Savannah",31.94915748898516,-81.24055754654738,"['nightlife enthusiast', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'High speed WiFi']"
