attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Zhengzhou,China,Nature/Scenery/Park,Misty Pine Valley Reserve,"Misty Pine Valley Reserve is a nature in Zhengzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 116.65 USD. Recommended visit: 3 hours. Discover Misty Pine Valley Reserve, a peaceful nature in Zhengzhou, China, ideal for nature lovers. Open 09:00-18:00, entry 116.65 USD.",116.65,09:00-18:00,3 hours,3.7,"834-345 Nakasu-cho, Fukuoka-shi, Zhengzhou",34.40828917538162,113.8045882787353,"['fast-paced budget travel', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'photo spots', 'guided photo tours', 'charging stations']"
2,Zhengzhou,China,Nature/Scenery/Park,Greenwood Valley Discovery Trail,"Greenwood Valley Discovery Trail is a nature in Zhengzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.4 USD. Recommended visit: 3 hours. Discover Greenwood Valley Discovery Trail, a peaceful nature in Zhengzhou, China, ideal for nature lovers. Open 09:00-17:30, entry 14.4 USD.",14.4,09:00-17:30,3 hours,3.7,"366 Shimbashi Street, Zhengzhou",34.424789551000835,113.95698986482763,"['foodie', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences']"
3,Zhengzhou,China,Nature/Scenery/Park,Hengshan Whispering Grove,"Hengshan Whispering Grove is a nature in Zhengzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 294.64 USD. Recommended visit: 3 hours. Discover Hengshan Whispering Grove, a peaceful nature in Zhengzhou, China, ideal for nature lovers. Open 09:00-17:30, entry 294.64 USD.",294.64,09:00-17:30,3 hours,3.7,"No. 125, Xueyuan Road, Zhengzhou",34.43848677068346,113.86294383983568,"['fast-paced budget travel', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
4,Zhengzhou,China,Nature/Scenery/Park,Zhongyuan Riverside Trail,"Zhongyuan Riverside Trail is a nature in Zhengzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.65 USD. Recommended visit: 3 hours. Discover Zhongyuan Riverside Trail, a peaceful nature in Zhengzhou, China, ideal for nature lovers. Open 08:00-20:00, entry 8.65 USD.",8.65,08:00-20:00,3 hours,3.7,"317 Nong Khai Road, Zhengzhou",34.405283012756136,113.49938913842809,"['with pets', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events']"
5,Zhengzhou,China,Nature/Scenery/Park,Linghu Moonlit Gondola,"Linghu Moonlit Gondola is a nature in Zhengzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 2059.2 USD. Recommended visit: 3 hours. Discover Linghu Moonlit Gondola, a peaceful nature in Zhengzhou, China, ideal for nature lovers. Open 10:00-18:00, entry 2059.2 USD.",2059.2,10:00-18:00,3 hours,3.7,"363 Beach Road, Zhengzhou",34.639799105354015,114.06553464144372,"['road trip', 'couples trip', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'parking', 'scenic spots', 'sunset cruises', 'special couples experiences', 'High speed WiFi']"
6,Zhengzhou,China,Nature/Scenery/Park,Emberpeak Grove,"Emberpeak Grove is a nature in Zhengzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 51.08 USD. Recommended visit: 3 hours. Discover Emberpeak Grove, a peaceful nature in Zhengzhou, China, ideal for nature lovers. Open 10:00-22:00, entry 51.08 USD.",51.08,10:00-22:00,3 hours,3.7,"356-12, Gwanghwamun-daero, Jongno-gu, Zhengzhou",34.584682256827904,113.32121259842972,"['with pets', 'couples trip', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking']"
7,Zhengzhou,China,Nature/Scenery/Park,Verdant Ridge Culinary Escape,"Verdant Ridge Culinary Escape is a nature in Zhengzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 15.4 USD. Recommended visit: 3 hours. Discover Verdant Ridge Culinary Escape, a peaceful nature in Zhengzhou, China, ideal for nature lovers. Open 09:30-17:00, entry 15.4 USD.",15.4,09:30-17:00,3 hours,3.7,"695 Sakura Street, Naka Ward, Zhengzhou",34.93309442161274,113.59023831318086,"['nightlife enthusiast', 'with pets', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'High speed WiFi']"
8,Zhengzhou,China,Nature/Scenery/Park,Zhengshan Greenway Adventure Pass,"Zhengshan Greenway Adventure Pass is a nature in Zhengzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.53 USD. Recommended visit: 3 hours. Discover Zhengshan Greenway Adventure Pass, a peaceful nature in Zhengzhou, China, ideal for nature lovers. Open 08:00-17:30, entry 12.53 USD.",12.53,08:00-17:30,3 hours,3.7,"229 Khlong Toei Road, Watthana District, Zhengzhou",34.831496640535384,113.00781266982445,"['with children', 'luxury travelers', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'private tours', 'skip the line passes', 'VIP exclusive events', 'parking']"
9,Zhengzhou,China,Nature/Scenery/Park,Azure Ridge Outlook,"Azure Ridge Outlook is a nature in Zhengzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 55.55 USD. Recommended visit: 3 hours. Discover Azure Ridge Outlook, a peaceful nature in Zhengzhou, China, ideal for nature lovers. Open 08:30-17:30, entry 55.55 USD.",55.55,08:30-17:30,3 hours,3.7,"613 Gwanghwamun Street, Jongno-gu, Zhengzhou",34.41525853336517,113.85773723824752,"['with pets', 'photography', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'photo spots', 'guided photo tours', 'charging stations', 'Food markets', 'tasting tours']"
10,Zhengzhou,China,Nature/Scenery/Park,Greenwave Explorers Hub,"Greenwave Explorers Hub is a nature in Zhengzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.17 USD. Recommended visit: 3 hours. Discover Greenwave Explorers Hub, a peaceful nature in Zhengzhou, China, ideal for nature lovers. Open 08:00-19:00, entry 6.17 USD.",6.17,08:00-19:00,3 hours,3.7,"703 Shinsaibashi Street, Chuo Ward, Zhengzhou",34.67944924338323,113.43536023905072,"['fast-paced budget travel', 'disabled traveler', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'High speed WiFi']"
