attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Zaventem,Belgium,Nature/Scenery/Park,Verdant Haven Reserve,"Verdant Haven Reserve is a nature in Zaventem, Belgium, popular for its natural scenery and relaxing atmosphere. Entry fee is 9.8 USD. Recommended visit: 3 hours. Discover Verdant Haven Reserve, a peaceful nature in Zaventem, Belgium, ideal for nature lovers. Open 09:00-17:30, entry 9.8 USD.",9.8,09:00-17:30,3 hours,3.7,"190 Seaside Promenade, Hakata-ku, Zaventem",50.87717257501851,4.502446764938492,"['fast-paced budget travel', 'with pets', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'Food markets', 'tasting tours']"
2,Zaventem,Belgium,Nature/Scenery/Park,Verdant Vistas Trail,"Verdant Vistas Trail is a nature in Zaventem, Belgium, popular for its natural scenery and relaxing atmosphere. Entry fee is 116.65 USD. Recommended visit: 3 hours. Discover Verdant Vistas Trail, a peaceful nature in Zaventem, Belgium, ideal for nature lovers. Open 19:00-23:00, entry 116.65 USD.",116.65,19:00-23:00,3 hours,3.7,"595 Jangsaengpo-ro, Gangseo-gu, Zaventem",50.84191347660442,4.534013636393534,"['solo women', 'foodie', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'Food markets', 'tasting tours', 'wheelchair rental', 'benches/rest areas']"
3,Zaventem,Belgium,Nature/Scenery/Park,Verdant Haven Sanctuary,"Verdant Haven Sanctuary is a nature in Zaventem, Belgium, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.7 USD. Recommended visit: 3 hours. Discover Verdant Haven Sanctuary, a peaceful nature in Zaventem, Belgium, ideal for nature lovers. Open 09:00-18:00, entry 7.7 USD.",7.7,09:00-18:00,3 hours,3.7,"108A Nathan Road, Zaventem",50.87235546350875,4.489962222475565,"['solo women', 'luxury travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'private tours', 'skip the line passes', 'VIP exclusive events', 'High speed WiFi']"
4,Zaventem,Belgium,Nature/Scenery/Park,Velvet Dune Walk,"Velvet Dune Walk is a nature in Zaventem, Belgium, popular for its natural scenery and relaxing atmosphere. Entry fee is 37.95 USD. Recommended visit: 3 hours. Discover Velvet Dune Walk, a peaceful nature in Zaventem, Belgium, ideal for nature lovers. Open 09:00-17:30, entry 37.95 USD.",37.95,09:00-17:30,3 hours,3.7,"576 Shibuya Crossing Observation Deck, Shibuya Ward, Zaventem",50.89003965104531,4.484276599612895,"['solo women', 'couples trip', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'wheelchair rental', 'benches/rest areas']"
5,Zaventem,Belgium,Nature/Scenery/Park,Lunar Bay Illumination,"Lunar Bay Illumination is a nature in Zaventem, Belgium, popular for its natural scenery and relaxing atmosphere. Entry fee is 15.4 USD. Recommended visit: 3 hours. Discover Lunar Bay Illumination, a peaceful nature in Zaventem, Belgium, ideal for nature lovers. Open 10:00-18:00, entry 15.4 USD.",15.4,10:00-18:00,3 hours,3.7,"960 Shibuya Crossing Street, Zaventem",50.854894551119976,4.519964935205598,"['solo women', 'couples trip', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'Food markets', 'tasting tours']"
6,Zaventem,Belgium,Nature/Scenery/Park,Verdant Hollow Reserve,"Verdant Hollow Reserve is a nature in Zaventem, Belgium, popular for its natural scenery and relaxing atmosphere. Entry fee is 10.5 USD. Recommended visit: 3 hours. Discover Verdant Hollow Reserve, a peaceful nature in Zaventem, Belgium, ideal for nature lovers. Open 09:00-18:00, entry 10.5 USD.",10.5,09:00-18:00,3 hours,3.7,"606 Shinkocho, Chuo-ku, Zaventem",50.868368987147015,4.52439599486879,"['nightlife enthusiast', 'road trip', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'parking', 'High speed WiFi']"
7,Zaventem,Belgium,Nature/Scenery/Park,Verdant Ridge Eco Haven,"Verdant Ridge Eco Haven is a nature in Zaventem, Belgium, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.12 USD. Recommended visit: 3 hours. Discover Verdant Ridge Eco Haven, a peaceful nature in Zaventem, Belgium, ideal for nature lovers. Open 08:30-17:30, entry 8.12 USD.",8.12,08:30-17:30,3 hours,3.7,"393 Nishi-Shinjuku Street, Shinjuku Ward, Zaventem",50.88306184462768,4.482555581571452,"['photography', 'elderly travelers', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas', 'parking']"
8,Zaventem,Belgium,Nature/Scenery/Park,Verdant Heights Adventure Pass,"Verdant Heights Adventure Pass is a nature in Zaventem, Belgium, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.6 USD. Recommended visit: 3 hours. Discover Verdant Heights Adventure Pass, a peaceful nature in Zaventem, Belgium, ideal for nature lovers. Open 09:00-18:00, entry 5.6 USD.",5.6,09:00-18:00,3 hours,3.7,"997 Seongsan Road, Zaventem",50.861142043969934,4.445833373294185,"['road trip', 'fast-paced budget travel', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'parking', 'city passes', 'luggage storage', 'self-guided tours', 'High speed WiFi']"
9,Zaventem,Belgium,Nature/Scenery/Park,Horizon Haven,"Horizon Haven is a nature in Zaventem, Belgium, popular for its natural scenery and relaxing atmosphere. Entry fee is 31.52 USD. Recommended visit: 3 hours. Discover Horizon Haven, a peaceful nature in Zaventem, Belgium, ideal for nature lovers. Open 08:30-17:00, entry 31.52 USD.",31.52,08:30-17:00,3 hours,3.7,"504 Seaside Promenade, Chuo-ku, Zaventem",50.86955487008526,4.45880824806722,"['with children', 'with pets', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
10,Zaventem,Belgium,Nature/Scenery/Park,Verdant Quest Playground,"Verdant Quest Playground is a nature in Zaventem, Belgium, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.12 USD. Recommended visit: 3 hours. Discover Verdant Quest Playground, a peaceful nature in Zaventem, Belgium, ideal for nature lovers. Open 08:30-17:30, entry 4.12 USD.",4.12,08:30-17:30,3 hours,3.7,"281-890-1234 Nishi 1-chome, Zaventem",50.86788131738048,4.529203259284516,"['elderly travelers', 'disabled traveler', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'wheelchair rental', 'benches/rest areas', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'High speed WiFi']"
