attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Mérida,Mexico,Nature/Scenery/Park,Cenote de los Sueños,"Cenote de los Sueños is a nature in Mérida, Mexico, popular for its natural scenery and relaxing atmosphere. Entry fee is 11.76 USD. Recommended visit: 3 hours. Discover Cenote de los Sueños, a peaceful nature in Mérida, Mexico, ideal for nature lovers. Open 09:00-18:00, entry 11.76 USD.",11.76,09:00-18:00,3 hours,3.7,"760 Siam Road, Patong Beach, Mérida",20.989658648794748,-89.5836596422339,"['fast-paced budget travel', 'foodie', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'Food markets', 'tasting tours', 'parking']"
2,Mérida,Mexico,Nature/Scenery/Park,Verde Lagoa Trail,"Verde Lagoa Trail is a nature in Mérida, Mexico, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.72 USD. Recommended visit: 3 hours. Discover Verde Lagoa Trail, a peaceful nature in Mérida, Mexico, ideal for nature lovers. Open 09:00-17:30, entry 6.72 USD.",6.72,09:00-17:30,3 hours,3.7,"776 Shinjuku Innovation Street, Shinjuku, Mérida",21.0351646256872,-89.59446606740656,"['nightlife enthusiast', 'luxury travelers', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'private tours', 'skip the line passes', 'VIP exclusive events', 'wheelchair rental', 'benches/rest areas']"
3,Mérida,Mexico,Nature/Scenery/Park,Cielo Verde Sanctuary,"Cielo Verde Sanctuary is a nature in Mérida, Mexico, popular for its natural scenery and relaxing atmosphere. Entry fee is 26.32 USD. Recommended visit: 3 hours. Discover Cielo Verde Sanctuary, a peaceful nature in Mérida, Mexico, ideal for nature lovers. Open 09:00-17:30, entry 26.32 USD.",26.32,09:00-17:30,3 hours,3.7,"997 Seongsan Road, Mérida",21.045473499801155,-89.61576108210204,"['elderly travelers', 'photography', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'wheelchair rental', 'benches/rest areas', 'photo spots', 'guided photo tours', 'charging stations', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
4,Mérida,Mexico,Nature/Scenery/Park,Lagoon Walkway of the Sunken Valley,"Lagoon Walkway of the Sunken Valley is a nature in Mérida, Mexico, popular for its natural scenery and relaxing atmosphere. Entry fee is 0.0 USD. Recommended visit: 3 hours. Discover Lagoon Walkway of the Sunken Valley, a peaceful nature in Mérida, Mexico, ideal for nature lovers. Open 06:00-20:00, entry 0.0 USD.",0.0,06:00-20:00,3 hours,3.7,"318/1 Sathorn Road, Mérida",20.987789522557875,-89.57251106864585,"['fast-paced budget travel', 'elderly travelers', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'wheelchair rental', 'benches/rest areas', 'parking']"
5,Mérida,Mexico,Nature/Scenery/Park,Lagoon Moonlight Drift,"Lagoon Moonlight Drift is a nature in Mérida, Mexico, popular for its natural scenery and relaxing atmosphere. Entry fee is 51.08 USD. Recommended visit: 3 hours. Discover Lagoon Moonlight Drift, a peaceful nature in Mérida, Mexico, ideal for nature lovers. Open 09:00-21:00, entry 51.08 USD.",51.08,09:00-21:00,3 hours,3.7,"No. 456, Cultural Arts Avenue, Haizhu District, Mérida",20.9427982320619,-89.6647000593572,"['with children', 'fast-paced budget travel', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'city passes', 'luggage storage', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences']"
6,Mérida,Mexico,Nature/Scenery/Park,Cielo Verde Summit,"Cielo Verde Summit is a nature in Mérida, Mexico, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.93 USD. Recommended visit: 3 hours. Discover Cielo Verde Summit, a peaceful nature in Mérida, Mexico, ideal for nature lovers. Open 08:30-19:00, entry 12.93 USD.",12.93,08:30-19:00,3 hours,3.7,"748 Seaside Promenade, Mérida",20.938446276385605,-89.61807801529898,"['road trip', 'luxury travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'parking', 'private tours', 'skip the line passes', 'VIP exclusive events', 'High speed WiFi']"
7,Mérida,Mexico,Nature/Scenery/Park,Verdant Vista EcoLodge,"Verdant Vista EcoLodge is a nature in Mérida, Mexico, popular for its natural scenery and relaxing atmosphere. Entry fee is 20.74 USD. Recommended visit: 3 hours. Discover Verdant Vista EcoLodge, a peaceful nature in Mérida, Mexico, ideal for nature lovers. Open 08:30-17:30, entry 20.74 USD.",20.74,08:30-17:30,3 hours,3.7,"956 Sukhumvit Road, Mérida",20.998930969506937,-89.61066713602494,"['with children', 'with pets', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'Food markets', 'tasting tours']"
8,Mérida,Mexico,Nature/Scenery/Park,Cenote del Sol y Luna,"Cenote del Sol y Luna is a nature in Mérida, Mexico, popular for its natural scenery and relaxing atmosphere. Entry fee is 9.8 USD. Recommended visit: 3 hours. Discover Cenote del Sol y Luna, a peaceful nature in Mérida, Mexico, ideal for nature lovers. Open 08:30-17:00, entry 9.8 USD.",9.8,08:30-17:00,3 hours,3.7,"No. 456, Green Valley Road, Mérida",20.98558989589808,-89.65691108178343,"['solo women', 'with pets', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'scenic spots', 'sunset cruises', 'special couples experiences']"
9,Mérida,Mexico,Nature/Scenery/Park,Azure Vista Sanctuary,"Azure Vista Sanctuary is a nature in Mérida, Mexico, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.17 USD. Recommended visit: 3 hours. Discover Azure Vista Sanctuary, a peaceful nature in Mérida, Mexico, ideal for nature lovers. Open 09:00-17:30, entry 6.17 USD.",6.17,09:00-17:30,3 hours,3.7,"828 Siam Road, Mérida",21.053687642669065,-89.63136379641097,"['nightlife enthusiast', 'fast-paced budget travel', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'city passes', 'luggage storage', 'self-guided tours', 'photo spots', 'guided photo tours', 'charging stations']"
10,Mérida,Mexico,Nature/Scenery/Park,Verde Vortex Playgrounds,"Verde Vortex Playgrounds is a nature in Mérida, Mexico, popular for its natural scenery and relaxing atmosphere. Entry fee is 43.59 USD. Recommended visit: 3 hours. Discover Verde Vortex Playgrounds, a peaceful nature in Mérida, Mexico, ideal for nature lovers. Open 08:30-20:00, entry 43.59 USD.",43.59,08:30-20:00,3 hours,3.7,"No. 588, Yantian Road, Yantian District, Mérida",20.96273215417993,-89.60154336598028,"['solo women', 'luxury travelers', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'private tours', 'skip the line passes', 'VIP exclusive events', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
