attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Papeete,French Polynesia,Nature/Scenery/Park,Tahiti Green Haven,"Tahiti Green Haven is a nature in Papeete, French Polynesia, popular for its natural scenery and relaxing atmosphere. Entry fee is 24.24 USD. Recommended visit: 3 hours. Discover Tahiti Green Haven, a peaceful nature in Papeete, French Polynesia, ideal for nature lovers. Open 08:30-17:00, entry 24.24 USD.",24.24,08:30-17:00,3 hours,3.7,"409 Sakura Street, Chuo-ku, Papeete",-17.54393986826529,-149.5778685380722,"['with children', 'luxury travelers', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'private tours', 'skip the line passes', 'VIP exclusive events', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
2,Papeete,French Polynesia,Nature/Scenery/Park,Verdant Vale EcoTrail,"Verdant Vale EcoTrail is a nature in Papeete, French Polynesia, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.6 USD. Recommended visit: 3 hours. Discover Verdant Vale EcoTrail, a peaceful nature in Papeete, French Polynesia, ideal for nature lovers. Open 09:00-17:30, entry 5.6 USD.",5.6,09:00-17:30,3 hours,3.7,"588 Suthep Road, Papeete",-17.564462203900366,-149.5513151567525,"['fast-paced budget travel', 'photography', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'photo spots', 'guided photo tours', 'charging stations', 'parking']"
3,Papeete,French Polynesia,Nature/Scenery/Park,Tahiti Skyward Sanctuary,"Tahiti Skyward Sanctuary is a nature in Papeete, French Polynesia, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.98 USD. Recommended visit: 3 hours. Discover Tahiti Skyward Sanctuary, a peaceful nature in Papeete, French Polynesia, ideal for nature lovers. Open 08:30-20:00, entry 14.98 USD.",14.98,08:30-20:00,3 hours,3.7,"894-8601, 2-11-5 Shibuya, Shibuya City, Papeete",-17.583687388292823,-149.53018911727165,"['nightlife enthusiast', 'fast-paced budget travel', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'city passes', 'luggage storage', 'self-guided tours', 'photo spots', 'guided photo tours', 'charging stations']"
4,Papeete,French Polynesia,Nature/Scenery/Park,Tahiti Baywalk Serenade,"Tahiti Baywalk Serenade is a nature in Papeete, French Polynesia, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.3 USD. Recommended visit: 3 hours. Discover Tahiti Baywalk Serenade, a peaceful nature in Papeete, French Polynesia, ideal for nature lovers. Open 09:30-17:00, entry 13.3 USD.",13.3,09:30-17:00,3 hours,3.7,"217 Chalong Road, Papeete",-17.5672438787291,-149.54472268240357,"['fast-paced budget travel', 'with pets', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'wheelchair rental', 'benches/rest areas']"
5,Papeete,French Polynesia,Nature/Scenery/Park,Lagoon Moonlight Voyage,"Lagoon Moonlight Voyage is a nature in Papeete, French Polynesia, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.32 USD. Recommended visit: 3 hours. Discover Lagoon Moonlight Voyage, a peaceful nature in Papeete, French Polynesia, ideal for nature lovers. Open 08:30-17:30, entry 12.32 USD.",12.32,08:30-17:30,3 hours,3.7,"658 Sakura Street, Naka Ward, Papeete",-17.545246050289567,-149.56968817143309,"['fast-paced budget travel', 'solo women', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'group tours', 'security', 'parking']"
6,Papeete,French Polynesia,Nature/Scenery/Park,Leiatafa Valley Sanctuary,"Leiatafa Valley Sanctuary is a nature in Papeete, French Polynesia, popular for its natural scenery and relaxing atmosphere. Entry fee is 26.32 USD. Recommended visit: 3 hours. Discover Leiatafa Valley Sanctuary, a peaceful nature in Papeete, French Polynesia, ideal for nature lovers. Open 08:30-19:00, entry 26.32 USD.",26.32,08:30-19:00,3 hours,3.7,"640 Shinkawa Street, Papeete",-17.559170181989916,-149.54151663663757,"['nightlife enthusiast', 'luxury travelers', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'private tours', 'skip the line passes', 'VIP exclusive events', 'wheelchair rental', 'benches/rest areas']"
7,Papeete,French Polynesia,Nature/Scenery/Park,Verdant Vista Eco Haven,"Verdant Vista Eco Haven is a nature in Papeete, French Polynesia, popular for its natural scenery and relaxing atmosphere. Entry fee is 17.5 USD. Recommended visit: 3 hours. Discover Verdant Vista Eco Haven, a peaceful nature in Papeete, French Polynesia, ideal for nature lovers. Open 08:30-17:30, entry 17.5 USD.",17.5,08:30-17:30,3 hours,3.7,"No. 456, Riverside Avenue, Papeete",-17.55393511291279,-149.57738547703008,"['solo women', 'with pets', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'photo spots', 'guided photo tours', 'charging stations']"
8,Papeete,French Polynesia,Nature/Scenery/Park,Mount Vaitupu Scenic Express + Valley Loop Cableway Pass,"Mount Vaitupu Scenic Express + Valley Loop Cableway Pass is a nature in Papeete, French Polynesia, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.8 USD. Recommended visit: 3 hours. Discover Mount Vaitupu Scenic Express + Valley Loop Cableway Pass, a peaceful nature in Papeete, French Polynesia, ideal for nature lovers. Open 08:30-17:00, entry 2.8 USD.",2.8,08:30-17:00,3 hours,3.7,"865 Marina Bay Sands, Papeete",-17.537442674353482,-149.56300927385598,"['solo women', 'with pets', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'Food markets', 'tasting tours']"
9,Papeete,French Polynesia,Nature/Scenery/Park,Tahiti Horizon Trail,"Tahiti Horizon Trail is a nature in Papeete, French Polynesia, popular for its natural scenery and relaxing atmosphere. Entry fee is 43.59 USD. Recommended visit: 3 hours. Discover Tahiti Horizon Trail, a peaceful nature in Papeete, French Polynesia, ideal for nature lovers. Open 09:00-17:30, entry 43.59 USD.",43.59,09:00-17:30,3 hours,3.7,"573 Chalong Road, Patong Beach, Papeete",-17.57539605825507,-149.55308771211318,"['disabled traveler', 'foodie', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'Food markets', 'tasting tours', 'wheelchair rental', 'benches/rest areas']"
10,Papeete,French Polynesia,Nature/Scenery/Park,Tahiti Treetop Haven,"Tahiti Treetop Haven is a nature in Papeete, French Polynesia, popular for its natural scenery and relaxing atmosphere. Entry fee is 75.28 USD. Recommended visit: 3 hours. Discover Tahiti Treetop Haven, a peaceful nature in Papeete, French Polynesia, ideal for nature lovers. Open 08:30-17:00, entry 75.28 USD.",75.28,08:30-17:00,3 hours,3.7,"341-8523 Sapporo City, Nishi 1-chome, Papeete",-17.542910140780812,-149.5715008669994,['disabled traveler'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
11,Papeete,French Polynesia,Nature/Scenery/Park,Tahiti Bay Seafood Feast Garden,"Tahiti Bay Seafood Feast Garden is a nature in Papeete, French Polynesia, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.53 USD. Recommended visit: 3 hours. Discover Tahiti Bay Seafood Feast Garden, a peaceful nature in Papeete, French Polynesia, ideal for nature lovers. Open 08:00-20:00, entry 12.53 USD.",12.53,08:00-20:00,3 hours,3.7,"No. 128, Zhongshan Road, Papeete",-17.56352976419737,-149.55732837766888,"['with children', 'couples trip', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'wheelchair rental', 'benches/rest areas']"
12,Papeete,French Polynesia,Nature/Scenery/Park,Tahiti Verdant Escape,"Tahiti Verdant Escape is a nature in Papeete, French Polynesia, popular for its natural scenery and relaxing atmosphere. Entry fee is 0.0 USD. Recommended visit: 3 hours. Discover Tahiti Verdant Escape, a peaceful nature in Papeete, French Polynesia, ideal for nature lovers. Open 09:00-18:00, entry 0.0 USD.",0.0,09:00-18:00,3 hours,3.7,"159 Sakura Street, Shibuya Ward, Papeete",-17.542146008686025,-149.56007699977482,"['fast-paced budget travel', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'photo spots', 'guided photo tours', 'charging stations']"
13,Papeete,French Polynesia,Nature/Scenery/Park,Vaihaua Thermal Sanctuary,"Vaihaua Thermal Sanctuary is a nature in Papeete, French Polynesia, popular for its natural scenery and relaxing atmosphere. Entry fee is 51.08 USD. Recommended visit: 3 hours. Discover Vaihaua Thermal Sanctuary, a peaceful nature in Papeete, French Polynesia, ideal for nature lovers. Open 09:00-17:30, entry 51.08 USD.",51.08,09:00-17:30,3 hours,3.7,"967 Seifuku Street, Papeete",-17.548998324915893,-149.5575762525451,"['couples trip', 'foodie', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'Food markets', 'tasting tours', 'High speed WiFi']"
14,Papeete,French Polynesia,Nature/Scenery/Park,Lagoon's Whisper Grove,"Lagoon's Whisper Grove is a nature in Papeete, French Polynesia, popular for its natural scenery and relaxing atmosphere. Entry fee is 29.53 USD. Recommended visit: 3 hours. Discover Lagoon's Whisper Grove, a peaceful nature in Papeete, French Polynesia, ideal for nature lovers. Open 08:30-17:00, entry 29.53 USD.",29.53,08:30-17:00,3 hours,3.7,"379 Sathorn Road, Silom, Papeete",-17.528351351504643,-149.56551298298697,"['with children', 'fast-paced budget travel']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'city passes', 'luggage storage', 'self-guided tours']"
