attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Hohhot,China,Nature/Scenery/Park,Altai Flora Reserve,"Altai Flora Reserve is a nature in Hohhot, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 0.0 USD. Recommended visit: 3 hours. Discover Altai Flora Reserve, a peaceful nature in Hohhot, China, ideal for nature lovers. Open 08:30-17:00, entry 0.0 USD.",0.0,08:30-17:00,3 hours,3.7,"156 Queen's Road Central, Hohhot",40.5183063880124,111.71203803188624,"['with children', 'luxury travelers', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'private tours', 'skip the line passes', 'VIP exclusive events', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
2,Hohhot,China,Nature/Scenery/Park,Golden Steppe Adventure Trail,"Golden Steppe Adventure Trail is a nature in Hohhot, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 9.8 USD. Recommended visit: 3 hours. Discover Golden Steppe Adventure Trail, a peaceful nature in Hohhot, China, ideal for nature lovers. Open 09:00-19:00, entry 9.8 USD.",9.8,09:00-19:00,3 hours,3.7,"No. 456 Cultural Avenue, Hohhot",40.69030688562054,111.14429014760718,"['fast-paced budget travel', 'solo women', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'group tours', 'security', 'High speed WiFi']"
3,Hohhot,China,Nature/Scenery/Park,Silent Ridge Sanctuary,"Silent Ridge Sanctuary is a nature in Hohhot, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 1.4 USD. Recommended visit: 3 hours. Discover Silent Ridge Sanctuary, a peaceful nature in Hohhot, China, ideal for nature lovers. Open 09:00-17:30, entry 1.4 USD.",1.4,09:00-17:30,3 hours,3.7,"381 Sukhumvit Road, Hohhot",40.68724710184748,111.94341710752776,"['foodie', 'disabled traveler', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'parking']"
4,Hohhot,China,Nature/Scenery/Park,Inner Mongolian Steppe Sanctuary,"Inner Mongolian Steppe Sanctuary is a nature in Hohhot, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 116.65 USD. Recommended visit: 3 hours. Discover Inner Mongolian Steppe Sanctuary, a peaceful nature in Hohhot, China, ideal for nature lovers. Open 08:00-22:00, entry 116.65 USD.",116.65,08:00-22:00,3 hours,3.7,"630 Suthep Road, Hohhot",40.54026293025223,111.35137353189256,"['solo women', 'foodie', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'Food markets', 'tasting tours', 'High speed WiFi']"
5,Hohhot,China,Nature/Scenery/Park,Celestial Lake Serenade,"Celestial Lake Serenade is a nature in Hohhot, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 43.59 USD. Recommended visit: 3 hours. Discover Celestial Lake Serenade, a peaceful nature in Hohhot, China, ideal for nature lovers. Open 09:00-17:00, entry 43.59 USD.",43.59,09:00-17:00,3 hours,3.7,"809 Gwangsimni-ro, Gwangsimni-gu, Hohhot",41.164783785418415,111.07724854520248,"['nightlife enthusiast', 'with children', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'family restrooms', 'Nursing facilities', 'photo spots', 'guided photo tours', 'charging stations']"
6,Hohhot,China,Nature/Scenery/Park,Golden Ridge Viewpoint,"Golden Ridge Viewpoint is a nature in Hohhot, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.44 USD. Recommended visit: 3 hours. Discover Golden Ridge Viewpoint, a peaceful nature in Hohhot, China, ideal for nature lovers. Open 09:00-17:30, entry 6.44 USD.",6.44,09:00-17:30,3 hours,3.7,"No. 188, Science Avenue, Hohhot",40.90132455105827,111.08443882418328,"['foodie', 'with pets', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Food markets', 'tasting tours', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'photo spots', 'guided photo tours', 'charging stations']"
7,Hohhot,China,Nature/Scenery/Park,Serengeti Skywalk Eats,"Serengeti Skywalk Eats is a nature in Hohhot, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.6 USD. Recommended visit: 3 hours. Discover Serengeti Skywalk Eats, a peaceful nature in Hohhot, China, ideal for nature lovers. Open 08:30-17:30, entry 5.6 USD.",5.6,08:30-17:30,3 hours,3.7,"593 Seaside Promenade, Hakata-ku, Hohhot",40.73350810362583,111.08981954035715,"['with children', 'fast-paced budget travel', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'city passes', 'luggage storage', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences']"
8,Hohhot,China,Nature/Scenery/Park,Golden Step Summit Adventure Pass,"Golden Step Summit Adventure Pass is a nature in Hohhot, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 55.55 USD. Recommended visit: 3 hours. Discover Golden Step Summit Adventure Pass, a peaceful nature in Hohhot, China, ideal for nature lovers. Open 08:30-20:00, entry 55.55 USD.",55.55,08:30-20:00,3 hours,3.7,"316 Nishi 1-chome, Hohhot",39.991913335989615,111.57878259986724,"['with children', 'solo women', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'group tours', 'security', 'wheelchair rental', 'benches/rest areas']"
9,Hohhot,China,Nature/Scenery/Park,Windward Haven,"Windward Haven is a nature in Hohhot, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 15.4 USD. Recommended visit: 3 hours. Discover Windward Haven, a peaceful nature in Hohhot, China, ideal for nature lovers. Open 08:30-17:30, entry 15.4 USD.",15.4,08:30-17:30,3 hours,3.7,"569 Suthep Road, Hohhot",40.78070541462591,110.9817148849386,"['business travelers', 'luxury travelers', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'High speed WiFi', 'private tours', 'skip the line passes', 'VIP exclusive events', 'parking']"
10,Hohhot,China,Nature/Scenery/Park,Skyroot Explorers' Haven,"Skyroot Explorers' Haven is a nature in Hohhot, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.12 USD. Recommended visit: 3 hours. Discover Skyroot Explorers' Haven, a peaceful nature in Hohhot, China, ideal for nature lovers. Open 09:00-17:30, entry 4.12 USD.",4.12,09:00-17:30,3 hours,3.7,"453 Marine Road, Patong Beach, Hohhot",40.49402098436535,111.92292401491233,"['nightlife enthusiast', 'with children', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'family restrooms', 'Nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences']"
