attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Montréal,Canada,Nature/Scenery/Park,Lac-Mirambois Natural Reserve,"Lac-Mirambois Natural Reserve is a nature in Montréal, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 37.95 USD. Recommended visit: 3 hours. Discover Lac-Mirambois Natural Reserve, a peaceful nature in Montréal, Canada, ideal for nature lovers. Open 08:30-17:30, entry 37.95 USD.",37.95,08:30-17:30,3 hours,3.7,"No. 456 Jing'an Road, Montréal",45.55652331062652,-73.53792665990099,"['road trip', 'couples trip', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'parking', 'scenic spots', 'sunset cruises', 'special couples experiences', 'private tours', 'skip the line passes', 'VIP exclusive events']"
2,Montréal,Canada,Nature/Scenery/Park,Verdant Veil Urban Trail,"Verdant Veil Urban Trail is a nature in Montréal, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.15 USD. Recommended visit: 3 hours. Discover Verdant Veil Urban Trail, a peaceful nature in Montréal, Canada, ideal for nature lovers. Open 09:00-17:00, entry 5.15 USD.",5.15,09:00-17:00,3 hours,3.7,"No. 456, Green Valley Road, Montréal",45.57444966182051,-73.58248371637602,"['solo women', 'photography', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'photo spots', 'guided photo tours', 'charging stations', 'parking']"
3,Montréal,Canada,Nature/Scenery/Park,Harborwood Sanctuary,"Harborwood Sanctuary is a nature in Montréal, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 33.27 USD. Recommended visit: 3 hours. Discover Harborwood Sanctuary, a peaceful nature in Montréal, Canada, ideal for nature lovers. Open 08:00-22:00, entry 33.27 USD.",33.27,08:00-22:00,3 hours,3.7,"965 Sakura Street, Naka Ward, Montréal",45.55297378297931,-73.66378309005951,"['nightlife enthusiast', 'fast-paced budget travel', 'with pets']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'city passes', 'luggage storage', 'self-guided tours', 'Pet-friendly', 'pet water stations', 'Pet rest area']"
4,Montréal,Canada,Nature/Scenery/Park,Mont-Royal Skywalk,"Mont-Royal Skywalk is a nature in Montréal, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.3 USD. Recommended visit: 3 hours. Discover Mont-Royal Skywalk, a peaceful nature in Montréal, Canada, ideal for nature lovers. Open 08:30-17:00, entry 13.3 USD.",13.3,08:30-17:00,3 hours,3.7,"188 Queen's Road Central, Montréal",45.50567378803432,-73.86282983369546,"['business travelers', 'with pets', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'High speed WiFi', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'parking']"
5,Montréal,Canada,Nature/Scenery/Park,Luminous Bay Voyage,"Luminous Bay Voyage is a nature in Montréal, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.65 USD. Recommended visit: 3 hours. Discover Luminous Bay Voyage, a peaceful nature in Montréal, Canada, ideal for nature lovers. Open 08:00-19:00, entry 8.65 USD.",8.65,08:00-19:00,3 hours,3.7,"148 Orchard Road, Montréal",45.47007173249233,-73.61741155610898,"['with children', 'elderly travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'wheelchair rental', 'benches/rest areas', 'High speed WiFi']"
6,Montréal,Canada,Nature/Scenery/Park,Verdant Heights Preserve,"Verdant Heights Preserve is a nature in Montréal, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 55.55 USD. Recommended visit: 3 hours. Discover Verdant Heights Preserve, a peaceful nature in Montréal, Canada, ideal for nature lovers. Open 09:00-17:30, entry 55.55 USD.",55.55,09:00-17:30,3 hours,3.7,"995/11 Sukhumvit Road, Khlong Toei District, Montréal",45.47247016778975,-73.87931982457202,['luxury travelers'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events']"
7,Montréal,Canada,Nature/Scenery/Park,Verdant Peak Culinary Escape,"Verdant Peak Culinary Escape is a nature in Montréal, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.95 USD. Recommended visit: 3 hours. Discover Verdant Peak Culinary Escape, a peaceful nature in Montréal, Canada, ideal for nature lovers. Open 08:00-18:00, entry 13.95 USD.",13.95,08:00-18:00,3 hours,3.7,"No. 456 Cultural Avenue, Montréal",45.5026787668706,-73.87619513793211,"['nightlife enthusiast', 'luxury travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'private tours', 'skip the line passes', 'VIP exclusive events', 'High speed WiFi']"
8,Montréal,Canada,Nature/Scenery/Park,Mont-Royal Summit Express Pass,"Mont-Royal Summit Express Pass is a nature in Montréal, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.98 USD. Recommended visit: 3 hours. Discover Mont-Royal Summit Express Pass, a peaceful nature in Montréal, Canada, ideal for nature lovers. Open 10:00-22:00, entry 14.98 USD.",14.98,10:00-22:00,3 hours,3.7,"113 Emerald Crescent, Montréal",45.61582270046996,-73.59199734259776,"['disabled traveler', 'couples trip', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'scenic spots', 'sunset cruises', 'special couples experiences', 'wheelchair rental', 'benches/rest areas']"
9,Montréal,Canada,Nature/Scenery/Park,Skyline Vista Point,"Skyline Vista Point is a nature in Montréal, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.0 USD. Recommended visit: 3 hours. Discover Skyline Vista Point, a peaceful nature in Montréal, Canada, ideal for nature lovers. Open 08:30-17:00, entry 2.0 USD.",2.0,08:30-17:00,3 hours,3.7,"644 Sathorn Road, Wat Phra Singh, Montréal",45.49258141077576,-73.59792528260041,"['solo women', 'couples trip', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
10,Montréal,Canada,Nature/Scenery/Park,Verdant Wilds Playzone,"Verdant Wilds Playzone is a nature in Montréal, Canada, popular for its natural scenery and relaxing atmosphere. Entry fee is 19.18 USD. Recommended visit: 3 hours. Discover Verdant Wilds Playzone, a peaceful nature in Montréal, Canada, ideal for nature lovers. Open 08:30-19:00, entry 19.18 USD.",19.18,08:30-19:00,3 hours,3.7,"No. 128, Lingxi Road, Haizhu District, Montréal",45.53057170262948,-73.63764853774988,"['with children', 'with pets', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'parking']"
