attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Bratislava,Slovakia,Nature/Scenery/Park,Vydava Valley Reserve,"Vydava Valley Reserve is a nature in Bratislava, Slovakia, popular for its natural scenery and relaxing atmosphere. Entry fee is 19.18 USD. Recommended visit: 3 hours. Discover Vydava Valley Reserve, a peaceful nature in Bratislava, Slovakia, ideal for nature lovers. Open 09:00-17:30, entry 19.18 USD.",19.18,09:00-17:30,3 hours,3.7,"942 Beach Road, Bratislava",48.12465294485808,17.186956297710942,"['elderly travelers', 'solo women', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'wheelchair rental', 'benches/rest areas', 'group tours', 'security', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
2,Bratislava,Slovakia,Nature/Scenery/Park,Verdant Vistas Greenway,"Verdant Vistas Greenway is a nature in Bratislava, Slovakia, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.3 USD. Recommended visit: 3 hours. Discover Verdant Vistas Greenway, a peaceful nature in Bratislava, Slovakia, ideal for nature lovers. Open 09:00-17:00, entry 13.3 USD.",13.3,09:00-17:00,3 hours,3.7,"650 Sathorn Road, Bratislava",48.19190388752446,17.213497720541135,"['nightlife enthusiast', 'solo women', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'group tours', 'security', 'parking']"
3,Bratislava,Slovakia,Nature/Scenery/Park,Verdant Haven,"Verdant Haven is a nature in Bratislava, Slovakia, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.6 USD. Recommended visit: 3 hours. Discover Verdant Haven, a peaceful nature in Bratislava, Slovakia, ideal for nature lovers. Open 08:30-17:00, entry 5.6 USD.",5.6,08:30-17:00,3 hours,3.7,"505 Nishi-Nakamichi, Chuo Ward, Bratislava",48.18731344282615,17.125822840251587,"['couples trip', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'private tours', 'skip the line passes', 'VIP exclusive events']"
4,Bratislava,Slovakia,Nature/Scenery/Park,Danube Riverside Walk,"Danube Riverside Walk is a nature in Bratislava, Slovakia, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.8 USD. Recommended visit: 3 hours. Discover Danube Riverside Walk, a peaceful nature in Bratislava, Slovakia, ideal for nature lovers. Open 08:30-17:00, entry 2.8 USD.",2.8,08:30-17:00,3 hours,3.7,"802 Bukit Timah Road, Bratislava",48.17431975472997,17.060583349350274,"['photography', 'with pets', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'photo spots', 'guided photo tours', 'charging stations', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'Food markets', 'tasting tours']"
5,Bratislava,Slovakia,Nature/Scenery/Park,Moonlit River Walk,"Moonlit River Walk is a nature in Bratislava, Slovakia, popular for its natural scenery and relaxing atmosphere. Entry fee is 1.4 USD. Recommended visit: 3 hours. Discover Moonlit River Walk, a peaceful nature in Bratislava, Slovakia, ideal for nature lovers. Open 06:00-20:00, entry 1.4 USD.",1.4,06:00-20:00,3 hours,3.7,"905-8654 Sapporo City, Bratislava",48.14000460616267,17.186024400515674,"['with children', 'fast-paced budget travel', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'city passes', 'luggage storage', 'self-guided tours', 'Food markets', 'tasting tours']"
6,Bratislava,Slovakia,Nature/Scenery/Park,Velika Voda Nature Reserve,"Velika Voda Nature Reserve is a nature in Bratislava, Slovakia, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.32 USD. Recommended visit: 3 hours. Discover Velika Voda Nature Reserve, a peaceful nature in Bratislava, Slovakia, ideal for nature lovers. Open 08:30-17:30, entry 12.32 USD.",12.32,08:30-17:30,3 hours,3.7,"598-13-5 Shibuya, Shibuya City, Bratislava",48.19730344202333,17.134280960959643,"['photography', 'luxury travelers', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'photo spots', 'guided photo tours', 'charging stations', 'private tours', 'skip the line passes', 'VIP exclusive events', 'wheelchair rental', 'benches/rest areas']"
7,Bratislava,Slovakia,Nature/Scenery/Park,Verdant Vista Escapade,"Verdant Vista Escapade is a nature in Bratislava, Slovakia, popular for its natural scenery and relaxing atmosphere. Entry fee is 37.95 USD. Recommended visit: 3 hours. Discover Verdant Vista Escapade, a peaceful nature in Bratislava, Slovakia, ideal for nature lovers. Open 18:00-21:00, entry 37.95 USD.",37.95,18:00-21:00,3 hours,3.7,"948 Seogwipo Street, Bratislava",48.13612229572335,17.111940171434476,"['with children', 'fast-paced budget travel', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'city passes', 'luggage storage', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences']"
8,Bratislava,Slovakia,Nature/Scenery/Park,Vydumské Hory Adventure Pass,"Vydumské Hory Adventure Pass is a nature in Bratislava, Slovakia, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.7 USD. Recommended visit: 3 hours. Discover Vydumské Hory Adventure Pass, a peaceful nature in Bratislava, Slovakia, ideal for nature lovers. Open 09:30-17:00, entry 7.7 USD.",7.7,09:30-17:00,3 hours,3.7,"No. 456, Zhongshan Road, Bratislava",48.234912250740656,17.10920236067398,"['foodie', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
9,Bratislava,Slovakia,Nature/Scenery/Park,Horizon Haven,"Horizon Haven is a nature in Bratislava, Slovakia, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.95 USD. Recommended visit: 3 hours. Discover Horizon Haven, a peaceful nature in Bratislava, Slovakia, ideal for nature lovers. Open 09:00-17:30, entry 13.95 USD.",13.95,09:00-17:30,3 hours,3.7,"567 Harbour Road, Bratislava",48.09049143973306,17.102362389851976,"['foodie', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Food markets', 'tasting tours', 'parking']"
10,Bratislava,Slovakia,Nature/Scenery/Park,Verdant Vortex Playgrounds,"Verdant Vortex Playgrounds is a nature in Bratislava, Slovakia, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.44 USD. Recommended visit: 3 hours. Discover Verdant Vortex Playgrounds, a peaceful nature in Bratislava, Slovakia, ideal for nature lovers. Open 08:00-18:00, entry 6.44 USD.",6.44,08:00-18:00,3 hours,3.7,"272 Siam Road, Bratislava",48.23558822207763,17.07595096784784,"['fast-paced budget travel', 'foodie', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'Food markets', 'tasting tours', 'parking']"
