attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Lagos,Nigeria,Nature/Scenery/Park,Lagos Green Haven,"Lagos Green Haven is a nature in Lagos, Nigeria, popular for its natural scenery and relaxing atmosphere. Entry fee is 55.55 USD. Recommended visit: 3 hours. Discover Lagos Green Haven, a peaceful nature in Lagos, Nigeria, ideal for nature lovers. Open 09:00-17:30, entry 55.55 USD.",55.55,09:00-17:30,3 hours,3.7,"358 Beach Road, Lagos",6.577073820330634,3.5608556751859446,['photography'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'photo spots', 'guided photo tours', 'charging stations']"
2,Lagos,Nigeria,Nature/Scenery/Park,Lagos Greenway Adventure Trail,"Lagos Greenway Adventure Trail is a nature in Lagos, Nigeria, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.98 USD. Recommended visit: 3 hours. Discover Lagos Greenway Adventure Trail, a peaceful nature in Lagos, Nigeria, ideal for nature lovers. Open 08:30-18:00, entry 14.98 USD.",14.98,08:30-18:00,3 hours,3.7,"992-8-11 Asakusa 1-chome, Taito City, Lagos",6.502710752779314,3.7795818982112457,"['with children', 'fast-paced budget travel', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'city passes', 'luggage storage', 'self-guided tours', 'parking']"
3,Lagos,Nigeria,Nature/Scenery/Park,Lagos Green Haven No.2,"Lagos Green Haven is a nature in Lagos, Nigeria, popular for its natural scenery and relaxing atmosphere. Entry fee is 9.8 USD. Recommended visit: 3 hours. Discover Lagos Green Haven, a peaceful nature in Lagos, Nigeria, ideal for nature lovers. Open 09:00-17:30, entry 9.8 USD.",9.8,09:00-17:30,3 hours,3.7,"517 Shinko-dori, Chuo-ku, Lagos",6.445321962610107,2.7200254500190493,['photography'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'photo spots', 'guided photo tours', 'charging stations']"
4,Lagos,Nigeria,Nature/Scenery/Park,Lagos Bay Nature Trail,"Lagos Bay Nature Trail is a nature in Lagos, Nigeria, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.4 USD. Recommended visit: 3 hours. Discover Lagos Bay Nature Trail, a peaceful nature in Lagos, Nigeria, ideal for nature lovers. Open 09:00-17:30, entry 14.4 USD.",14.4,09:00-17:30,3 hours,3.7,"721-8745 Sapporo City, Nishi 1-chome, Lagos",6.40869319917213,2.8939210213217605,"['road trip', 'photography', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'parking', 'photo spots', 'guided photo tours', 'charging stations', 'High speed WiFi']"
5,Lagos,Nigeria,Nature/Scenery/Park,Golden Bay Sunset Walk,"Golden Bay Sunset Walk is a nature in Lagos, Nigeria, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.36 USD. Recommended visit: 3 hours. Discover Golden Bay Sunset Walk, a peaceful nature in Lagos, Nigeria, ideal for nature lovers. Open 06:00-20:00, entry 4.36 USD.",4.36,06:00-20:00,3 hours,3.7,"965 Silom Road, Sukhumvit, Lagos",6.489285979874779,3.5743904380806244,"['photography', 'foodie', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'photo spots', 'guided photo tours', 'charging stations', 'Food markets', 'tasting tours', 'High speed WiFi']"
6,Lagos,Nigeria,Nature/Scenery/Park,Lagos Skyline Sanctuary,"Lagos Skyline Sanctuary is a nature in Lagos, Nigeria, popular for its natural scenery and relaxing atmosphere. Entry fee is 22.61 USD. Recommended visit: 3 hours. Discover Lagos Skyline Sanctuary, a peaceful nature in Lagos, Nigeria, ideal for nature lovers. Open 08:00-20:00, entry 22.61 USD.",22.61,08:00-20:00,3 hours,3.7,"336 Seaside Promenade, Lagos",6.622440757053903,3.917206981505821,"['solo women', 'foodie', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'Food markets', 'tasting tours', 'parking']"
7,Lagos,Nigeria,Nature/Scenery/Park,Green Ridge Eco Retreat,"Green Ridge Eco Retreat is a nature in Lagos, Nigeria, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.8 USD. Recommended visit: 3 hours. Discover Green Ridge Eco Retreat, a peaceful nature in Lagos, Nigeria, ideal for nature lovers. Open 09:30-17:00, entry 2.8 USD.",2.8,09:30-17:00,3 hours,3.7,"No. 45, Xizhimen Street, Lagos",6.642567697434194,4.062347915377895,"['with children', 'photography', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'High speed WiFi']"
8,Lagos,Nigeria,Nature/Scenery/Park,Lagos Coastal Scenic Loop Pass + Lekki Lagoon Cable Car Round Trip,"Lagos Coastal Scenic Loop Pass + Lekki Lagoon Cable Car Round Trip is a nature in Lagos, Nigeria, popular for its natural scenery and relaxing atmosphere. Entry fee is 2059.2 USD. Recommended visit: 3 hours. Discover Lagos Coastal Scenic Loop Pass + Lekki Lagoon Cable Car Round Trip, a peaceful nature in Lagos, Nigeria, ideal for nature lovers. Open 09:00-17:30, entry 2059.2 USD.",2059.2,09:00-17:30,3 hours,3.7,"158 Chai Wan Road, Lagos",6.642081044787312,3.621375120078618,"['photography', 'elderly travelers', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas', 'parking']"
9,Lagos,Nigeria,Nature/Scenery/Park,Horizon Haven,"Horizon Haven is a nature in Lagos, Nigeria, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.93 USD. Recommended visit: 3 hours. Discover Horizon Haven, a peaceful nature in Lagos, Nigeria, ideal for nature lovers. Open 09:00-17:30, entry 12.93 USD.",12.93,09:00-17:30,3 hours,3.7,"452 Seogwipo Street, Lagos",6.630650964958005,3.5648121067504595,"['nightlife enthusiast', 'foodie', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'Food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
10,Lagos,Nigeria,Nature/Scenery/Park,Lagos Green Haven No.3,"Lagos Green Haven is a nature in Lagos, Nigeria, popular for its natural scenery and relaxing atmosphere. Entry fee is 116.65 USD. Recommended visit: 3 hours. Discover Lagos Green Haven, a peaceful nature in Lagos, Nigeria, ideal for nature lovers. Open 18:00-21:00, entry 116.65 USD.",116.65,18:00-21:00,3 hours,3.7,"173 Shinsaibashi Street, Chuo Ward, Lagos",6.477481490717852,3.733158676717109,"['couples trip', 'disabled traveler', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'private tours', 'skip the line passes', 'VIP exclusive events']"
