attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Phoenix,United States,Nature/Scenery/Park,Sonoran Skyward Reserve,"Sonoran Skyward Reserve is a nature in Phoenix, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 9.8 USD. Recommended visit: 3 hours. Discover Sonoran Skyward Reserve, a peaceful nature in Phoenix, United States, ideal for nature lovers. Open 09:00-17:30, entry 9.8 USD.",9.8,09:00-17:30,3 hours,3.7,"No. 456, Xueyuan Road, Xihu District, Phoenix",33.378215789724706,-112.0440744085547,"['photography', 'luxury travelers', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'photo spots', 'guided photo tours', 'charging stations', 'private tours', 'skip the line passes', 'VIP exclusive events', 'wheelchair rental', 'benches/rest areas']"
2,Phoenix,United States,Nature/Scenery/Park,Sonoran Trail Discovery Loop,"Sonoran Trail Discovery Loop is a nature in Phoenix, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 3.36 USD. Recommended visit: 3 hours. Discover Sonoran Trail Discovery Loop, a peaceful nature in Phoenix, United States, ideal for nature lovers. Open 08:30-17:00, entry 3.36 USD.",3.36,08:30-17:00,3 hours,3.7,"284 Gwanghwamun Street, Phoenix",33.50573311031659,-112.04426386831771,"['nightlife enthusiast', 'solo women']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'group tours', 'security']"
3,Phoenix,United States,Nature/Scenery/Park,Sunset Mesa Sanctuary,"Sunset Mesa Sanctuary is a nature in Phoenix, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 20.74 USD. Recommended visit: 3 hours. Discover Sunset Mesa Sanctuary, a peaceful nature in Phoenix, United States, ideal for nature lovers. Open 08:00-17:30, entry 20.74 USD.",20.74,08:00-17:30,3 hours,3.7,"636 Sairee Beach Road, Phoenix",33.61019126000212,-111.96059610189542,"['solo women', 'luxury travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'private tours', 'skip the line passes', 'VIP exclusive events', 'High speed WiFi']"
4,Phoenix,United States,Nature/Scenery/Park,Sonoran Skyline Trail,"Sonoran Skyline Trail is a nature in Phoenix, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.4 USD. Recommended visit: 3 hours. Discover Sonoran Skyline Trail, a peaceful nature in Phoenix, United States, ideal for nature lovers. Open 08:30-17:30, entry 14.4 USD.",14.4,08:30-17:30,3 hours,3.7,"576 Sakura Street, Phoenix",33.37063414994903,-112.0700537317079,"['elderly travelers', 'luxury travelers', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'wheelchair rental', 'benches/rest areas', 'private tours', 'skip the line passes', 'VIP exclusive events', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
5,Phoenix,United States,Nature/Scenery/Park,Sunset River Journey,"Sunset River Journey is a nature in Phoenix, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.44 USD. Recommended visit: 3 hours. Discover Sunset River Journey, a peaceful nature in Phoenix, United States, ideal for nature lovers. Open 19:00-23:00, entry 6.44 USD.",6.44,19:00-23:00,3 hours,3.7,"702-12-13 Shinjuku, Shinjuku City, Phoenix",33.73358146163972,-112.02855142514204,"['couples trip', 'disabled traveler', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'parking']"
6,Phoenix,United States,Nature/Scenery/Park,Sunset Ridge Preserve,"Sunset Ridge Preserve is a nature in Phoenix, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 19.18 USD. Recommended visit: 3 hours. Discover Sunset Ridge Preserve, a peaceful nature in Phoenix, United States, ideal for nature lovers. Open 08:00-20:00, entry 19.18 USD.",19.18,08:00-20:00,3 hours,3.7,"811 Shinsaibashi Dori, Chuo Ward, Phoenix",33.66135701557592,-112.1071054445877,"['solo women', 'photography', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'photo spots', 'guided photo tours', 'charging stations', 'private tours', 'skip the line passes', 'VIP exclusive events']"
7,Phoenix,United States,Nature/Scenery/Park,Sunrise Canyons Ecosystem,"Sunrise Canyons Ecosystem is a nature in Phoenix, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 10.5 USD. Recommended visit: 3 hours. Discover Sunrise Canyons Ecosystem, a peaceful nature in Phoenix, United States, ideal for nature lovers. Open 08:30-20:00, entry 10.5 USD.",10.5,08:30-20:00,3 hours,3.7,"828 Jurong East Ave 6, Phoenix",33.50234189253927,-112.1189185579436,"['with pets', 'couples trip', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'scenic spots', 'sunset cruises', 'special couples experiences', 'High speed WiFi']"
8,Phoenix,United States,Nature/Scenery/Park,Sonoran Skyline Adventure Pass,"Sonoran Skyline Adventure Pass is a nature in Phoenix, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.12 USD. Recommended visit: 3 hours. Discover Sonoran Skyline Adventure Pass, a peaceful nature in Phoenix, United States, ideal for nature lovers. Open 09:00-17:30, entry 8.12 USD.",8.12,09:00-17:30,3 hours,3.7,"612 Kitahama Street, Phoenix",33.53515311018215,-112.12733856591856,"['nightlife enthusiast', 'luxury travelers', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'private tours', 'skip the line passes', 'VIP exclusive events', 'wheelchair rental', 'benches/rest areas']"
9,Phoenix,United States,Nature/Scenery/Park,Skyline Vista,"Skyline Vista is a nature in Phoenix, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.72 USD. Recommended visit: 3 hours. Discover Skyline Vista, a peaceful nature in Phoenix, United States, ideal for nature lovers. Open 08:00-20:00, entry 6.72 USD.",6.72,08:00-20:00,3 hours,3.7,"No. 128, Xueyuan Road, Phoenix",33.74293559821417,-112.09920180237852,"['fast-paced budget travel', 'solo women', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'group tours', 'security', 'photo spots', 'guided photo tours', 'charging stations']"
10,Phoenix,United States,Nature/Scenery/Park,Sunset Ridge Playland,"Sunset Ridge Playland is a nature in Phoenix, United States, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.87 USD. Recommended visit: 3 hours. Discover Sunset Ridge Playland, a peaceful nature in Phoenix, United States, ideal for nature lovers. Open 08:30-17:00, entry 4.87 USD.",4.87,08:30-17:00,3 hours,3.7,"213 Nakanoshima-dori, Chuo-ku, Phoenix",33.43113885064827,-112.27600983947003,"['with pets', 'photography', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'photo spots', 'guided photo tours', 'charging stations', 'private tours', 'skip the line passes', 'VIP exclusive events']"
