attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Tel Aviv,Israel,Nature/Scenery/Park,Saharoni Green Haven,"Saharoni Green Haven is a nature in Tel Aviv, Israel, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.12 USD. Recommended visit: 3 hours. Discover Saharoni Green Haven, a peaceful nature in Tel Aviv, Israel, ideal for nature lovers. Open 09:30-17:00, entry 8.12 USD.",8.12,09:30-17:00,3 hours,3.7,"944 Shuri Street, Tel Aviv",32.073401810278995,34.79205423946566,"['nightlife enthusiast', 'solo women']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'group tours', 'security']"
2,Tel Aviv,Israel,Nature/Scenery/Park,Greenwave Coastal Walk,"Greenwave Coastal Walk is a nature in Tel Aviv, Israel, popular for its natural scenery and relaxing atmosphere. Entry fee is 94.11 USD. Recommended visit: 3 hours. Discover Greenwave Coastal Walk, a peaceful nature in Tel Aviv, Israel, ideal for nature lovers. Open 08:30-17:30, entry 94.11 USD.",94.11,08:30-17:30,3 hours,3.7,"952 Seaside Promenade, Tel Aviv",32.112975857837384,34.792044814767195,"['nightlife enthusiast', 'foodie', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'Food markets', 'tasting tours', 'wheelchair rental', 'benches/rest areas']"
3,Tel Aviv,Israel,Nature/Scenery/Park,Saharoni Skywalk Grove,"Saharoni Skywalk Grove is a nature in Tel Aviv, Israel, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.65 USD. Recommended visit: 3 hours. Discover Saharoni Skywalk Grove, a peaceful nature in Tel Aviv, Israel, ideal for nature lovers. Open 08:30-17:00, entry 8.65 USD.",8.65,08:30-17:00,3 hours,3.7,"No. 456, Innovation Road, Tel Aviv",32.043656860088944,34.78198001237465,"['with children', 'solo women', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'group tours', 'security', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
4,Tel Aviv,Israel,Nature/Scenery/Park,Jaffa Bay Nature Walk,"Jaffa Bay Nature Walk is a nature in Tel Aviv, Israel, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.44 USD. Recommended visit: 3 hours. Discover Jaffa Bay Nature Walk, a peaceful nature in Tel Aviv, Israel, ideal for nature lovers. Open 08:30-17:30, entry 6.44 USD.",6.44,08:30-17:30,3 hours,3.7,"No. 588, Xinle Road, Tel Aviv",32.041980396949086,34.79295213224158,"['solo women', 'foodie', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'Food markets', 'tasting tours', 'parking']"
5,Tel Aviv,Israel,Nature/Scenery/Park,Sunset Bay Gondola,"Sunset Bay Gondola is a nature in Tel Aviv, Israel, popular for its natural scenery and relaxing atmosphere. Entry fee is 0.0 USD. Recommended visit: 3 hours. Discover Sunset Bay Gondola, a peaceful nature in Tel Aviv, Israel, ideal for nature lovers. Open 09:00-19:00, entry 0.0 USD.",0.0,09:00-19:00,3 hours,3.7,"843 Sukhumvit Road, Khlong Toei District, Tel Aviv",32.05952961011197,34.77365257099791,"['nightlife enthusiast', 'fast-paced budget travel', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'city passes', 'luggage storage', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences']"
6,Tel Aviv,Israel,Nature/Scenery/Park,Saharoni Skywalk,"Saharoni Skywalk is a nature in Tel Aviv, Israel, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.0 USD. Recommended visit: 3 hours. Discover Saharoni Skywalk, a peaceful nature in Tel Aviv, Israel, ideal for nature lovers. Open 09:00-17:30, entry 2.0 USD.",2.0,09:00-17:30,3 hours,3.7,"469 Chalong Road, Tel Aviv",32.0569185682938,34.76902485826608,"['nightlife enthusiast', 'fast-paced budget travel', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'city passes', 'luggage storage', 'self-guided tours', 'parking']"
7,Tel Aviv,Israel,Nature/Scenery/Park,Saffron Ridge Eco Retreat,"Saffron Ridge Eco Retreat is a nature in Tel Aviv, Israel, popular for its natural scenery and relaxing atmosphere. Entry fee is 26.32 USD. Recommended visit: 3 hours. Discover Saffron Ridge Eco Retreat, a peaceful nature in Tel Aviv, Israel, ideal for nature lovers. Open 08:30-17:30, entry 26.32 USD.",26.32,08:30-17:30,3 hours,3.7,"No. 588, Xinjiang Road, Tel Aviv",32.08495352979645,34.784606618938,"['with children', 'solo women', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'group tours', 'security', 'wheelchair rental', 'benches/rest areas']"
8,Tel Aviv,Israel,Nature/Scenery/Park,Negev Desert Skyline Adventure,"Negev Desert Skyline Adventure is a nature in Tel Aviv, Israel, popular for its natural scenery and relaxing atmosphere. Entry fee is 10.5 USD. Recommended visit: 3 hours. Discover Negev Desert Skyline Adventure, a peaceful nature in Tel Aviv, Israel, ideal for nature lovers. Open 09:00-17:30, entry 10.5 USD.",10.5,09:00-17:30,3 hours,3.7,"885 Sakura Street, Naka Ward, Tel Aviv",32.078527375496684,34.78121808810716,"['nightlife enthusiast', 'luxury travelers', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'private tours', 'skip the line passes', 'VIP exclusive events', 'High speed WiFi']"
9,Tel Aviv,Israel,Nature/Scenery/Park,Ocean Breeze Sanctuary,"Ocean Breeze Sanctuary is a nature in Tel Aviv, Israel, popular for its natural scenery and relaxing atmosphere. Entry fee is 43.59 USD. Recommended visit: 3 hours. Discover Ocean Breeze Sanctuary, a peaceful nature in Tel Aviv, Israel, ideal for nature lovers. Open 08:30-17:00, entry 43.59 USD.",43.59,08:30-17:00,3 hours,3.7,"496 Shuri Street, Tel Aviv",32.055270872612475,34.80469605261207,"['solo women', 'luxury travelers', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'private tours', 'skip the line passes', 'VIP exclusive events', 'wheelchair rental', 'benches/rest areas']"
10,Tel Aviv,Israel,Nature/Scenery/Park,Sunset Haven Playland,"Sunset Haven Playland is a nature in Tel Aviv, Israel, popular for its natural scenery and relaxing atmosphere. Entry fee is 9.8 USD. Recommended visit: 3 hours. Discover Sunset Haven Playland, a peaceful nature in Tel Aviv, Israel, ideal for nature lovers. Open 08:30-20:00, entry 9.8 USD.",9.8,08:30-20:00,3 hours,3.7,"635-8762 Tokyo, Shinjuku Ward, Tel Aviv",32.09088910429352,34.783288361969845,"['disabled traveler', 'business travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'High speed WiFi']"
