attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Auckland,New Zealand,Nature/Scenery/Park,Kauri Haven Reserve,"Kauri Haven Reserve is a nature in Auckland, New Zealand, popular for its natural scenery and relaxing atmosphere. Entry fee is 11.05 USD. Recommended visit: 3 hours. Discover Kauri Haven Reserve, a peaceful nature in Auckland, New Zealand, ideal for nature lovers. Open 06:00-20:00, entry 11.05 USD.",11.05,06:00-20:00,3 hours,3.7,"785-789 Shuri Street, Auckland",-36.42867240490308,174.86823066889923,"['couples trip', 'disabled traveler', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'private tours', 'skip the line passes', 'VIP exclusive events']"
2,Auckland,New Zealand,Nature/Scenery/Park,Waiwhetu Trail Discovery,"Waiwhetu Trail Discovery is a nature in Auckland, New Zealand, popular for its natural scenery and relaxing atmosphere. Entry fee is 10.5 USD. Recommended visit: 3 hours. Discover Waiwhetu Trail Discovery, a peaceful nature in Auckland, New Zealand, ideal for nature lovers. Open 10:00-22:00, entry 10.5 USD.",10.5,10:00-22:00,3 hours,3.7,"788-8901, 3-12-12 Shibuya, Shibuya City, Auckland",-36.90796258916904,174.57717230413348,"['nightlife enthusiast', 'fast-paced budget travel', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'city passes', 'luggage storage', 'self-guided tours', 'parking']"
3,Auckland,New Zealand,Nature/Scenery/Park,Kauri Haven Sanctuary,"Kauri Haven Sanctuary is a nature in Auckland, New Zealand, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.6 USD. Recommended visit: 3 hours. Discover Kauri Haven Sanctuary, a peaceful nature in Auckland, New Zealand, ideal for nature lovers. Open 09:00-17:00, entry 5.6 USD.",5.6,09:00-17:00,3 hours,3.7,"No. 456, Cultural Square, Futian District, Auckland",-36.44673760533442,174.5475250313595,"['nightlife enthusiast', 'business travelers', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'High speed WiFi', 'parking']"
4,Auckland,New Zealand,Nature/Scenery/Park,Bay of Islands Scenic Trail,"Bay of Islands Scenic Trail is a nature in Auckland, New Zealand, popular for its natural scenery and relaxing atmosphere. Entry fee is 19.18 USD. Recommended visit: 3 hours. Discover Bay of Islands Scenic Trail, a peaceful nature in Auckland, New Zealand, ideal for nature lovers. Open 09:00-17:30, entry 19.18 USD.",19.18,09:00-17:30,3 hours,3.7,"No. 589, Yuzhong District, Auckland",-36.76957190261812,175.12300727565668,"['nightlife enthusiast', 'fast-paced budget travel', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'city passes', 'luggage storage', 'self-guided tours', 'photo spots', 'guided photo tours', 'charging stations']"
5,Auckland,New Zealand,Nature/Scenery/Park,Moonbeam Bay Voyage,"Moonbeam Bay Voyage is a nature in Auckland, New Zealand, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.3 USD. Recommended visit: 3 hours. Discover Moonbeam Bay Voyage, a peaceful nature in Auckland, New Zealand, ideal for nature lovers. Open 08:30-17:00, entry 13.3 USD.",13.3,08:30-17:00,3 hours,3.7,"No. 456, Xueyuan Road, Auckland",-36.84961637730615,174.77212071132047,"['with children', 'photography', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'parking']"
6,Auckland,New Zealand,Nature/Scenery/Park,Kauri Haven Summit,"Kauri Haven Summit is a nature in Auckland, New Zealand, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.93 USD. Recommended visit: 3 hours. Discover Kauri Haven Summit, a peaceful nature in Auckland, New Zealand, ideal for nature lovers. Open 09:00-19:00, entry 12.93 USD.",12.93,09:00-19:00,3 hours,3.7,"No. 123 Huilongguan Street, Auckland",-36.55321580737392,174.25725840303022,"['nightlife enthusiast', 'solo women', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'group tours', 'security', 'Food markets', 'tasting tours']"
7,Auckland,New Zealand,Nature/Scenery/Park,Skyward Grove Eats,"Skyward Grove Eats is a nature in Auckland, New Zealand, popular for its natural scenery and relaxing atmosphere. Entry fee is 20.74 USD. Recommended visit: 3 hours. Discover Skyward Grove Eats, a peaceful nature in Auckland, New Zealand, ideal for nature lovers. Open 09:00-17:30, entry 20.74 USD.",20.74,09:00-17:30,3 hours,3.7,"809 Seongsan Road, Auckland",-36.325635520906566,174.72345188858526,"['couples trip', 'with pets', 'foodie']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'Food markets', 'tasting tours']"
8,Auckland,New Zealand,Nature/Scenery/Park,Rangitoto Skyline Explorer Pass,"Rangitoto Skyline Explorer Pass is a nature in Auckland, New Zealand, popular for its natural scenery and relaxing atmosphere. Entry fee is 37.95 USD. Recommended visit: 3 hours. Discover Rangitoto Skyline Explorer Pass, a peaceful nature in Auckland, New Zealand, ideal for nature lovers. Open 08:00-20:00, entry 37.95 USD.",37.95,08:00-20:00,3 hours,3.7,"598 Sakura Street, Chuo-ku, Auckland",-37.13672523750335,174.7123539280965,"['nightlife enthusiast', 'solo women', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'group tours', 'security', 'parking']"
9,Auckland,New Zealand,Nature/Scenery/Park,Horizon Point,"Horizon Point is a nature in Auckland, New Zealand, popular for its natural scenery and relaxing atmosphere. Entry fee is 31.52 USD. Recommended visit: 3 hours. Discover Horizon Point, a peaceful nature in Auckland, New Zealand, ideal for nature lovers. Open 08:30-19:00, entry 31.52 USD.",31.52,08:30-19:00,3 hours,3.7,"No. 128, Guanglong Road, Auckland",-36.34243485241837,174.36713452787262,['with children'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities']"
10,Auckland,New Zealand,Nature/Scenery/Park,Tara Treetop Explorers,"Tara Treetop Explorers is a nature in Auckland, New Zealand, popular for its natural scenery and relaxing atmosphere. Entry fee is 11.76 USD. Recommended visit: 3 hours. Discover Tara Treetop Explorers, a peaceful nature in Auckland, New Zealand, ideal for nature lovers. Open 09:00-18:00, entry 11.76 USD.",11.76,09:00-18:00,3 hours,3.7,"961 Seogwipo Street, Auckland",-37.12139301943428,174.6927239651225,['road trip'],"['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'parking']"
11,Auckland,New Zealand,Nature/Scenery/Park,Bay of Islands Shellwalk,"Bay of Islands Shellwalk is a nature in Auckland, New Zealand, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.53 USD. Recommended visit: 3 hours. Discover Bay of Islands Shellwalk, a peaceful nature in Auckland, New Zealand, ideal for nature lovers. Open 09:00-17:30, entry 12.53 USD.",12.53,09:00-17:30,3 hours,3.7,"244 Shinsaibashi Dori, Chuo Ward, Auckland",-37.01735637525103,174.83622788971198,"['photography', 'couples trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'photo spots', 'guided photo tours', 'charging stations', 'scenic spots', 'sunset cruises', 'special couples experiences']"
12,Auckland,New Zealand,Nature/Scenery/Park,Kauri Canopy Quest,"Kauri Canopy Quest is a nature in Auckland, New Zealand, popular for its natural scenery and relaxing atmosphere. Entry fee is 43.59 USD. Recommended visit: 3 hours. Discover Kauri Canopy Quest, a peaceful nature in Auckland, New Zealand, ideal for nature lovers. Open 08:30-17:30, entry 43.59 USD.",43.59,08:30-17:30,3 hours,3.7,"No. 456, Zhongshan Road, Auckland",-36.9257280577096,174.95352038399025,"['fast-paced budget travel', 'photography', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'photo spots', 'guided photo tours', 'charging stations', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
13,Auckland,New Zealand,Nature/Scenery/Park,Pounamu Valley Thermal Retreat,"Pounamu Valley Thermal Retreat is a nature in Auckland, New Zealand, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.12 USD. Recommended visit: 3 hours. Discover Pounamu Valley Thermal Retreat, a peaceful nature in Auckland, New Zealand, ideal for nature lovers. Open 09:00-18:00, entry 8.12 USD.",8.12,09:00-18:00,3 hours,3.7,"124 Seaside Promenade, Auckland",-36.65178986700318,174.58406079886117,"['with children', 'photography', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'family restrooms', 'Nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'private tours', 'skip the line passes', 'VIP exclusive events']"
14,Auckland,New Zealand,Nature/Scenery/Park,Verdant Gazebo Grove,"Verdant Gazebo Grove is a nature in Auckland, New Zealand, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.35 USD. Recommended visit: 3 hours. Discover Verdant Gazebo Grove, a peaceful nature in Auckland, New Zealand, ideal for nature lovers. Open 09:00-17:30, entry 7.35 USD.",7.35,09:00-17:30,3 hours,3.7,"No. 456, Xueyuan Road, Auckland",-36.807968683690525,174.85214970673192,"['solo women', 'photography', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'photo spots', 'guided photo tours', 'charging stations', 'private tours', 'skip the line passes', 'VIP exclusive events']"
