attraction_id,city_name,country,type,attraction_name,overview,ticket_price,open_hours,duration_of_visit,rate_of_restaurant,address,latitude,longitude,facilities_group,facilities
1,Zurich,Switzerland,Nature/Scenery/Park,Lindenberg Green Haven,"Lindenberg Green Haven is a nature in Zurich, Switzerland, popular for its natural scenery and relaxing atmosphere. Entry fee is 75.28 USD. Recommended visit: 3 hours. Discover Lindenberg Green Haven, a peaceful nature in Zurich, Switzerland, ideal for nature lovers. Open 09:00-18:00, entry 75.28 USD.",75.28,09:00-18:00,3 hours,3.7,"No. 456, Xiamen Cultural Street, Zurich",47.426507343706064,8.553537423566626,"['with pets', 'luxury travelers', 'disabled traveler']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']"
2,Zurich,Switzerland,Nature/Scenery/Park,Lindenwood Pathway Adventure,"Lindenwood Pathway Adventure is a nature in Zurich, Switzerland, popular for its natural scenery and relaxing atmosphere. Entry fee is 116.65 USD. Recommended visit: 3 hours. Discover Lindenwood Pathway Adventure, a peaceful nature in Zurich, Switzerland, ideal for nature lovers. Open 08:30-17:00, entry 116.65 USD.",116.65,08:30-17:00,3 hours,3.7,"No. 456, Cultural Street, Zurich",47.38301196826201,8.56588926500198,"['fast-paced budget travel', 'solo women']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'group tours', 'security']"
3,Zurich,Switzerland,Nature/Scenery/Park,Alpine Haven Grove,"Alpine Haven Grove is a nature in Zurich, Switzerland, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.12 USD. Recommended visit: 3 hours. Discover Alpine Haven Grove, a peaceful nature in Zurich, Switzerland, ideal for nature lovers. Open 06:00-20:00, entry 4.12 USD.",4.12,06:00-20:00,3 hours,3.7,"782 Kita-Hondori, Nishi Ward, Zurich",47.35486207167808,8.530418799406021,"['fast-paced budget travel', 'solo women', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'luggage storage', 'self-guided tours', 'group tours', 'security', 'parking']"
4,Zurich,Switzerland,Nature/Scenery/Park,Lindenhof Riverside Walk,"Lindenhof Riverside Walk is a nature in Zurich, Switzerland, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.0 USD. Recommended visit: 3 hours. Discover Lindenhof Riverside Walk, a peaceful nature in Zurich, Switzerland, ideal for nature lovers. Open 08:30-17:00, entry 2.0 USD.",2.0,08:30-17:00,3 hours,3.7,"583 Nong Pah Ran Road, Zurich",47.42382197115949,8.543292577260626,"['nightlife enthusiast', 'with pets', 'luxury travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events']"
5,Zurich,Switzerland,Nature/Scenery/Park,Luminous Lake Passage,"Luminous Lake Passage is a nature in Zurich, Switzerland, popular for its natural scenery and relaxing atmosphere. Entry fee is 3.36 USD. Recommended visit: 3 hours. Discover Luminous Lake Passage, a peaceful nature in Zurich, Switzerland, ideal for nature lovers. Open 09:00-18:00, entry 3.36 USD.",3.36,09:00-18:00,3 hours,3.7,"No. 188, Yuyuantong Street, Chaoyang District, Zurich",47.42383381956276,8.517203526221438,"['couples trip', 'disabled traveler', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'parking']"
6,Zurich,Switzerland,Nature/Scenery/Park,Eichenwald Heights,"Eichenwald Heights is a nature in Zurich, Switzerland, popular for its natural scenery and relaxing atmosphere. Entry fee is 22.61 USD. Recommended visit: 3 hours. Discover Eichenwald Heights, a peaceful nature in Zurich, Switzerland, ideal for nature lovers. Open 08:30-20:00, entry 22.61 USD.",22.61,08:30-20:00,3 hours,3.7,"677 Sakura Street, Zurich",47.390704626604006,8.56346926155068,"['with pets', 'luxury travelers', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'parking']"
7,Zurich,Switzerland,Nature/Scenery/Park,Verdant Peak Eats,"Verdant Peak Eats is a nature in Zurich, Switzerland, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.35 USD. Recommended visit: 3 hours. Discover Verdant Peak Eats, a peaceful nature in Zurich, Switzerland, ideal for nature lovers. Open 19:00-23:00, entry 7.35 USD.",7.35,19:00-23:00,3 hours,3.7,"No. 456, Riverside Avenue, Yuzhong District, Zurich",47.42413452700398,8.501481655405902,"['solo women', 'couples trip', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'wheelchair rental', 'benches/rest areas']"
8,Zurich,Switzerland,Nature/Scenery/Park,Lake Zurich Summit Express Pass,"Lake Zurich Summit Express Pass is a nature in Zurich, Switzerland, popular for its natural scenery and relaxing atmosphere. Entry fee is 11.05 USD. Recommended visit: 3 hours. Discover Lake Zurich Summit Express Pass, a peaceful nature in Zurich, Switzerland, ideal for nature lovers. Open 08:30-17:00, entry 11.05 USD.",11.05,08:30-17:00,3 hours,3.7,"No. 12, West Chang'an Avenue, Zurich",47.36075499062425,8.4765482260902,"['solo women', 'photography']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'photo spots', 'guided photo tours', 'charging stations']"
9,Zurich,Switzerland,Nature/Scenery/Park,Linden Skywalk,"Linden Skywalk is a nature in Zurich, Switzerland, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.12 USD. Recommended visit: 3 hours. Discover Linden Skywalk, a peaceful nature in Zurich, Switzerland, ideal for nature lovers. Open 10:00-18:00, entry 8.12 USD.",8.12,10:00-18:00,3 hours,3.7,"590 Shuri Street, Zurich",47.38639121798614,8.494451488440477,"['photography', 'elderly travelers', 'road trip']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas', 'parking']"
10,Zurich,Switzerland,Nature/Scenery/Park,Greenwave Explorers' Hub,"Greenwave Explorers' Hub is a nature in Zurich, Switzerland, popular for its natural scenery and relaxing atmosphere. Entry fee is 43.59 USD. Recommended visit: 3 hours. Discover Greenwave Explorers' Hub, a peaceful nature in Zurich, Switzerland, ideal for nature lovers. Open 09:00-17:00, entry 43.59 USD.",43.59,09:00-17:00,3 hours,3.7,"624 Maha Chai Road, Khlong Toei District, Zurich",47.34823596942153,8.545274244498295,"['with pets', 'photography', 'elderly travelers']","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'Pet-friendly', 'pet water stations', 'Pet rest area', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']"
